id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.89 1						
141792	xx	?	?	?	?	
# KTU 1.89 2						
141793	xx	?	?	?	?	
# KTU 1.89 3						
141794	gd	gd(I)/	gd (I)	n. m. abs. nom.	coriander	
141794	gd	gd(II)/	gd (II)	n. m. abs. nom.	sinew	
141795	w	w	w	conj.	and	
141796		?	?	?	?	
# KTU 1.89 4						
141797	x	?	?	?	?	
141798	gd	gd(I)/	gd (I)	n. m. abs. nom.	coriander	
141799	l	l(I)	l (I)	prep.	to	
141800	r	?	?	?	?	DULAT: NOT FOUND
# KTU 1.89 5						
141801	šdkm	šd(I)/+km	šd (I)	n. m. cstr. nom.	open field	
141801	šdkm	šd(I)&k/+m(I)	šd (I)	n. m. cstr. nom.	open field	
141801	šdkm	šd(II)/+km	šd (II)	n. m. cstr. nom.	a strip	
141802	k	+k	-k (I)			
141802	k	~k	-k (II)			
141802	k	k(III)	k (III)	Subordinating or completive functor	when	
141802	k	k(I)	k (I)	prep.	like	
141802	k	k(II)	k (II)	emph. functor	yes	
# KTU 1.89 6						
141803	w	w	w	conj.	and	
141804	š	š/	š	n. m. sg. abs. nom.	ram	
# KTU 1.89 7						
141805		?	?	?	?	
141806	yqdm	?	?	?	?	DULAT: NOT FOUND
141807		?	?	?	?	
# KTU 1.89 8						
141808	ṯn	ṯn(I)/	ṯn (I)	num.	two	
141808	ṯn	ṯn(II)/	ṯn (II)	num./adj. sg.	second	
141808	ṯn	ṯn(III)/	ṯn (III)	n. m. sg. abs. nom.	crimson (cloth, wool, purple)	
