id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.90 1						
141809	id	id	ỉd	conj.	when	
141810	yph	!y!ph(y[	/p-h-y/	vb G prefc. 3 m. sg.	to see, espy	
141811	mlk	mlk[/	/m-l-k/	vb G act. ptcpl. m. sg. cstr. nom.	to reign	
141811	mlk	mlk(II)/	mlk (II)	n. m. sg. cstr. nom.	kingdom (power and territory)	
# KTU 1.90 2						
141812	ršp	ršp/	ršp	DN sg. cstr. gen.	Rašap	
141813	ḥgb	ḥgb/	ḥgb	n. m. sg. cstr. gen.	locust	
141814	ap	ap(II)/	ảp (II)	n. m. sg. abs. gen.	nose	
# KTU 1.90 3						
141815	w	w	w	conj.	and	
141816	npš	npš(I)/	npš (I)	n. f. sg. cstr. nom.	6) (piece of) offal	
141817	ksp	ksp/	ksp	n. m. sg. abs. gen.	1) silver a) 4.738	
# KTU 1.90 4						
141818	w	w	w	conj.	and	
141819	ḫrṣ	ḫrṣ/	ḫrṣ	n. m. sg. abs. nom.	1) gold d) cultic offering	
141820	kmm	kmm	kmm	adv.	ditto	
# KTU 1.90 5						
141821	w	w	w	conj.	and	
141822	ḥẓ	ḥẓ/	ḥẓ	n. m. sg. cstr. nom.	1) arrow c) fletch- ers	
141823	alp	alp(I)/	ảlp (I)	n. m. sg. abs. gen.	(head of) cattle	
# KTU 1.90 6						
141824	w	w	w	conj.	and	
141825	š	š/	š	n. m. sg. abs. nom.	ram	
141826	l	l(I)	l (I)	prep.	to	
141827	ll	ll(I)/	ll (I)	n. m. sg. cstr. gen.	night	
141828	alp	alp(I)/	ảlp (I)	n. m. sg. abs. gen.	2) “bullock”	
# KTU 1.90 7						
141829	w	w	w	conj.	and	
141830	xxxx	?	?	?	?	
141831	l	l(I)	l (I)	prep.	to	
141832	inš	inš/	ỉnš	n. m. sg. cstr. gen.	1) people b) in general	
# KTU 1.90 8						
141833	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	god	
# KTU 1.90 9						
141834	w	w	w	conj.	and	
# KTU 1.90 10						
141835	k	+k	-k (I)			
141835	k	~k	-k (II)			
141835	k	k(III)	k (III)	Subordinating or completive functor	when	
141835	k	k(I)	k (I)	prep.	like	
141835	k	k(II)	k (II)	emph. functor	yes	
# KTU 1.90 11						
141836	ṯql	ṯql/	ṯql	n. m. sg. abs. nom.	1) unit of weight d) in literary texts	
141837		?	?	?	?	
# KTU 1.90 12						
141838	w	w	w	conj.	and	
# KTU 1.90 13						
141839	w	w	w	conj.	and	
# KTU 1.90 14						
141840	w	w	w	conj.	and	
# KTU 1.90 15						
141841	alp	alp(I)/	ảlp (I)	n. m. sg. cstr. nom.	(head of) cattle	
141841	alp	alp(I)/	ảlp (I)	n. m. sg. abs. nom.	(head of) cattle	
141841	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
# KTU 1.90 16						
141842	x	?	?	?	?	
# KTU 1.90 17						
141843	w	w	w	conj.	and	
# KTU 1.90 18						
141844	xxxḫ	?	?	?	?	DULAT: NOT FOUND
141845	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
141845	šlm	šlm[:d	/š-l-m/	vb D suffc. 3 m. sg.	to re-establish > to pay	
141845	šlm	šlm[:d:w	/š-l-m/	vb D suffc. 3 m. pl.	to re-establish > to pay	
141845	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
141845	šlm	šlm(III)/	šlm (III)	adj. m. sg. abs. nom.	pure	
# KTU 1.90 19						
141846	xxx	?	?	?	?	
141847	š	š/	š	n. m. sg. abs. nom.	1) ram b) as a sacrificial victim	
141848	l	l(I)	l (I)	prep.	to	
141849	alit	alit/	ảlỉt	DN sg. abs. gen.	the most powerful	
# KTU 1.90 20						
141850	xxx	?	?	?	?	
141851	ršp	ršp/	ršp	DN sg. cstr. nom.	Rašap	
141852	š	š/	š	n. m. sg. abs. gen.	ram	
# KTU 1.90 21						
141853	l	l(I)	l (I)	prep.	to	
141853	l	l(II)	l (II)	adv.	no	
141853	l	l(III)	l (III)	functor	certainly	
141854	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
141854	šlm	šlm[:d	/š-l-m/	vb D suffc. 3 m. sg.	to re-establish > to pay	
141854	šlm	šlm[:d:w	/š-l-m/	vb D suffc. 3 m. pl.	to re-establish > to pay	
141854	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
141854	šlm	šlm(III)/	šlm (III)	adj. m. sg. abs. nom.	pure	
141855	w	w	w	conj.	and	
141856	mlk	mlk[/	/m-l-k/	vb G act. ptcpl. m. sg. abs. nom.	to reign	
141856	mlk	mlk(II)/	mlk (II)	n. m. sg. abs. nom.	kingdom (power and territory)	
# KTU 1.90 22						
141857	ynṣl	!y!nṣl[	/n-ṣ-l/	vb N prefc. 3 m. sg.	to retire, cease	
141858	l	l(I)	l (I)	prep.	to	
141858	l	l(II)	l (II)	adv.	no	
141858	l	l(III)	l (III)	functor	certainly	
141859	ṯˤy	ṯˤy(I)/	ṯʕy (I)	n. m. sg. abs. nom.	minister	
141859	ṯˤy	ṯˤy[/	/ṯ-ʕ-y/	vb G act. ptcpl. m. sg. abs. nom.	to offer	
