id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.14 1						
152538	xḏx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.14 2						
152539	tlby	tlby/	tlby	PN sg. cstr. nom.	tlby	
# KTU 3.14 3						
152540	tlby	tlby/	tlby	PN sg. abs. gen.	tlby	
# KTU 3.14 4						
152541	unr	?	?	?	?	DULAT: NOT FOUND
# KTU 3.14 5						
152542	ydˤ	ydˤ(I)[/	/y-d-ʕ/ (I)	vb G act. ptcpl. m. sg. cstr. nom.	to know	
# KTU 3.14 6						
152543	bnš	bnš/	bnš	n. m. sg. cstr. gen.	man	
# KTU 3.14 7						
152544	kṯtġlm	kṯtġlm/	kṯtġlm	TN sg. abs. gen.	kṯtġlm	
# KTU 3.14 8						
152545	l	l(I)	l (I)	prep.	to	
152546	ḫby	ḫby/	ḫby	PN sg. cstr. gen.	ḫby	
# KTU 3.14 9						
152547	ḥwt	ḥw(t/t	ḥwt	n. f. sg. abs. gen.	1) country	
# KTU 3.14 10						
152548	tšˤ	tšˤ/	tšʕ	num.	1) nine a) elliptical syntagms	
# KTU 3.14 11						
152549	tšˤ	tšˤ/	tšʕ	num.	nine	
