id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.23 1						
152795	ḫmšt	ḫmš(I)&t/	ḫmš (I)	num. f.	five	
152796	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. cstr. nom.	group of ten	
# KTU 3.23 2						
152797	ksp	ksp/	ksp	n. m. sg. cstr. gen.	silver	
152798	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. abs. gen.	offspring	
152799	agdṯb	?	?	?	?	DULAT: NOT FOUND
# KTU 3.23 3						
152800	w	w	w	conj.	and	
152801	nit	ni(t/t	nỉt	n. f. sg. abs. nom.	1) axe a) as a work tool	
152802	w	w	w	conj.	and	
152803	mˤṣd	mˤṣd/	mʕṣd	n. m. sg. abs. nom.	sickle	
# KTU 3.23 4						
152804	w	w	w	conj.	and	
152805	ḫrmṯt	ḫrmṯ(t/t	ḫrmṯt	n. f. sg. cstr. nom.	sickle	
# KTU 3.23 5						
152806	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. cstr. gen.	group of ten	
152807	ksp	ksp/	ksp	n. m. sg. cstr. gen.	silver	
# KTU 3.23 6						
152808	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152809	ḫzrn	ḫzr/+n	ḫzr	n. m. cstr. gen.	assistant	
# KTU 3.23 7						
152810	w	w	w	conj.	and	
152811	nit	ni(t/t	nỉt	n. f. sg. abs. nom.	axe	
152812	w	w	w	conj.	and	
152813	mˤṣd	mˤṣd/	mʕṣd	n. m. sg. abs. nom.	sickle	
# KTU 3.23 8						
152814	w	w	w	conj.	and	
152815	ḫrmṯt	ḫrmṯ(t/t	ḫrmṯt	n. f. sg. cstr. nom.	sickle	
# KTU 3.23 9						
152816	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. cstr. gen.	group of ten	
152817	ksp	ksp/	ksp	n. m. sg. cstr. gen.	silver	
# KTU 3.23 10						
152818	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152819	rṣn	rṣn/	rṣn	PN sg. abs. gen.	rṣn	
# KTU 3.23 11						
152820	w	w	w	conj.	and	
152821	nit	ni(t/t	nỉt	n. f. sg. abs. nom.	axe	
# KTU 3.23 12						
152822	w	w	w	conj.	and	
152823	mˤṣd	mˤṣd/	mʕṣd	n. m. sg. abs. nom.	sickle	
# KTU 3.23 13						
152824	w	w	w	conj.	and	
152825	ḫrmṯt	ḫrmṯ(t/t	ḫrmṯt	n. f. sg. cstr. nom.	sickle	
# KTU 3.23 14						
152826	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. cstr. gen.	group of ten	
152827	ksp	ksp/	ksp	n. m. sg. cstr. gen.	silver	
# KTU 3.23 15						
152828	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. abs. gen.	offspring	
152829	ˤgx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.23 16						
152830	w	w	w	conj.	and	
152831	nit	ni(t/t	nỉt	n. f. sg. abs. nom.	axe	
152832	w	w	w	conj.	and	
152833	mˤṣd	mˤṣd/	mʕṣd	n. m. sg. abs. nom.	sickle	
# KTU 3.23 17						
152834	w	w	w	conj.	and	
152835	ḫrmṯt	ḫrmṯ(t/t	ḫrmṯt	n. f. sg. abs. nom.	sickle	
# KTU 3.23 18						
152836	ṯlṯm	ṯlṯm/	ṯlṯm	num.	2) composite numbers	
152837	arbˤ	arbˤ/	ảrbʕ	num.	1) four f) composite numbers	
# KTU 3.23 19						
152838	kbd	kbd(II)/	kbd (II)	n. m. sg. cstr. nom.	total (quantity or price)	
152839	ksp	ksp/	ksp	n. m. sg. cstr. gen.	silver	
# KTU 3.23 20						
152840	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152841	tgyn	tgyn/	tgyn	PN sg. abs. gen.	tgyn	
# KTU 3.23 21						
152842	w	w	w	conj.	and	
152843	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. nom.	offspring	
152844	aṯth	aṯ(t/t+h	ảṯt	n. f. sg. cstr. gen.	woman	
# KTU 3.23 22						
152845	ypḥ	ypḥ/	ypḥ	n. m. sg. abs. nom.	witness	
152846	mˤnt	mˤn(t(I)/t	mʕnt (I)	n. f. sg. abs. nom.	?	
# KTU 3.23 23						
152847	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
152847	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	son	
152847	bn	bn(II)	bn (II)	prep.	between	
152847	bn	bn[	/b-n/	vb G suffc. 3 m. sg.	to understand	
152847	bn	bn[	/b-n/	vb G impv. 2	to understand	
152848	lbn	lb/+n	lb	n. m. cstr. nom.	heart	
152848	lbn	lbn(I)/	lbn (I)	adj. m. abs. nom.	white	
152848	lbn	lbn(II)/	lbn (II)	PN sg. abs. nom.	lbn (II)	
