id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.80 1						
140530	db	db/	db	n. m. sg. cstr. nom.	threshold	
140531	gt	g(t/t	gt	n. f. sg. cstr. gen.	gittu	
140532	ilštmˤ	ilštmˤ/	ỉlštmʕ	TN sg. cstr. gen.	ỉlštmʿ	
# KTU 1.80 2						
140533	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. gen.	daughter	
140534	ubnyn	ubnyn/	ủbnyn	PN sg. cstr. gen.	ủbnyn	
140535	šh	š/+h	š	n. m. cstr. gen.	1) ram b) as a sacrificial victim	
140536	d	d	d	det. or rel. functor	2) which	
140537	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to give, hand over, grant, bestow	
140537	ytn	ytn[	/y-t-n/	vb G suffc. 3 m. sg.	to give, hand over, grant, bestow	
140538	ṣtqn	ṣ(d&tqn/	ṣdqn	PN sg. cstr. nom.	ṣdqn	
# KTU 1.80 3						
140539	ṯut	ṯ(a&ut/	ṯảt	n. f. pl. abs. gen.	ewe	
140540	ṭbḫ	ṭbḫ[	/ṭ-b-ḫ/	vb G suffc. 3 m. sg.	to sacrifice, butcher, slaughter	
140540	ṭbḫ	ṭbḫ[	/ṭ-b-ḫ/	vb G impv. 2	to sacrifice, butcher, slaughter	
140541	ṣtqn	ṣ(d&tqn/	ṣdqn	PN sg. abs. nom.	ṣdqn	
# KTU 1.80 4						
140542	b	b	b	prep.	in	
140543	bz	bz/	bz	n. m. sg. cstr. gen.	udder	
140544	ˤzm	ˤz(II)/m	ʕz (II)	n. m. pl. abs. gen.	caprine animal	
140545	ḥbḫ	?	?	?	?	DULAT candidates (no reconstructable encoding): /ṭ-b-ḫ/ - to sacrifice
140546	šh	š/+h	š	n. m. cstr. nom.	ram	
# KTU 1.80 5						
140547	b	b	b	prep.	in	
140548	kl	kl/	kl	n. m. sg. abs. gen.	totality (of)	
140549	ygz	!y!gz(z[	/g-z-z/	vb G prefc. 3 m. sg.	to shear	
140550	ḥḫ	?	?	?	?	DULAT: NOT FOUND
140551	šh	š/+h	š	n. m. cstr. nom.	ram	
