id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.172 1						
146598	x	?	?	?	?	
# KTU 1.172 2						
146599	t	/t, /t=				DULAT: NOT FOUND
146599	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
# KTU 1.172 3						
146600	bat	b(ʔ&a[t	/b-ʔ/	vb G suffc. 1 c. sg.	to enter	
# KTU 1.172 4						
146601	ṣḥr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 5						
146602	l	l(I)	l (I)	prep.	to	
# KTU 1.172 6						
146603	w	w	w	conj.	and	
146604	šb	šb/	šb	n. m. abs. nom.	old man	
# KTU 1.172 7						
146605	nwy	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 8						
146606	w	w	w	conj.	and	
146607	angḥ	!(ʔ&a!ngḥ[	/n-g-ḥ/	vb N prefc. 1 c. sg.	to butt each other	
# KTU 1.172 9						
146608	ṭx	?	?	?	?	DULAT: NOT FOUND
146609	nḫlm	nḫl(I)/m	nḫl (I)	n. m. pl. cstr. nom.	torrent	
# KTU 1.172 10						
146610	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. abs. gen.	Baʿlu/Baal	
146610	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. abs. gen.	Baʿlu/Baal	
# KTU 1.172 11						
146611	x	?	?	?	?	
146612	ḫlt	ḫlt	ḫlt	?	?	
# KTU 1.172 12						
146613	t	/t, /t=				DULAT: NOT FOUND
146613	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
146614	šmal	šmal/	šmảl	adj. m. sg. abs. nom.	2) left hand	
# KTU 1.172 13						
146615	xˤnk	?	?	?	?	DULAT: NOT FOUND
146616	št	št[	/š-t/	vb G suffc. 3 m. sg.	to place, set, set up, leave	
146616	št	št[	/š-t/	vb G impv. 2	to place, set, set up, leave	
146616	št	št[:pass	/š-t/	vb Gpass suffc.	to cause, leave (in a condition)	
# KTU 1.172 14						
146617	rn	?	?	?	?	DULAT: NOT FOUND
146618	lp	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 15						
146619	n	~n	-n (I)	encl. morph.		DULAT: NOT FOUND
146619	n	[n, [n=	-n (II)	vb	me/to me	DULAT: NOT FOUND
146619	n	+n, +n=	-n (III)	suff. pn. morph. 1.p.pl.	our/us	DULAT: NOT FOUND
146619	n		-n (IV)	vb	him/her/it	DULAT: NOT FOUND
146620	tlm	tlm/	tlm	n. m. sg. abs. nom.	furrow	
# KTU 1.172 16						
146621	qd	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 17						
146622	n	~n	-n (I)	encl. morph.		DULAT: NOT FOUND
146622	n	[n, [n=	-n (II)	vb	me/to me	DULAT: NOT FOUND
146622	n	+n, +n=	-n (III)	suff. pn. morph. 1.p.pl.	our/us	DULAT: NOT FOUND
146622	n		-n (IV)	vb	him/her/it	DULAT: NOT FOUND
146623	il	il(I)/	ỉl (I)	DN m. sg. cstr. nom.	ʾIlu/Ilu/El	
146623	il	il(I)/	ỉl (I)	DN m. sg. abs. nom.	ʾIlu/Ilu/El	
146623	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	god	
146623	il	il(I)/	ỉl (I)	n. m. sg. abs. nom.	god	
# KTU 1.172 18						
146624		?	?	?	?	
146625	l	l(I)	l (I)	prep.	to	
146626	mˤt	mˤ(t/t	mʕt	n. f. sg. cstr. gen.	?	
# KTU 1.172 19						
146627	šnt	šn(t(I)/t	šnt (I)	n. f. sg. abs. gen.	year	
146628	ˤlyqm	ˤlyqm	ʕlyqm	?	?	
# KTU 1.172 20						
146629	xšy	?	?	?	?	DULAT: NOT FOUND
146630	ybġ	?	?	?	?	DULAT: NOT FOUND
146631	dd	dd(II)/	dd (II)	n. m. sg. cstr. nom.	cauldronful	
# KTU 1.172 21						
146632		?	?	?	?	
146633	ḫẓ	ḥẓ/	ḥẓ	n. m. sg. cstr. gen.	1) arrow c) fletch- ers	
146634	ksp	ksp/	ksp	n. m. sg. abs. gen.	silver	
146635	b	b	b	prep.	in	
146636	ydh	yd(I)/+h	yd (I)	n. f. cstr. gen.	5) used as a preposition	
# KTU 1.172 22						
146637	nh	n(I)&h	-n (I)	morph.	with c. n	
146638	w	w	w	conj.	and	
146639	l	l(I)	l (I)	prep.	to	
146639	l	l(II)	l (II)	adv.	no	
146639	l	l(III)	l (III)	functor	certainly	
146640	yamr	ʔ]t]mr[	/ʔ-m-r/	vb Gt prefc.	to be seen	
# KTU 1.172 23						
146641	x	?	?	?	?	
146642	gb	gb(I)/	gb (I)	n. m. sg. cstr. nom.	pit	
146643	ad	ad/	ảd	n. m. sg. abs. gen.	father	
# KTU 1.172 24						
146644	xḫl	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 25						
146645	x	?	?	?	?	
146646	brkh	brk/+h	brk	n. f. cstr. nom.	knee	
# KTU 1.172 26						
146647	xšb	?	?	?	?	DULAT: NOT FOUND
146648	l	l(I)	l (I)	prep.	to	
146649	rḥ	rḥ(I)/	rḥ (I)	n. f. sg. abs. gen.	2) gust	
# KTU 1.172 27						
146650	dy	d+y	d	det. or rel. functor	the one(s) of	
146651	w	w	w	conj.	and	
146652	mrḫt	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 28						
146653		?	?	?	?	
146654	ḥmṯ	ḥmṯ/	ḥmṯ	n. m. sg. abs. nom.	belly	
# KTU 1.172 29						
146655	bm	b+m(I)	b	prep.	in	
# KTU 1.172 30						
146656		?	?	?	?	
146657	yldhnaxx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 31						
146658	ḥx	?	?	?	?	DULAT: NOT FOUND
