id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.79 1						
140487	xxxb	?	?	?	?	DULAT: NOT FOUND
140488	gt	g(t/t	gt	n. f. sg. cstr. nom.	gittu	
140489	nṯṯ	nṯṯ/	nṯṯ	TN sg. abs. gen.	nṯṯ	
# KTU 1.79 2						
140490	xxxx	?	?	?	?	
140491	šh	š/+h	š	n. m. cstr. nom.	ram	
140492	w	w	w	conj.	and	
140493	l	l(II)	l (II)	adv.	no	DULAT quote in l (II) (cue: not)
140494	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to give, hand over, grant, bestow	
140494	ytn	ytn[	/y-t-n/	vb G suffc. 3 m. sg.	to give, hand over, grant, bestow	
140495	ḫsn	ḫsn(II)/	ḫsn (II)	PN sg. cstr. nom.	ḫsn (II)	
# KTU 1.79 3						
140496	ˤbd	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. gen.	3) faithful	
140497	ulm	ulm/	ủlm	TN sg. abs. gen.	ủlm	
140497	ulm	ul/+m(I)	ủl	n. m. cstr. gen.	(military) force	
140498	ṯn	ṯn(I)/	ṯn (I)	num.	4) adv. use	
140499	un	un/	ủn	n. m. sg. cstr. nom.	grief	
140500	ḫsn	ḫsn(I)/	ḫsn (I)	n. m. cstr. gen.	clientele	
# KTU 1.79 4						
140501	gdy	gd(I)/y	gd (I)	n. m. sg. abs. gen.	coriander	
140502	lqḥ	lqḥ[	/l-q-ḥ/	vb G suffc. 3 m. sg.	to get hold of, take, grasp	
140502	lqḥ	!!lqḥ[/	/l-q-ḥ/	vb G inf.	to get hold of, take, grasp	
140503	ṣtqn	ṣdqn/	ṣdqn	PN sg. cstr. nom.	ṣdqn	
140504	gt	g(t/t	gt	n. f. sg. cstr. gen.	gittu	
140505	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
140506	ndk	ndk/	ndk	PN sg. abs. gen.	ndk	
# KTU 1.79 5						
140507	u	u	ủ	conj.	3) or (is that)?	
140508	mru	mru(III)/	mrủ (III)	n. m. sg. cstr. nom.	chief groom	
140508	mru	mru(III)/	mrủ (III)	n. m. sg. abs. nom.	chief groom	
140509	xx	?	?	?	?	
140510	gt	g(t/t	gt	n. f. sg. cstr. nom.	gittu	
140511	nṯṯ	nṯṯ/	nṯṯ	TN sg. cstr. gen.	nṯṯ	
140512	ḫsn	ḫsn(I)/	ḫsn (I)	n. m. abs. gen.	clientele	
140513	l	l(I)	l (I)	prep.	to	
140513	l	l(II)	l (II)	adv.	no	
140513	l	l(III)	l (III)	functor	certainly	
140514	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to give	
140514	ytn	ytn[	/y-t-n/	vb G suffc. 3 m. sg.	to give	
# KTU 1.79 6						
140515	l	l(I)	l (I)	prep.	to	
140516	rḥ	rḥ(I)/	rḥ (I)	n. f. sg. cstr. gen.	2) gust	
140517	gt	g(t/t	gt	n. f. sg. abs. gen.	gittu	
140518	lqḥ	lqḥ[	/l-q-ḥ/	vb G suffc. 3 m. sg.	to get hold of	
140518	lqḥ	!!lqḥ[/	/l-q-ḥ/	vb G inf.	to get hold of	
140519	ṣtqn	ṣdqn/	ṣdqn	PN sg. cstr. nom.	ṣdqn	
# KTU 1.79 7						
140520	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. gen.	daughter	
140521	qbṣ	qbṣ/	qbṣ	n. m. sg. abs. gen.	clan	
140522	u	u	ủ	conj.	or	
140523	b	b	b	prep.	in	
140524	gt	g(t/t	gt	n. f. sg. cstr. gen.	gittu	
140525	ilštmˤ	ilštmˤ/	ỉlštmʕ	TN sg. cstr. gen.	ỉlštmʿ	
140526	dbḥ	dbḥ/	dbḥ	n. m. sg. cstr. gen.	sacrifice	
140526	dbḥ	dbḥ[/	/d-b-ḥ/	vb G act. ptcpl. m. sg. cstr. gen.	to sacrifice	
140527	ṣtqn	ṣdqn/	ṣdqn	PN sg. abs. gen.	ṣdqn	
# KTU 1.79 8						
140528	l	l(I)	l (I)	prep.	to	
# KTU 1.79 9						
140529	ršp	ršp/	ršp	DN sg. abs. gen.	Rašap	
