id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.101 1						
142848	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. nom.	Baʿlu/Baal	
142848	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. cstr. nom.	Baʿlu/Baal	
142849	yṯb	yṯb[/	/y-ṯ-b/	vb G act. ptcpl. m. sg. abs. gen.	to sit down, take a seat on the throne, install oneself, reside	
142850	k	k(I)	k (I)	prep.	like	DULAT quote in k (I) (cue: as)
142851	ṯbt	ṯb(t/t	ṯbt	n. f. sg. cstr. gen.	2) sitting	
142852	ġr	ġr(I)/	ġr (I)	n. m. sg. cstr. gen.	mountain	
142853	hd	hd/	hd(d)	DN sg. abs. gen.	Haddu/Hadad	
142854	k	k(I)	k (I)	prep.	like	DULAT quote in k (I) (cue: as)
# KTU 1.101 2						
142855	k	k(I)	k (I)	prep.	like	DULAT quote in mdb (cue: like)
142856	mdb	mdb/	mdb	n. m. sg. abs. gen.	tide	
142857	b	b	b	prep.	in	
142858	tk	tk/	tk	n. m. cstr. gen.	1) in	
142859	ġrh	ġr(I)/+h	ġr (I)	n. m. cstr. gen.	mountain	
142860	il	il(I)/	ỉl (I)	DN m. sg. cstr. nom.	ʾIlu/Ilu/El	
142860	il	il(I)/	ỉl (I)	DN m. sg. abs. nom.	ʾIlu/Ilu/El	
142860	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	god	
142860	il	il(I)/	ỉl (I)	n. m. sg. abs. nom.	god	
142861	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. nom.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
142862	bġ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.101 3						
142863	ġr	ġr(I)/	ġr (I)	n. m. sg. cstr. nom.	mountain	
142863	ġr	ġr(III)/	ġr (III)	n. m. sg. cstr. nom.	skin	
142864	tliyt	tliy(t/t	tlỉyt	n. f. sg. abs. gen.	triumph	
142865	šbˤt	šbˤ(I)&t/	šbʕ (I)	num. f.	1) numeral seven d) gen. syntagms	
142866	brqm	brq(I)/m	brq (I)	n. m. pl. abs. nom.	ray	
142867	ṯ	ṯ	ṯ	→	?	
# KTU 1.101 4						
142868	ṯmnt	ṯmn(I)&t/	ṯmn(y) (I)	num. f.	1) eight a) elliptical syntagms	
142869	iṣr	iṣr/	ỉṣr	n. m. pl. cstr. nom.	?	
142870	rˤt	rˤ(t/t	rʕt	n. f. sg. cstr. gen.	thunder	
142871	ˤṣ	ˤṣ/	ʕṣ	n. m. sg. cstr. gen.	3) staff	
142872	brq	brq(I)/	brq (I)	n. m. sg. cstr. gen.	ray	
142873	yry	yr/+y	yr	n. m. cstr. gen.	early rain	
# KTU 1.101 5						
142874	rišh	riš(I)/+h	rỉš (I)	n. m. cstr. nom.	1) head	
142875	tply	!t!ply[	/p-l-y/	vb G prefc. 3 f. sg.	to distinguish > to adorn > to be unusual, won- derful > to do something wonderful > to sep- arate, distinguish > to investigate, consider > to be conspicuous > to make feel marvellous, stroke > phylactery > to search	
142875	tply	!t=!ply[	/p-l-y/	vb G prefc. 2 m. sg.	to distinguish > to adorn > to be unusual, won- derful > to do something wonderful > to sep- arate, distinguish > to investigate, consider > to be conspicuous > to make feel marvellous, stroke > phylactery > to search	
142875	tply	!t==!ply[	/p-l-y/	vb G prefc. 2 f. sg.	to distinguish > to adorn > to be unusual, won- derful > to do something wonderful > to sep- arate, distinguish > to investigate, consider > to be conspicuous > to make feel marvellous, stroke > phylactery > to search	
142875	tply	!t!ply[	/p-l-y/	vb G prefc. 3 m. du.	to distinguish > to adorn > to be unusual, won- derful > to do something wonderful > to sep- arate, distinguish > to investigate, consider > to be conspicuous > to make feel marvellous, stroke > phylactery > to search	
142875	tply	!t!ply[:w	/p-l-y/	vb G prefc. 3 m. pl.	to distinguish > to adorn > to be unusual, won- derful > to do something wonderful > to sep- arate, distinguish > to investigate, consider > to be conspicuous > to make feel marvellous, stroke > phylactery > to search	
142875	tply	!t===!ply[	/p-l-y/	vb G prefc. 2 m. pl.	to distinguish > to adorn > to be unusual, won- derful > to do something wonderful > to sep- arate, distinguish > to investigate, consider > to be conspicuous > to make feel marvellous, stroke > phylactery > to search	
142876	ṭly	ṭl/+y	ṭl	n. m. cstr. nom.	dew	
142876	ṭly	ṭly/	ṭly	DN sg. cstr. nom.	Tallay	
142877	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
142878	ˤnh	ˤn(I)/+h	ʕn (I)	n. f. cstr. gen.	1) eye c) syntagms	
# KTU 1.101 6						
142879	uzˤrt	uzˤr(t/t	ủzʕrt	adj. f. sg. abs. nom.	the smallest	
142880	tmll	?	?	?	?	DULAT: NOT FOUND
142881	išdh	išd/+h	ỉšd	n. m. du. cstr. nom.	leg	
142882	qrnm	qrn/m	qrn	n. f. pl. abs. nom.	1) horn b) as a divine attribute	
# KTU 1.101 7						
