id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.113 1						
144460	d	d	d	det. or rel. functor	the one(s) of	
144461	mt	mt(II)/	mt (II)	DN m. sg. abs. nom.	Mot/Death	
144461	mt	mt(II)/	mt (II)	n. m. sg. abs. nom.	death	
144461	mt	mt[	/m-t/	vb G suffc. 3 m. sg.	to die	
144461	mt	mt[/	/m-t/	vb G ptcpl. m. sg. abs. nom.	to die	
144461	mt	mt(I)/	mt (I)	n. m. sg. abs. nom.	dead person	
144462	w	w	w	conj.	and	
144463	rm	rm(I)/	rm (I)	adj. m. sg. abs. nom.	high	
144463	rm	rm[	/r-m/	vb G suffc. 3 m. sg.	to go up	
144463	rm	rm(II)/	rm (II)	n. m. sg. cstr. nom.	erection	
144464	tph	!t!ph(y[	/p-h-y/	vb G prefc. 3 f. sg.	to see, espy	
144464	tph	!t=!ph(y[	/p-h-y/	vb G prefc. 2 m. sg.	to see, espy	
144464	tph	!t==!ph(y[	/p-h-y/	vb G prefc. 2 f. sg.	to see, espy	
144464	tph	!t!ph(y[	/p-h-y/	vb G prefc. 3 m. du.	to see, espy	
144464	tph	!t!ph(y[:w	/p-h-y/	vb G prefc. 3 m. pl.	to see, espy	
144464	tph	!t===!ph(y[	/p-h-y/	vb G prefc. 2 m. pl.	to see, espy	
# KTU 1.113 2						
144465	lumm	?	?	?	?	DULAT: NOT FOUND
144466	l	l(I)	l (I)	prep.	to	
144467	nˤm	nˤm(I)/	nʕm (I)	adj. m. sg. abs. nom.	1) handsome a) Handsome	
144467	nˤm	nˤm(II)/	nʕm (II)	n. m. sg. abs. gen.	grace	
# KTU 1.113 3						
144468	x	?	?	?	?	
144469	w	w	w	conj.	and	
144470	rm	rm(II)/	rm (II)	n. m. sg. cstr. nom.	erection	
144471	ṯlbm	ṯlb/m	ṯlb	n. m. pl. cstr. gen.	flute	
# KTU 1.113 4						
144472	pr	pr(I)/	pr (I)	n. m. sg. abs. gen.	fruit	
144472	pr	pr(II)/	pr (II)	n. m. sg. abs. gen.	young bull	
144473	l	l(I)	l (I)	prep.	to	
144474	nˤm	nˤm(I)/	nʕm (I)	adj. m. sg. abs. nom.	handsome	
144474	nˤm	nˤm(II)/	nʕm (II)	n. m. sg. abs. gen.	grace	
# KTU 1.113 5						
144475	d	d	d	det. or rel. functor	the one(s) of	
144476	mt	mt(I)/	mt (I)	n. m. sg. abs. nom.	dead person	DULAT quote in rm (I) (cue: dead)
144477	w	w	w	conj.	and	
144478	rm	rm(I)/	rm (I)	adj. m. sg. abs. nom.	high	
144478	rm	rm[	/r-m/	vb G suffc. 3 m. sg.	to go up	
144478	rm	rm(II)/	rm (II)	n. m. sg. cstr. nom.	erection	
144479	tph	!t!ph(y[	/p-h-y/	vb G prefc. 3 f. sg.	to see	
144479	tph	!t=!ph(y[	/p-h-y/	vb G prefc. 2 m. sg.	to see	
144479	tph	!t==!ph(y[	/p-h-y/	vb G prefc. 2 f. sg.	to see	
144479	tph	!t!ph(y[	/p-h-y/	vb G prefc. 3 m. du.	to see	
144479	tph	!t!ph(y[:w	/p-h-y/	vb G prefc. 3 m. pl.	to see	
144479	tph	!t===!ph(y[	/p-h-y/	vb G prefc. 2 m. pl.	to see	
# KTU 1.113 6						
144480	ḥb	?	?	?	?	DULAT: NOT FOUND
144481	l	l(I)	l (I)	prep.	to	
144482	nˤm	nˤm(I)/	nʕm (I)	adj. m. sg. abs. nom.	handsome	
144482	nˤm	nˤm(II)/	nʕm (II)	n. m. sg. abs. gen.	grace	
# KTU 1.113 7						
144483	ymġy	!y!mġy[	/m-ġ-y/	vb G prefc. 3 m. sg.	to come, arrive	
# KTU 1.113 8						
144484	rm	rm(II)/	rm (II)	n. m. sg. cstr. nom.	erection	
144485	ṯlbm	ṯlb/m	ṯlb	n. m. pl. abs. gen.	flute	
# KTU 1.113 9						
144486	l	l(I)	l (I)	prep.	to	
144487	nˤm	nˤm(II)/	nʕm (II)	n. m. sg. cstr. gen.	grace	
# KTU 1.113 10						
144488	ḥ	ḥ/	ḥ	n. m. cstr. gen.	life	
144489	nˤm	nˤm(II)/	nʕm (II)	n. m. sg. abs. gen.	grace	
# KTU 1.113 11						
144490	x	?	?	?	?	
# KTU 1.113 12						
144491	xxxx	?	?	?	?	
# KTU 1.113 13						
144492	il	il(I)/	ỉl (I)	DN m. sg. cstr. nom.	ʾIlu/Ilu/El	
144492	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	god	
144493	ˤmṯtmr	ˤmṯtmr/	ʕmṯtmr	PN sg. cstr. gen.	ʿmṯtmr	
# KTU 1.113 14						
144494	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
144494	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	
144495	nqmpˤ	nqmpˤ/	nqmpʕ	PN sg. cstr. gen.	nqmpʿ	
# KTU 1.113 15						
144496	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
144496	il	il(I)/	ỉl (I)	n. m. sg. abs. gen.	god	
144497	ˤmpi	?	?	?	?	DULAT: NOT FOUND
# KTU 1.113 16						
