id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.24 1						
147919	l	l(I)	l (I)	prep.	to	
147920	mlkt	mlk(t/t	mlkt	n. f. sg. cstr. gen.	queen	
# KTU 2.24 2						
147921	adty	ad(t/t+y	ảdt	n. f. sg. cstr. gen.	lady	
147922	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.24 3						
147923	tḥm	tḥm/	tḥm	n. m. sg. abs. nom.	message	
147924	illḏr	?	?	?	?	DULAT: NOT FOUND
# KTU 2.24 4						
147925	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. nom.	servant	
# KTU 2.24 5						
147926	l	l(I)	l (I)	prep.	to	
147927	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
147928		?	?	?	?	
147929	adty	ad(t/t+y	ảdt	n. f. sg. cstr. gen.	lady	
# KTU 2.24 6						
147930	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
147931	w	w	w	conj.	and	
147932	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.24 7						
147933	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. abs. nom. sg.	distance	
147934	qlt	ql[t	/q-l/	vb G suffc. 1 c. sg.	to fall (down)	
# KTU 2.24 8						
147935	hlny	hlny	hlny	deictic adv. functor	behold	
147936	ˤmny	ˤm(I)+ny	ʕm (I)	prep.	to	
# KTU 2.24 9						
147937	kll	kll/	kll	n. m. sg. abs. nom.	totality	
147938	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
147938	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
# KTU 2.24 10						
147939	ṯmny	ṯm+ny	ṯm	adv.	there	
147940	ˤm	ˤm(I)	ʕm (I)	prep.	to	
147941	adty	ad(t/t+y	ảdt	n. f. sg. cstr. gen.	lady	
# KTU 2.24 11						
147942	mnm	mnm	mnm	indef. pn.	any(thing)	
147943	šlm	šlm(I)/	šlm (I)	n. m. sg. cstr. nom.	peace	
# KTU 2.24 12						
147944	rgm	rgm/	rgm	n. m. sg. abs. gen.	word	
147945	ṯṯb	](š&ṯ]ṯb[	/ṯ-b/	vb Š impv. 2	to send (word)	
147945	ṯṯb	!!](š&ṯ]ṯb[/	/ṯ-b/	vb Š inf.	to send (word)	
147946	ly	l(I)+y	l (I)	prep.	to	
