id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.26 1						
152887	glx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.26 2						
152888	ksp	ksp/	ksp	n. m. sg. abs. nom.	silver	
152889	ˤlhm	ˤl(I)+hm	ʕl (I)	prep.	upon	
152889	ˤlhm	ˤl(II)+hm	ʕl (II)	adv.	above	
# KTU 3.26 3						
152890		?	?	?	?	
152891	ˤrbn	ˤrb(I)[n	/ʕ-r-b/ (I)	vb G impv. 2	to enter	
# KTU 3.26 4						
152892	ksp	ksp/	ksp	n. m. sg. cstr. nom.	silver	
152893	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152894	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
152894	il	il(I)/	ỉl (I)	n. m. sg. abs. gen.	god	
# KTU 3.26 5						
152895	xšm	?	?	?	?	DULAT: NOT FOUND
# KTU 3.26 6						
152896	xb	?	?	?	?	DULAT: NOT FOUND
152897	n	~n	-n (I)	encl. morph.		DULAT: NOT FOUND
152897	n		-n (IV)	vb	him/her/it	DULAT: NOT FOUND
# KTU 3.26 7						
152898	ksp	ksp/	ksp	n. m. sg. cstr. nom.	silver	
152899	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. abs. gen.	offspring	
# KTU 3.26 8						
152900	xxxxx	?	?	?	?	
