id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.42 1						
149118	l	l(I)	l (I)	prep.	to	
149119	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
149120	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
# KTU 2.42 2						
149121	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.42 3						
149122	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
149123	rb	rb(II)/	rb (II)	n. m. sg. cstr. gen.	chief	
149123	rb	rb/	rb(b)	n. m. sg. cstr. gen.	drizzle	
149124	mit	mi(t/t	mỉt	n. f. sg. cstr. gen.	a hundred	
149125	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. gen.	servant	
# KTU 2.42 4						
149126	l	l(I)	l (I)	prep.	to	
149127	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
149128	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
149129	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. abs. nom. sg.	distance	
# KTU 2.42 5						
149130	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
149131	w	w	w	conj.	and	
149132	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
149133	qlt	ql[t	/q-l/	vb G suffc. 1 c. sg.	to fall (down)	
# KTU 2.42 6						
149134	ankn	ank&n	ảnk	pers. pn.	1) i b) emph. subj. in VC	
149135	rgmt	rgm[t	/r-g-m/	vb G suffc. 1 c. sg.	to say, tell, announce, communicate, inform	
149136	l	l(I)	l (I)	prep.	to	
149137	bˤl	bˤl(II)/	bʕl (II)	DN pl. cstr. gen.	Baʿlu/Baal	
149138	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 2.42 7						
149139	l	l(I)	l (I)	prep.	to	
149140	špš	špš/	špš	n. f. sg. abs. gen.	3) “sun”	DULAT quote in špš (cue: sun)
149141	ˤlm	ˤl(I)+m(I)	ʕl (I)	prep.	upon	
149142	l	l(I)	l (I)	prep.	to	
149143	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. abs. gen.	ʿṯtrt (II)	
# KTU 2.42 8						
149144	l	l(I)	l (I)	prep.	to	
149145	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. gen.	ʿAnatu/Anat	
149146	l	l(I)	l (I)	prep.	to	
149147	kl	kl/	kl	n. m. sg. cstr. gen.	1) totality (of) b) cstr. with n	
149148	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	1) god d) gods of a place or region	DULAT quote in ỉl (I) (cue: gods)
149149	alṯy	alṯy/	ảlṯy(y)	GN sg. cstr. gen.	ảlṯy(y)	
149150	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. gen.	peace	
# KTU 2.42 9						
149151	nmry	nmry	nmry		Nimmureya	
149152	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. nom.	1) king c) legendary heroes	
149153	ˤlm	ˤlm(I)/	ʕlm (I)	n. m. sg. cstr. gen.	eternity	
# KTU 2.42 10						
149154	mlkn	mlk(I)&n/	mlk (I)	n. m. sg. cstr. gen.	1) king a) human sovereign in gen	
149155	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
149156	ḥwt	ḥw(t/t	ḥwt	n. f. sg. abs. nom.	1) country	
# KTU 2.42 11						
149157	yšiḫr	?	?	?	?	DULAT candidates (no reconstructable encoding): /ʔ-ḫ-r/ - to delay
149158	w	w	w	conj.	and	
149159	ˤm	ˤm(I)	ʕm (I)	prep.	to	
149160	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
# KTU 2.42 12						
149161	ˤšrid	ˤšrid	ʕšrỉd	adv.	ten times	DULAT quote in ʕšrỉd (cue: times)
149162	likt	l(ʔ&ik[t	/l-ʔ-k/	vb G suffc. 1 c. sg.	to send (a message)	
# KTU 2.42 13						
149163	w	w	w	conj.	and	
149164		?	?	?	?	
149165	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. nom.	lord	
149166	mn	mn(III)/	mn (III)	n. m. sg. abs. nom.	mina	
149166	mn	mn(IV)	mn (IV)	?	?	
# KTU 2.42 14						
149167	w	w	w	conj.	and	
149168	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. nom.	Baʿlu/Baal	
149168	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. abs. nom.	Baʿlu/Baal	
# KTU 2.42 15						
149169	ˤšrm	ˤšrm/	ʕšrm	num.	twenty	
# KTU 2.42 16						
149170	yšt	!y!št[	/š-t/	vb G prefc. 3 m. sg.	to place, set, set up, leave	
149170	yšt	!y!št[:pass	/š-t/	vb Gpass prefc. 3 m. sg.	to cause, leave (in a condition)	
149171	u	u	ủ	conj.	or	
# KTU 2.42 17						
149172	qrt	qr(t(I)/t	qrt (I)	n. f. sg. cstr. nom.	1) city	
149173	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	2) qualifier in the genitive functioning as an adjective a) in gen.	
# KTU 2.42 18						
149174	w	w	w	conj.	and	
