id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.58 1						
149609	mx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.58 2						
149610	rgm	rgm[	/r-g-m/	vb G suffc. 3 m. sg.	to say	
149610	rgm	rgm[	/r-g-m/	vb G impv. 2	to say	
149610	rgm	!!rgm[/	/r-g-m/	vb G inf.	to say	
149610	rgm	rgm[/	/r-g-m/	vb G pass. ptcpl. m. sg. abs. nom.	to say	
149610	rgm	rgm/	rgm	n. m. sg. abs. nom.	word	
149611	ṯṯb	](š&ṯ]ṯb[	/ṯ-b/	vb Š impv. 2	to send (word)	
149611	ṯṯb	!!](š&ṯ]ṯb[/	/ṯ-b/	vb Š inf.	to send (word)	
# KTU 2.58 3						
149612	x	?	?	?	?	
149613	amr	amr(I)/	ảmr (I)	n. m. sg. abs. nom.	order	
# KTU 2.58 4						
149614	y	~y	-y (II)	prep. functor	indeed	
149614	y	y	y	prep. functor	oh!	
149615	gt	g(t/t	gt	n. f. sg. abs. nom.	gittu	
# KTU 2.58 5						
149616	xġ	?	?	?	?	DULAT: NOT FOUND
149617	txxg	?	?	?	?	DULAT: NOT FOUND
# KTU 2.58 6						
149618		?	?	?	?	
149619		?	?	?	?	
# KTU 2.58 7						
149620	p	p(I)	p (I)	conj. functor	and	
149620	p	p(III)/	p (III)	n. m. sg. abs. nom.	mouth	
149620	p	p(II)	p (II)	adv.	here	
149621	x	?	?	?	?	
# KTU 2.58 8						
149622	t	/t, /t=				DULAT: NOT FOUND
149622	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
# KTU 2.58 9						
149623	k	+k	-k (I)			
149623	k	~k	-k (II)			
149623	k	k(III)	k (III)	Subordinating or completive functor	when	
149623	k	k(I)	k (I)	prep.	like	
149623	k	k(II)	k (II)	emph. functor	yes	
# KTU 2.58 10						
149624	x	?	?	?	?	
# KTU 2.58 11						
149625		?	?	?	?	
