id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.35 1						
153262	xxx	?	?	?	?	
153263	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
153264	d	d	d	det. or rel. functor	the one(s) of	
153265	nlqḥt	]n]lqḥt[	/l-q-ḥ/	vb N suffc. 3 m. sg.	to be collected	
# KTU 3.35 2						
153266	xx	?	?	?	?	
153267	ḫtyn	ḫty(I)/+n	ḫty (I)	GN sg. cstr. nom.	Hittite	
153268	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
153268	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
153268	yd	yd(IV)	bd (IV)	prep.	into the hands of	
153268	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
153269	bth	bt(II)/+h	bt (II)	n. m. sg. cstr. nom.	house	
153269	bth	b(t(I)/t+h	bt (I)	n. f. sg. cstr. nom.	daughter	
# KTU 3.35 3						
153270	aġltn	aġltn/	ảġltn	PN sg. abs. nom.	ảġltn	
# KTU 3.35 4						
153271	tdn	!t!dn[	/d-n/	vb G prefc.	to judge	
153272	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
153273	ddy	dd(II)/+y	dd (II)	n. m. cstr. gen.	cauldronful	
# KTU 3.35 5						
153274	ˤbdil	?	?	?	?	DULAT: NOT FOUND
153275	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
153276	ṣdqn	ṣdqn/	ṣdqn	PN sg. cstr. gen.	ṣdqn	
# KTU 3.35 6						
153277	bnšm	bnš/~m	bnš	n. m. pl. abs. gen.	man	
153278	hnmt	hnmt/	hn(h)mt	dem./adj. pl.	these	
153279	ypḥm	ypḥ/+m(I)	ypḥ	n. m. cstr. nom.	witness	
# KTU 3.35 7						
153280	kbby	kbby/	kbby	PN sg. abs. nom.	kbby	
153281	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
153281	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
153281	yd	yd(IV)	bd (IV)	prep.	into the hands of	
153281	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
153282	bt	b(t(I)/t	bt (I)	n. f. sg. abs. nom.	daughter	
153282	bt	bt(III)/	bt (III)	n. m. pl. cstr. nom.	length	
153283	amt	!(ʔ&a!mt[	/m-t/	vb G prefc. 1 c. sg.	to die	
153283	amt	am(t(I)/t	ảmt (I)	n. f. sg. abs. nom.	(female) slave	
153283	amt	am(t(II)/t	ảmt (II)	n. f. sg. abs. nom.	elbow	
# KTU 3.35 8						
153284	ilmlk	ilmlk/	ỉlmlk	PN sg. abs. nom.	ʾIlimalku/Ilimilku/Elimelek	
