id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.17 1						
152619	x	?	?	?	?	
# KTU 3.17 2						
152620	x	?	?	?	?	
# KTU 3.17 3						
152621	kd	kd(I)/	kd (I)	n. f. sg. cstr. nom.	jar	
152622	ššl	ššl/	ššl	PN sg. cstr. gen.	ššl	
# KTU 3.17 4						
152623	kd	kd(I)/	kd (I)	n. f. sg. abs. gen.	jar	
152624	ykn	!y!kn[	/k-n/	vb G prefc. 3 m. sg.	to be (stable)	
152625	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
152626	ˤbdṯrm	ˤbdṯrm/	ʕbdṯrm	PN sg. cstr. gen.	ʿbdṯrm	
# KTU 3.17 5						
152627	kd	kd(I)/	kd (I)	n. f. sg. abs. gen.	2) “jar”	
152628	ˤbdil	?	?	?	?	DULAT: NOT FOUND
# KTU 3.17 6						
152629	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n. m. sg. cstr. nom.	copper	
152630	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152631	bn	bn(I)/	bn (I)	n. m. sg. abs. gen.	son	
152632	srġ	?	?	?	?	DULAT: NOT FOUND
# KTU 3.17 7						
152633	kd	kd(I)/	kd (I)	n. f. sg. cstr. nom.	jar	
152634	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152635	ẓrm	ẓr(I)/+m(I)	ẓr (I)	n. m. cstr. gen.	back	
# KTU 3.17 8						
152636	kd	kd(I)/	kd (I)	n. f. sg. abs. nom.	jar	
152637	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
152637	ˤl	ˤl(II)	ʕl (II)	adv.	above	
152637	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. abs. nom.	offspring	
152637	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. nom.	offspring	
152638	śz	z/	śz	PN sg. abs. nom.	śz	
152639	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
152639	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	son	
152639	bn	bn(II)	bn (II)	prep.	between	
152639	bn	bn[	/b-n/	vb G suffc. 3 m. sg.	to understand	
152639	bn	bn[	/b-n/	vb G impv. 2	to understand	
152640	pls	?	?	?	?	DULAT: NOT FOUND
# KTU 3.17 9						
152641	kd	kd(I)/	kd (I)	n. f. sg. cstr. nom.	jar	
152642	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
152643	ynḥm	ynḥm/	ynḥm	PN sg. abs. gen.	ynḥm	
# KTU 3.17 10						
152644	k	+k	-k (I)			
152644	k	~k	-k (II)			
152644	k	k(III)	k (III)	Subordinating or completive functor	when	
152644	k	k(I)	k (I)	prep.	like	
152644	k	k(II)	k (II)	emph. functor	yes	
# KTU 3.17 11						
152645	kd	kd(I)/	kd (I)	n. f. sg. abs. nom.	jar	
152646	xxxxxx	?	?	?	?	
152647		?	?	?	?	
