id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.40 1						
138518	w	w	w	conj.	and	
138519	npy	npy/	npy	n. m. sg. abs. nom.	purification	
# KTU 1.40 2						
138520	w	w	w	conj.	and	
138521	npy	npy/	npy	n. m. sg. cstr. nom.	purification	
138522	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
# KTU 1.40 3						
138523	y	~y	-y (II)	prep. functor	indeed	
138523	y	y	y	prep. functor	oh!	
138524	ulp	ulp(I)	l (I)	prep.	to	Based on DULAT reconstruction.
138524	ulp	ulp(I)	p (I)	conj. functor	and	Based on DULAT reconstruction.
138524	ulp	ulp	ủlp	→	?	
138525		?	?	?	?	
# KTU 1.40 4						
138526	ġbr	ġbr/	ġbr	TN sg. cstr. nom.	nom propre	
138527	ul	ul/	ủl	n. m. sg. cstr. gen.	(military) force	
138528	p	p(III)/	p (III)	n. m. sg. abs. gen.	mouth	
# KTU 1.40 5						
138529	n	~n	-n (I)	encl. morph.		DULAT: NOT FOUND
138529	n		-n (IV)	vb	him/her/it	DULAT: NOT FOUND
# KTU 1.40 6						
138530	hw	hw	hw	pers. pn.	he	
138531	ṯˤ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. nom.	Hero	
138531	ṯˤ	ṯˤ(I)/	ṯʕ (I)	n. m. sg. abs. nom.	offering	
138532	nṯˤy	!n!ṯˤy[	/ṯ-ʕ-y/	vb G prefc. 1 c. pl.	to offer	
# KTU 1.40 7						
138533	hw	hw	hw	pers. pn.	he	
138534	nkt	nkt/	nkt	n. m. sg. cstr. nom.	immolation	
138535	nkt	nkt/	nkt	n. m. sg. abs. gen.	immolation	
138536	ytši	!y!(n]t]š(ʔ[&i	/n-š-ʔ/	vb Gt prefc. 3 m. sg.	to go up	
138537	l	l(I)	l (I)	prep.	to	
138538	ab	ab/	ảb	n. m. sg. cstr. gen.	father	
138539	bn	bn(I)/	bn (I)	n. m. cstr. gen.	son	
138539	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
138540	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
138540	il	il(I)/	ỉl (I)	n. m. sg. abs. gen.	god	
138541	ytši	!y!(n]t]š(ʔ[&i	/n-š-ʔ/	vb Gt prefc. 3 m. sg.	to go up	
138542	l	l(I)	l (I)	prep.	to	
138543	dr	dr/	dr	n. m. pl. cstr. gen.	circle	
138543	dr	dr/	dr	n. m. sg. cstr. gen.	circle	
138544	bn	bn(I)/	bn (I)	n. m. cstr. gen.	son	
138544	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
138545	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
138545	il	il(I)/	ỉl (I)	n. m. sg. abs. gen.	god	
# KTU 1.40 8						
138546	l	l(I)	l (I)	prep.	to	
138547	mpḫrt	mpḫr(t/t	mpḫrt	n. f. sg. cstr. gen.	assembly	
138548	bn	bn(I)/	bn (I)	n. m. cstr. gen.	son	
138548	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
138549	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
138549	il	il(I)/	ỉl (I)	n. m. sg. abs. gen.	god	
138550	l	l(I)	l (I)	prep.	to	
138551	ṯkmn	ṯkmn/	ṯkmn	DN/element sg. abs. gen.	Ṯukamuna/Thukamuna/first element of the double-barrelled DN ṯkmn w šnm, origin unknown	
138551	ṯkmn	ṯkm/+n	ṯkm	n. m. cstr. gen.	shoulder	
138552	w	w	w	conj.	and	
138553	šnm	šnm/	šnm	DN sg. abs. nom.	Šunama/Shunama/second member of the double-barrelled divine name ṯkmn w šnm, origin unknown	
138554	hn	hn	hn	functor	behold!	
138555	š	š/	š	n. m. sg. abs. nom.	ram	
# KTU 1.40 9						
138556	w	w	w	conj.	and	
138557	šqrb	]š]qrb[	/q-r-b/	vb Š suffc. 3 m. sg.	to offer	
138558	š	š/	š	n. m. sg. cstr. nom.	ram	
138559	mšr	mšr(I)/	mšr (I)	n. m. sg. cstr. gen.	justice	
138559	mšr	mšr(II)/	mšr (II)	n. sg. cstr. gen.	song	
138560	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
138561	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
138562	w	w	w	conj.	and	
138563	npyx	?	?	?	?	DULAT: NOT FOUND
138564	w	w	w	conj.	and	
138565	npy	npy/	npy	n. m. sg. abs. nom.	purification	
# KTU 1.40 10						
138566	w	w	w	conj.	and	
138567	npy	npy/	npy	n. m. sg. cstr. nom.	purification	
138568	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
# KTU 1.40 11						
138569	u	u	ủ	conj.	or	
138570	tḫṭu	?	?	?	?	DULAT candidates (no reconstructable encoding): /ḫ-ṭ-ʔ/ - to make a mistake
138571	u	u	ủ	conj.	or	
138572	l	l(I)	l (I)	prep.	to	
138573	p	p(III)/	p (III)	n. m. sg. cstr. gen.	mouth	
138574	qṭy	qṭy(I)/	qṭy (I)	GN sg. abs. gen.	il qadita	
138575	u	u	ủ	conj.	or	
138576	l	l(I)	l (I)	prep.	to	
138577	p	p(III)/	p (III)	n. m. sg. cstr. gen.	mouth	
138578	ddmy	ddmy/	ddmy	GN sg. abs. gen.	ddmy	
# KTU 1.40 12						
138579	u	u	ủ	conj.	or	
138580	l	l(I)	l (I)	prep.	to	
138581	p	p(III)/	p (III)	n. m. sg. cstr. gen.	mouth	
138582	ḥry	ḥr(I)/+y	ḥr (I)	n. m. cstr. gen.	intestine(s)	
138583	u	u	ủ	conj.	or	
138584	l	l(I)	l (I)	prep.	to	
138585	p	p(III)/	p (III)	n. m. sg. cstr. gen.	mouth	
138586	ḫty	ḫty(I)/	ḫty (I)	GN sg. abs. gen.	Hittite	
138587	u	u	ủ	conj.	or	
138588	l	l(I)	l (I)	prep.	to	
138589	p	p(III)/	p (III)	n. m. sg. cstr. gen.	mouth	
138590	alṯy	alṯy/	ảlṯy(y)	GN sg. abs. gen.	ảlṯy(y)	
