id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.101 1						
151443	l	l(I)	l (I)	prep.	to	
151444	mlkt	mlk(t/t	mlkt	n. f. sg. cstr. gen.	queen	
151445		?	?	?	?	
# KTU 2.101 2						
151446	adty	ad(t/t+y	ảdt	n. f. sg. cstr. gen.	lady	
151447	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.101 3						
151448	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
151449	skn	skn(I)/	s:śkn (I)	n. m. sg. abs. gen.	1) prefect	
# KTU 2.101 4						
151450	ly	l(I)+y	l (I)	prep.	to	
151451	adty	ad(t/t+y	ảdt	n. f. sg. cstr. nom.	lady	
151452	yšlm	!y!šlm[	/š-l-m/	vb G prefc. 3 m. sg.	to be well	
151452	yšlm	!y!šlm[:d	/š-l-m/	vb D prefc. 3 m. sg.	to re-establish > to pay	
# KTU 2.101 5						
151453	w	w	w	conj.	1) copulative conj.	
151454	l	l(I)	l (I)	prep.	to	
151455	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
151456	adty	ad(t/t+y	ảdt	n. f. sg. cstr. gen.	lady	
# KTU 2.101 6						
151457	xxxx	?	?	?	?	
151458	šb	šb/	šb	n. m. abs. nom.	old man	
# KTU 2.101 7						
151459	x	?	?	?	?	
151460	m	m	m(h)	pers. pn.	what?	
# KTU 2.101 8						
151461	w	w	w	conj.	4) declarative and emphatic functor	
151462	dbl	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 9						
151463	w	w	w	conj.	4) declarative and emphatic functor	
151464	lrx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 10						
151465	nbšl	?	?	?	?	DULAT: NOT FOUND
151466	m	m	m(h)	pers. pn.	what?	
# KTU 2.101 11						
151467	w	w	w	conj.	and	
151468	ḥmr	ḥmr(I)/	ḥmr (I)	n. m. sg. abs. nom.	2) load	
151468	ḥmr	ḥmr(II)/	ḥmr (II)	adj. m. sg. abs. nom.	red	
151469	x	?	?	?	?	
# KTU 2.101 12						
151470	drˤ	drˤ/	d/ḏrʕ	n. m. sg. abs. nom.	3) offspring	
151470	drˤ	!!drˤ[/	/d-r-ʕ/	vb G inf.	to sow	
151471	xgd	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 13						
151472	mˤnk	mˤn/+k	mʕn	n. m. cstr. nom.	reply	
151473	ˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 14						
151474	w	w	w	conj.	4) declarative and emphatic functor	
151475	mˤnk	mˤn/+k	mʕn	n. m. cstr. nom.	reply	
# KTU 2.101 15						
151476	ġrx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.101 16						
151477	ršt	?	?	?	?	DULAT: NOT FOUND
151478	h	+h, +h=	-h (I)	suff. pn. morph.	his /her (hers) / its	DULAT: NOT FOUND
151478	h	~h	-h(II)	adv. functor	to, towards	DULAT: NOT FOUND
# KTU 2.101 17						
151479	dnt	dn(t(II)/t	dnt (II)	n. f. sg. cstr. nom.	plight	
151480	š	š/	š	n. m. sg. abs. gen.	ram	
