id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.50 1						
139761	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. abs. nom.	ʿṯtrt (II)	
# KTU 1.50 2						
139762	l	l(I)	l (I)	prep.	to	
139763	ksu	?	?	?	?	DULAT: NOT FOUND
139764	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. abs. nom.	goddess	
# KTU 1.50 3						
139765	w	w	w	conj.	and	
139766	ṯṯ	ṯṯ/	ṯṯ	num.	1) the numeral six a) elliptical syntagms	
139767	l	l(I)	l (I)	prep.	to	
139768	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. cstr. gen.	ʿṯtrt (II)	
# KTU 1.50 4						
139769	š	š/	š	n. m. sg. abs. gen.	ram	
139770	l	l(I)	l (I)	prep.	to	
139771	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. cstr. gen.	goddess	
139772	š	š/	š	n. m. sg. abs. gen.	ram	
139773	l	l(I)	l (I)	prep.	to	
139774	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. cstr. gen.	ʿṯtrt (II)	
# KTU 1.50 5						
139775	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n. f. sg. abs. gen.	bird	
139776	l	l(I)	l (I)	prep.	to	
139777	pdr	pdr(I)/	pdr (I)	n. m. sg. abs. gen.	town	
139778	ṯṯ	ṯṯ/	ṯṯ	num.	six	
139779	ṣin	ṣin(I)/	ṣỉn (I)	n. f. sg. abs. nom.	ewe	
# KTU 1.50 6						
139780	tšnpn	!t!]š]np[n	/n-p/	vb Š prefc.	to raise, offer > to be high, lofty > to move to and fro in front of the altar > to wave > to lift up	
139781	ˤlm	ˤl(I)+m(I)	ʕl (I)	prep.	upon	
139782	kmm	kmm	kmm	adv.	ditto	
# KTU 1.50 7						
139783	w	w	w	conj.	and	
139784	l	l(I)	l (I)	prep.	to	
139785	ll	ll(I)/	ll (I)	n. m. sg. cstr. gen.	night	
139786	ˤṣrm	ˤṣr(I)/+m(I)	ʕṣr (I)	n. f. cstr. gen.	2) espec. domestic fowl	
139787	w	w	w	conj.	and	
139788		?	?	?	?	
# KTU 1.50 8						
139789	kmm	kmm	kmm	adv.	ditto	
139790	w	w	w	conj.	and	
139791	in	in/	ỉn	n. m. sg. cstr. nom.	1) there is/are not	
139792	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n. f. sg. abs. gen.	bird	
# KTU 1.50 9						
139793	w	w	w	conj.	and	
139794	mit	mi(t/t	mỉt	n. f. sg. cstr. nom.	a hundred	
139795	šˤrt	šˤr(t(I)/t	šʕrt (I)	n. f. sg. abs. gen.	wool	
139796	y	+y, [y	-y (I)	prep. functor	my	
139796	y	~y	-y (II)	prep. functor	indeed	
139796	y	y	y	prep. functor	oh!	
# KTU 1.50 10						
139797	w	w	w	conj.	and	
139798	kdr	kdr/	kdr	n. m. sg. abs. nom.	trough	
139799	w	w	w	conj.	and	
139800	npt	np(t/t	npt	n. f. sg. abs. nom.	sieve	DULAT quote in npt (cue: sieve)
139801	t	/t, /t=				DULAT: NOT FOUND
139801	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
# KTU 1.50 11						
139802	w	w	w	conj.	and	
139803	ksp	ksp/	ksp	n. m. sg. abs. nom.	1) silver a) 4.738	
139804	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb G prefc. 3 m. sg.	to leave > to put in > to place	
139805	x	?	?	?	?	
