id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.93 1						
151105	b	b	b	prep.	in	
151106	lḥ	lḥ(II)/	lḥ (II)	n. m. abs. gen.	missive	
151106	lḥ	lḥ(I)/	lḥ (I)	n. f. abs. gen.	cheek	
# KTU 2.93 2						
151107	iḫn	iḫ+n	ỉḫ	→	?	
# KTU 2.93 3						
151108	p	p(III)/	p (III)	n. m. sg. cstr. nom.	mouth	
151109	adt	ad(t/t	ảdt	n. f. sg. abs. gen.	lady	
# KTU 2.93 4						
151110	wn	w+n	w	conj.	and	
151111	bṯ	bṯ[	/b-ṯ/	vb	to be ashamed	
# KTU 2.93 5						
151112	b	b	b	prep.	in	
151113	ġr	ġr(I)/	ġr (I)	n. m. sg. abs. gen.	mountain	
151113	ġr	ġr(V)/	ġr (V)	n. m. sg. abs. gen.	total	
151113	ġr	ġr(III)/	ġr (III)	n. m. sg. abs. gen.	skin	
