id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.16 1						
177599	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
177600	tlmyn	tlmyn/	tlmyn	PN sg. abs. gen.	2.11	
# KTU 2.16 2						
177601	l	l(I)	l (I)	prep.	to	
177602	ṯryl	ṯryl/	ṯryl	PN sg. cstr. gen.	ṯryl	
177603	umy	um/+y	ủm	n. f. cstr. gen.	1) mother a) of men and gods	
# KTU 2.16 3						
177604	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.16 4						
177605	yšlm	!y!šlm[	/š-l-m/	vb G prefc. 3 m. sg.	to be well	
177605	yšlm	!y!šlm[:d	/š-l-m/	vb D prefc. 3 m. sg.	to re-establish > to pay	
177606	lk	l(I)+k	l (I)	prep.	to	
177607	ily	il(I)/y	ỉl (I)	n. m. cstr. nom.	1) god d) gods of a place or region	
# KTU 2.16 5						
177608	ugrt	ugrt/	ủgrt	TN sg. abs. nom.	Ugarit	
177609	tġrk	!t!(nġr[+k	/n-ġ-r/	vb G prefc.	to protect	
# KTU 2.16 6						
177610	tšlmk	!t!šlm[:d+k	/š-l-m/	vb D prefc.	to restore / preserve health	
177611	umy	um/+y	ủm	n. f. cstr. nom.	1) mother a) of men and gods	
# KTU 2.16 7						
177612	tdˤ	!t!(ydˤ[	/y-d-ʕ/ (I)	vb G prefc. 3 f. sg.	to know	
177612	tdˤ	!t=!(ydˤ[	/y-d-ʕ/ (I)	vb G prefc. 2 m. sg.	to know	
177612	tdˤ	!t==!(ydˤ[	/y-d-ʕ/ (I)	vb G prefc. 2 f. sg.	to know	
177612	tdˤ	!t!(ydˤ[	/y-d-ʕ/ (I)	vb G prefc. 3 m. du.	to know	
177612	tdˤ	!t!(ydˤ[:w	/y-d-ʕ/ (I)	vb G prefc. 3 m. pl.	to know	
177612	tdˤ	!t===!(ydˤ[	/y-d-ʕ/ (I)	vb G prefc. 2 m. pl.	to know	
177613	ky	k(III)+y	k (III)	Subordinating or completive functor	1) when	
177613	ky	k(II)+y	k (II)	emph. functor	yes	
177613	ky	k(IV)+y	k (IV)	adv.	thus	
177614	ˤrbt	ˤrb(I)[t	/ʕ-r-b/ (I)	vb G suffc. 1 c. sg.	1) to enter	
# KTU 2.16 8						
177615	l	l(I)	l (I)	prep.	to	
177616	pn	pn(m/	pnm	n. m. pl. tant. cstr. gen.	in front	
177617	špš	špš/	špš	n. f. sg. abs. gen.	3) “sun”	DULAT quote in špš (cue: sun)
# KTU 2.16 9						
177618	w	w	w	conj.	and	
177619	pn	pn(m/	pnm	n. m. pl. cstr. nom.	1) face	
177620	špš	špš/	špš	n. f. sg. cstr. gen.	sun	DULAT quote in /n-r/ (cue: sun)
177621	nr	nr/	nr	n. m. sg. abs. gen.	sheen	
# KTU 2.16 10						
177622	by	b+y	b	prep.	1) spatial location c) goal of movement or action	
177623	mid	mid/	mỉ/ủd	n. m. sg. abs. nom.	2) abundantly	
177624	w	w	w	conj.	and	
177625	um	um/	ủm	n. f. sg. abs. nom.	1) mother a) of men and gods	
# KTU 2.16 11						
177626	tšmḫ	!t!šmḫ[	/š-m-ḫ/	vb G prefc. 3 f. sg.	to be glad, rejoice	
177626	tšmḫ	!t=!šmḫ[	/š-m-ḫ/	vb G prefc. 2 m. sg.	to be glad, rejoice	
177626	tšmḫ	!t==!šmḫ[	/š-m-ḫ/	vb G prefc. 2 f. sg.	to be glad, rejoice	
177626	tšmḫ	!t!šmḫ[	/š-m-ḫ/	vb G prefc. 3 m. du.	to be glad, rejoice	
177626	tšmḫ	!t!šmḫ[:w	/š-m-ḫ/	vb G prefc. 3 m. pl.	to be glad, rejoice	
177626	tšmḫ	!t===!šmḫ[	/š-m-ḫ/	vb G prefc. 2 m. pl.	to be glad, rejoice	
177626	tšmḫ	!t!šmḫ[:d	/š-m-ḫ/	vb D prefc. 3 f. sg.	to please, make happy	
177626	tšmḫ	!t=!šmḫ[:d	/š-m-ḫ/	vb D prefc. 2 m. sg.	to please, make happy	
177626	tšmḫ	!t==!šmḫ[:d	/š-m-ḫ/	vb D prefc. 2 f. sg.	to please, make happy	
177626	tšmḫ	!t!šmḫ[:d	/š-m-ḫ/	vb D prefc. 3 m. du.	to please, make happy	
177626	tšmḫ	!t!šmḫ[:d:w	/š-m-ḫ/	vb D prefc. 3 m. pl.	to please, make happy	
177626	tšmḫ	!t===!šmḫ[:d	/š-m-ḫ/	vb D prefc. 2 m. pl.	to please, make happy	
177627	mab	&mab/	ảb	n. m. abs. nom.	1) father a) ảp ảb ỉ k mtm tmtn father	Based on DULAT reconstruction.
177627	mab	mab	mảb	→	?	
# KTU 2.16 12						
177628	w	w	w	conj.	and	
177629	al	al(I)	ảl (I)	neg. functor	no	
177629	al	al(II)	ảl (II)	pos. functor	surely	
177630	twḥln	!t!wḥl[n	/y/w-ḥ-l/	vb G prefc.	to be worried	
# KTU 2.16 13						
177631	ˤtn	ˤtn(II)	ʕnt (II)	adv.	now	DULAT quote in ʕnt (II) (cue: now)
177632	ḫrd	ḫrd/	ḫrd	n. m. pl. cstr. nom.	2) soldier of the guard	
177632	ḫrd	ḫrd/	ḫrd	n. m. sg. abs. nom.	2) soldier of the guard	
177633	ank	ank	ảnk	pers. pn.	1) i a) subj. in NC	
# KTU 2.16 14						
177634	ˤmny	ˤm(I)+ny	ʕm (I)	prep.	to	
177635	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
177635	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
# KTU 2.16 15						
177636	kll	kll/	kll	n. m. sg. abs. nom.	totality	
# KTU 2.16 16						
177637	w	w	w	conj.	and	
177638	mnm	mnm	mnm	indef. pn.	any(thing)	
# KTU 2.16 17						
177639	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
177639	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
177640	ˤm	ˤm(I)	ʕm (I)	prep.	to	
# KTU 2.16 18						
177641	umy	um/+y	ủm	n. f. cstr. gen.	mother	
# KTU 2.16 19						
177642	ˤmy	ˤm(I)+y	ʕm (I)	prep.	1) relationship of direction (space and time)	
177643	tṯṯb	!t!](š&ṯ]ṯb[	/ṯ-b/	vb Š prefc.	to send (word)	
# KTU 2.16 20						
177644	rgm	rgm/	rgm	n. m. sg. abs. nom.	1) word	
