id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.98 1						
181267	xxx	?	?	?	?	
181268	xxxy	?	?	?	?	DULAT: NOT FOUND
181269	rgm	rgm[	/r-g-m/	vb G suffc. 3 m. sg.	to say, tell, announce, communicate, inform	
181269	rgm	rgm[	/r-g-m/	vb G impv. 2	to say, tell, announce, communicate, inform	
181269	rgm	!!rgm[/	/r-g-m/	vb G inf.	to say, tell, announce, communicate, inform	
181269	rgm	rgm[/	/r-g-m/	vb G pass. ptcpl. m. sg. abs. nom.	to say, tell, announce, communicate, inform	
181269	rgm	rgm/	rgm	n. m. sg. abs. nom.	word	
# KTU 2.98 2						
181270	xxx	?	?	?	?	
181271	xxx	?	?	?	?	
181272	ṯnidy	ṯnid+y	ṯnỉd	adv.	twice	
# KTU 2.98 3						
181273	xxxxxt	?	?	?	?	DULAT: NOT FOUND
181274	hlk	hlk[	/h-l-k/	vb G suffc. 3 m. sg.	to go, go away	
181274	hlk	hlk[/	/h-l-k/	vb G act. ptcpl. m. sg. abs. nom.	to go, go away	
# KTU 2.98 4						
181275	xxxx	?	?	?	?	
181276	l	l(I)	l (I)	prep.	to	
181277	anzḫ	anzḫ/	ảnzḫ	TN sg. abs. gen.	ảnzḫ	
# KTU 2.98 5						
181278	xxxnkm	?	?	?	?	DULAT: NOT FOUND
181279	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. nom.	servant	
# KTU 2.98 6						
181280	atn	!(ʔ&a!(ytn[	/y-t-n/	vb G prefc. 1 c. sg.	to give, hand over, grant, bestow	
181281	ḥmrm	ḥmr(I)/m	ḥmr (I)	n. m. pl. abs. nom.	1) donkey a) ảrbʕ ḥmr [ m …] l ṯlṯ four donkeys for the [(transport of the)] copper	
# KTU 2.98 7						
181282	atn	!(ʔ&a!(ytn[	/y-t-n/	vb G prefc. 1 c. sg.	to give	
181283	ḫrd	ḫrd/	ḫrd	n. m. pl. cstr. nom.	1) (royal) guard	
181283	ḫrd	ḫrd/	ḫrd	n. m. sg. abs. nom.	1) (royal) guard	
181284	ˤmnh	ˤm(I)+nh	ʕm (I)	prep.	to	
# KTU 2.98 8						
181285	p	p(I)	p (I)	conj. functor	and	
181285	p	p(III)/	p (III)	n. m. sg. abs. nom.	mouth	
181285	p	p(II)	p (II)	adv.	here	
181286	rgm	rgm/	rgm	n. m. sg. abs. nom.	1) word	DULAT quote in rgm (cue: word)
181287	špš	špš/	špš	n. f. sg. abs. nom.	sun	DULAT quote in rgm (cue: sun)
181288	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. nom.	king	
181289	rb	rb(II)/	rb (II)	n. m. sg. abs. nom.	chief	
181289	rb	rb(II)/	rb (II)	n. m. sg. cstr. nom.	chief	
181289	rb	rb(I)/	rb (I)	adj. m. sg. abs. nom.	great	
181289	rb	rb/	rb(b)	n. m. sg. abs. nom.	drizzle	
# KTU 2.98 9						
