id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.95 1						
151557	mdx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.95 2						
151558	km	k(III)	k (III)	functor	when	
151558	km	k(I)	k (I)	prep.	like	
151558	km	k(IV)	k (IV)	adv.	thus	
151558	km	km	km	prep./conj./adv.		
151558	km	+km, +km=	-km			
151559	r	?	?	?	?	
# KTU 1.95 3						
151560	amr	amr(I)/	ảmr (I)	n. m. sg.	order	
151561	x	?	?	?	?	
# KTU 1.95 4						
151562	ḫṭ	ḫṭ/	ḫṭ	n. sg.	sceptre	
151563	ṯkl	ṯkl/	ṯkl	n. m. sg.	sterility	
# KTU 1.95 5						
151564	tlk	hlk[	/h-l-k/	vb G	to go	
