id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.41 1						
168763	b	b	b	prep.	in	
168764	yrḫ	yrḫ/	yrḫ	DN m. sg. cstr. gen.	Yariḫu/Yarikh	
168764	yrḫ	yrḫ/	yrḫ	n. m. sg. cstr. gen.	moon	
168765	riš	riš(I)/	rỉš (I)	n. m. sg. cstr. gen.	3) firstfruit(s)	
168766	yn	yn/	yn	n. m. sg. abs. gen.	4) in menology	
168767	b	b	b	prep.	in	
168768	ym	ym(I)/	ym (I)	n. m. sg. cstr. gen.	day	
168768	ym	ym(II)/	ym (II)	n. m. sg. cstr. gen.	sea	
168769	ḥdṯ	ḥdṯ(II)/	ḥdṯ (II)	n. m. sg. cstr. gen.	new moon	
# KTU 1.41 2						
168770	šmtr	šmtr(I)/	šmtr (I)	n. m. cstr. gen.	cutting	
168771	uṯkl	uṯkl/	ủṯkl	n. m. sg. abs. gen.	bunch	
168772	l	l(I)	l (I)	prep.	to	
168773	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
168773	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	
168774	šlmm	šlm(II)/~m	šlm (II)	n. m. sg. abs. gen.	communion victim / sacrifice	
168774	šlmm	šlm(II)/~m	šlm (II)	n. m. pl. abs. gen.	communion victim / sacrifice	
168774	šlmm	šlm(II)/m	šlm (II)	n. m. pl. abs. gen.	communion victim / sacrifice	
# KTU 1.41 3						
168775	b	b	b	prep.	in	
168776	ṯlṯṯ	?	?	?	?	DULAT: NOT FOUND
168777	ˤšrt	ˤšr(t(I)/t	ʕšr(t) (I)	n. f. sg. abs. nom.	banquet	
168777	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. abs. nom.	group of ten	
168778	yrtḫṣ	?	?	?	?	DULAT: NOT FOUND
168779	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. nom.	king	
168780	brr	br/r	br(r)	n. m. sg. abs. gen.	tin	
# KTU 1.41 4						
168781	b	b	b	prep.	in	
168782	arbˤt	arbˤ&t/	ảrbʕ	num. f.	1) four f) composite numbers	
168783	ˤšrt	ˤšr(t(I)/t	ʕšr(t) (I)	n. f. sg. cstr. nom.	banquet	
168783	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. cstr. nom.	group of ten	
168784	riš	riš(I)/	rỉš (I)	n. m. sg. cstr. gen.	head	
168785	argmn	argmn/	ả/ỉrgmn	n. m. sg. abs. gen.	3) ritual offering	
# KTU 1.41 5						
168786	w	w	w	conj.	and	
168787	ṯn	ṯn(I)/	ṯn (I)	num.	1) the numeral two b) ge	
168788	šm	š/m	š	n. m. pl. abs. nom.	ram	
168788	šm	šm(I)/	šm (I)	n. m. sg. abs. nom.	name	
168789	l	l(I)	l (I)	prep.	to	
168790	bˤlt	bˤl(t/t	bʕlt	n. f. sg. cstr. gen.	lady	
168791	bhtm	bht(II)/m	bt (II)	n. m. pl. cstr. gen.	house	
168792	ˤṣrm	ˤṣr(I)/+m(I)	ʕṣr (I)	n. f. cstr. gen.	bird	
168793	l	l(I)	l (I)	prep.	to	
168794	inš	inš/	ỉnš	n. m. sg. cstr. gen.	1) people a) as element of a divine group	
# KTU 1.41 6						
168795	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	god	
168796	w	w	w	conj.	and	
168797	š	š/	š	n. m. sg. cstr. nom.	1) ram b) as a sacrificial victim	
168798	dd	dd(II)/	dd (II)	n. m. sg. cstr. gen.	1) measure of capacity	
168799	ilš	ilš(I)/	ỉlš (I)	DN sg. cstr. gen.	ỉlš (I)	
