id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.102 1						
172839	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	1) god d) gods of a place or region	DULAT quote in bt (II) (cue: god)
172840	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. gen.	daughter	
# KTU 1.102 2						
172841	ušḫry	ušḫry/	ỉ/ủšḫry	DN sg. cstr. gen.	ỉ/ủšḫry	
# KTU 1.102 3						
172842	ym	ym(I)/	ym (I)	n. m. sg. cstr. gen.	day	
172842	ym	ym(II)/	ym (II)	n. m. sg. cstr. gen.	sea	
172843	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. gen.	Baʿlu/Baal	
172843	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
# KTU 1.102 4						
172844	yrḫ	yrḫ/	yrḫ	DN m. sg. cstr. gen.	Yariḫu/Yarikh	
172844	yrḫ	yrḫ/	yrḫ	n. m. sg. cstr. gen.	2) DN	
# KTU 1.102 5						
172845	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. cstr. gen.	Koṯaru/Kothar	
# KTU 1.102 6						
172846	ṯrmn	ṯrmn(I)/	ṯrmn (I)	DN sg. cstr. gen.	term for the kings of Ugarit	
# KTU 1.102 7						
172847	pdry	pdry/	pdry	DN sg. abs. gen.	Pidray	
172847	pdry	pdr(I)/+y	pdr (I)	n. m. cstr. gen.	town	
# KTU 1.102 8						
172848	dqt	dq(t(I)/t	dqt (I)	adj. f. sg. abs. nom.	3) DN < “the Little One”	
172848	dqt	dq(t(I)/t=	dqt (I)	adj. f. pl. abs. nom.	3) DN < “the Little One”	
# KTU 1.102 9						
172849	trṯ	trṯ/	trṯ	n. m. sg. cstr. nom.	2) DN	
# KTU 1.102 10						
172850	ršp	ršp/	ršp	DN sg. cstr. gen.	Rašap	
# KTU 1.102 11						
172851	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. gen.	ʿAnatu/Anat	
172852	ḫbly	ḫbly/	ḫbly	adj. f. sg. abs. nom.	distrut- trice	
# KTU 1.102 12						
172853	špš	špš/	špš	n. f. sg. cstr. nom.	2) sun	DULAT quote in špš (cue: sun)
172854	pgr	pgr/	pgr	n. m. sg. cstr. gen.	body	
# KTU 1.102 13						
172855	iltm	ilt(I)/m	ỉlt (I)	n. f. pl. cstr. gen.	goddess	
172856	ḫnqtm	ḫnqt/m	ḫnqt	n. f. pl. cstr. gen.	strangler	
# KTU 1.102 14						
172857	yrḫ	yrḫ/	yrḫ	DN m. sg. cstr. gen.	Yariḫu/Yarikh	
172857	yrḫ	yrḫ/	yrḫ	n. m. sg. cstr. gen.	2) DN	
172858	kty	kt(I)/+y	kt (I)	n. f. cstr. gen.	pitcher	
172858	kty	kt(II)/+y	kt (II)	n. f. cstr. gen.	stage	
# KTU 1.102 15						
172859	yrgbhd	yrgbhd/	yrgbhd	PN sg. abs. nom.	yrgbhd	
# KTU 1.102 16						
172860	yrgbbˤl	yrgbbˤl/	yrgbbʕl	PN sg. abs. nom.	yrgbbʿl	
# KTU 1.102 17						
172861	ydbil	ydbil/	ydbỉl	PN sg. abs. nom.	to be generous	
# KTU 1.102 18						
172862	yaršil	yaršil/	yảršỉl	PN sg. abs. nom.	yảršỉl	
# KTU 1.102 19						
172863	yrġmil	yrġmil/	yrġmỉl	PN sg. abs. nom.	yrġmỉl	
# KTU 1.102 20						
172864	ˤmtr	ˤmtr/	ʕmtr	PN sg. abs. nom.	ʿmtr	
# KTU 1.102 21						
172865	ydbil	ydbil/	ydbỉl	PN sg. abs. nom.	to be generous	
# KTU 1.102 22						
172866	yrgblim	yrgblim/	yrgblỉm	PN sg. abs. nom.	yrgblỉm	
# KTU 1.102 23						
172867	ˤmtr	ˤmtr/	ʕmtr	PN sg. abs. nom.	ʿmtr	
# KTU 1.102 24						
172868	yaršil	yaršil/	yảršỉl	PN sg. abs. nom.	yảršỉl	
# KTU 1.102 25						
172869	ydbbˤl	ydbbˤl/	ydbbʕl	PN sg. abs. nom.	to be generous	
# KTU 1.102 26						
172870	yrġmbˤl	yrġmbˤl/	yrġmbʕl	PN sg. abs. nom.	yrġmbʿl	
# KTU 1.102 27						
172871	ˤzbˤl	ˤzbˤl/	ʕzbʕl	PN sg. abs. nom.	ʿzbʿl	
# KTU 1.102 28						
172872	ydbhd	ydbhd/	ydbhd	PN sg. abs. nom.	to be generous	
