id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.14 1						
177527	tḥm	tḥm/	tḥm	n. m. sg. abs. nom.	message	
177528	ixwrḏn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.14 2						
177529	l	l(I)	l (I)	prep.	to	
177530	iwrpḫn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.14 3						
177531	bny	bn(I)/+y	bn (I)	n. m. cstr. nom.	4) special uses a) bn(y) “my son” > a person of lower rank	
177531	bny	bny[/	/b-n-y/	vb G act. ptcpl. m. sg. cstr. nom.	to build	
177531	bny	bny/	bny	n. m. sg. cstr. nom.	architect	
177532	aḫy	aḫ(I)/+y	ảḫ (I)	n. m. cstr. gen.	3) brother > friend (formal usage in correspondence between equals)	
177533	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.14 4						
177534	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
177535	tġrk	!t!(nġr[+k	/n-ġ-r/	vb G prefc.	to protect, guard	
# KTU 2.14 5						
177536	tšlmk	!t!šlm[:d+k	/š-l-m/	vb D prefc.	to restore / preserve health	
# KTU 2.14 6						
177537	iky	iky	ỉky	interr. functor	what of?	
177538	lḥt	lḥ(II)/t	lḥ (II)	n. f. sg. cstr. nom.	1) missive	
# KTU 2.14 7						
177539	spr	spr(II)/	spr (II)	n. m. sg. abs. gen.	3) letter	DULAT quote in /l-ʔ-k/ (cue: letter)
177540	d	d	d	det. or rel. functor	2) which	
177541	likt	l(ʔ&ik[t	/l-ʔ-k/	vb G suffc. 1 c. sg.	to send (a message)	
# KTU 2.14 8						
177542	ˤm	ˤm(I)	ʕm (I)	prep.	to	
177543	tryl	?	?	?	?	DULAT: NOT FOUND
# KTU 2.14 9						
177544	mhy	m&h+y	m(h)	pers. pn.	1) what?	Based on DULAT reconstruction.
177544	mhy	mh/+y	mh/y	n. m. cstr. nom.	water	Based on DULAT reconstruction.
177544	mhy	mhy	mhy	→	?	
177545	rgmt	rgm[t	/r-g-m/	vb G suffc. 1 c. sg.	to say, tell, announce, communicate, inform	
# KTU 2.14 10						
177546	w	w	w	conj.	and	
177547	ht	ht	ht	adv.	2) conj.	
177548	aḫy	aḫ(I)/+y	ảḫ (I)	n. m. cstr. nom.	3) brother > friend (formal usage in correspondence between equals)	
# KTU 2.14 11						
177549	bny	bn(I)/+y	bn (I)	n. m. cstr. nom.	son	DULAT quote in /š-ʔ-l/ (cue: son)
177550	yšal	!y!š(ʔ&al[	/š-ʔ-l/	vb G prefc. 3 m. sg.	to ask, request in general	
# KTU 2.14 12						
177551	ṯryl	ṯryl/	ṯryl	PN sg. cstr. nom.	ṯryl	
177552	p	p(III)/	p (III)	n. m. sg. abs. gen.	mouth	
177553	rgmt	rgm[t	/r-g-m/	vb G suffc. 1 c. sg.	to say, tell, announce, communicate, inform	
# KTU 2.14 13						
177554	l	l(I)	l (I)	prep.	to	
177555	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	1) king a) human sovereign in gen	
177556	šmy	šm(I)/+y	šm (I)	n. m. cstr. gen.	name	
# KTU 2.14 14						
177557	w	w	w	conj.	and	
177558	l	l(I)	l (I)	prep.	to	
177559	ixytlm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.14 15						
177560	w	w	w	conj.	and	
177561	ht	ht	ht	adv.	here	
177562	aḫy	aḫ(I)/+y	ảḫ (I)	n. m. cstr. nom.	brother (by blood)	
# KTU 2.14 16						
177563	bny	bn(I)/+y	bn (I)	n. m. cstr. nom.	son	
177563	bny	bny[/	/b-n-y/	vb G act. ptcpl. m. sg. abs. nom.	to build	
177563	bny	bny/	bny	n. m. sg. abs. nom.	architect	
177564	yšal	!y!š(ʔ&al[	/š-ʔ-l/	vb G prefc. 3 m. sg.	to ask	
# KTU 2.14 17						
177565	ṯryl	ṯryl/	ṯryl	PN sg. abs. nom.	ṯryl	
177566	w	w	w	conj.	and	
177567	rgm	rgm/	rgm	n. m. sg. abs. nom.	1) word	
# KTU 2.14 18						
177568	ṯṯb	](š&ṯ]ṯb[	/ṯ-b/	vb Š impv. 2	to send (word)	
177568	ṯṯb	!!](š&ṯ]ṯb[/	/ṯ-b/	vb Š inf.	to send (word)	
177569	l	l(I)	l (I)	prep.	to	
177570	aḫk	aḫ(I)/+k	ảḫ (I)	n. m. cstr. gen.	brother (by blood)	
# KTU 2.14 19						
177571	l	l(I)	l (I)	prep.	to	
177572	adnk	adn(I)/+k	ảdn (I)	n. m. cstr. gen.	1) lord	
