id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.26 1						
183011	glx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.26 2						
183012	ksp	ksp/	ksp	n. m. sg. abs. nom.	silver	
183013	ˤlhm	ˤl(I)+hm	ʕl (I)	prep.	upon	
183013	ˤlhm	ˤl(II)+hm	ʕl (II)	adv.	above	
# KTU 3.26 3						
183014		?	?	?	?	
183015	ˤrbn	ˤrb(I)[n	/ʕ-r-b/ (I)	vb G impv. 2	to enter	
# KTU 3.26 4						
183016	ksp	ksp/	ksp	n. m. sg. cstr. nom.	silver	
183017	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. gen.	offspring	
183018	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
183018	il	il(I)/	ỉl (I)	n. m. sg. abs. gen.	god	
# KTU 3.26 5						
183019	xšm	?	?	?	?	DULAT: NOT FOUND
# KTU 3.26 6						
183020	xb	?	?	?	?	DULAT: NOT FOUND
183021	n	~n	-n (I)	encl. morph.		DULAT: NOT FOUND
183021	n		-n (IV)	vb	him/her/it	DULAT: NOT FOUND
# KTU 3.26 7						
183022	ksp	ksp/	ksp	n. m. sg. cstr. nom.	silver	
183023	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. abs. gen.	offspring	
183024		?	?	?	?	
# KTU 3.26 8						
183025	xxxxx	?	?	?	?	
