id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.50 1						
169613	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. abs. nom.	ʿṯtrt (II)	
# KTU 1.50 2						
169614	l	l(I)	l (I)	prep.	to	
169615	ksu	?	?	?	?	DULAT: NOT FOUND
169616	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. abs. nom.	goddess	
# KTU 1.50 3						
169617	w	w	w	conj.	and	
169618	ṯṯ	ṯṯ/	ṯṯ	num.	1) the numeral six a) elliptical syntagms	
169619	l	l(I)	l (I)	prep.	to	
169620	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. cstr. gen.	ʿṯtrt (II)	
# KTU 1.50 4						
169621	š	š/	š	n. m. sg. abs. gen.	ram	
169622	l	l(I)	l (I)	prep.	to	
169623	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. cstr. gen.	goddess	
169624	š	š/	š	n. m. sg. abs. gen.	ram	
169625	l	l(I)	l (I)	prep.	to	
169626	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. cstr. gen.	ʿṯtrt (II)	
# KTU 1.50 5						
169627	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n. f. sg. abs. gen.	bird	
169628	l	l(I)	l (I)	prep.	to	
169629	pdr	pdr(I)/	pdr (I)	n. m. sg. abs. gen.	town	
169630	ṯṯ	ṯṯ/	ṯṯ	num.	six	
169631	ṣin	ṣin(I)/	ṣỉn (I)	n. f. sg. abs. nom.	ewe	
# KTU 1.50 6						
169632	tšnpn	!t!]š]np[n	/n-p/	vb Š prefc.	to raise, offer > to be high, lofty > to move to and fro in front of the altar > to wave > to lift up	
169633	ˤlm	ˤl(I)+m(I)	ʕl (I)	prep.	upon	
169634	kmm	kmm	kmm	adv.	ditto	
# KTU 1.50 7						
169635	w	w	w	conj.	and	
169636	l	l(I)	l (I)	prep.	to	
169637	ll	ll(I)/	ll (I)	n. m. sg. cstr. gen.	night	
169638	ˤṣrm	ˤṣr(I)/+m(I)	ʕṣr (I)	n. f. cstr. gen.	2) espec. domestic fowl	
169639	w	w	w	conj.	and	
169640		?	?	?	?	
# KTU 1.50 8						
169641	kmm	kmm	kmm	adv.	ditto	
169642	w	w	w	conj.	and	
169643	in	in/	ỉn	n. m. sg. cstr. nom.	1) there is/are not	
169644	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n. f. sg. abs. gen.	bird	
# KTU 1.50 9						
169645	w	w	w	conj.	and	
169646	mit	mi(t/t	mỉt	n. f. sg. cstr. nom.	a hundred	
169647	šˤrt	šˤr(t(I)/t	šʕrt (I)	n. f. sg. abs. gen.	wool	
169648	y	~y	-y (II)	prep. functor	indeed	
169648	y	y	y	prep. functor	oh!	
# KTU 1.50 10						
169649	w	w	w	conj.	and	
169650	kdr	kdr/	kdr	n. m. sg. abs. nom.	trough	
169651	w	w	w	conj.	and	
169652	npt	np(t/t	npt	n. f. sg. abs. nom.	sieve	DULAT quote in npt (cue: sieve)
169653	t	/t, /t=				DULAT: NOT FOUND
169653	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
# KTU 1.50 11						
169654	w	w	w	conj.	and	
169655	ksp	ksp/	ksp	n. m. sg. abs. nom.	1) silver a) 4.738	
169656	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb G prefc. 3 m. sg.	to leave > to put in > to place	
169657	x	?	?	?	?	
