id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.119 1						
174839	b	b	b	prep.	in	
174840	yrḫ	yrḫ/	yrḫ	DN m. sg. cstr. gen.	Yariḫu/Yarikh	
174840	yrḫ	yrḫ/	yrḫ	n. m. sg. cstr. gen.	moon	
174841	ibˤlt	ibˤlt/	ỉbʕlt	MN sg. abs. gen.	where-is-the- Mistress?	
174842	b	b	b	prep.	in	
174843	ym	ym(I)/	ym (I)	n. m. sg. abs. gen.	1) day a) as a date	DULAT quote in ym (I) (cue: day)
174844		?	?	?	?	
174845	šbˤ	šbˤ(I)/	šbʕ (I)	num.	seven	
# KTU 1.119 2						
174846	š	š/	š	n. m. sg. abs. nom.	ram	
174847	l	l(I)	l (I)	prep.	to	
174848	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. abs. gen.	Baʿlu/Baal	
174849	rˤkt	rˤkt	rʕkt		élément de théonyme composé (?)	
174850	b	b	b	prep.	in	
174851	xx	?	?	?	?	
174852	xxx	?	?	?	?	
174853	xx	?	?	?	?	
# KTU 1.119 3						
174854	w	w	w	conj.	and	
174855	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. nom.	daughter	
174856	bˤl	bˤl(II)/	bʕl (II)	DN pl. cstr. gen.	Baʿlu/Baal	
174856	bˤl	bˤl(II)/	bʕl (II)	DN sg. cstr. gen.	Baʿlu/Baal	
174857	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
174858	xx	?	?	?	?	
174859	šxxy	?	?	?	?	DULAT: NOT FOUND
# KTU 1.119 4						
174860	ˤrb	ˤrb(I)/	ʕrb (I)	n. m. sg. cstr. nom.	entry	
174861	špš	špš/	špš	DN f. sg. abs. gen.	Šapšu/Shapsh/Shapshu	
174861	špš	špš/	špš	n. f. sg. abs. gen.	sun	
174862	w	w	w	conj.	and	
174863	ḥl	ḥl(I)/	ḥl (I)	n. m. sg. cstr. nom.	strength	
174864	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	king	
174865	b	b	b	prep.	in	
174866	šbˤt	šbˤ(I)&t/	šbʕ (I)	num. f.	2) composite numbers b) tens	
# KTU 1.119 5						
174867	ˤšrt	ˤšr(t(I)/t	ʕšr(t) (I)	n. f. sg. abs. nom.	banquet	
174867	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f. sg. abs. nom.	group of ten	
174868	yrtḥṣ	!y!r]t]ḥṣ[	/r-ḥ-ṣ/	vb Gt prefc. 3 m. sg.	to wash oneself	
174869	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. nom.	1) king a) human sovereign in gen	
174870	brr	brr/	brr	adj. m. sg. abs. nom.	pure	
# KTU 1.119 6						
174871	gdlt	gdl(t(I)/t	gdlt (I)	n. f. sg. cstr. nom.	head of cattle	
174871	gdlt	gdl(t(I)/t=	gdlt (I)	n. f. pl. cstr. nom.	head of cattle	
174872	qdš	qdš(II)/	qdš (II)	n. m. sg. cstr. gen.	sanctuary	
174873	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
174873	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	2) DN d) El’s possessions or property (often to be understood as in 1. g)	
174874	gdlt	gdl(t(I)/t	gdlt (I)	n. f. sg. abs. gen.	head of cattle	
174874	gdlt	gdl(t(I)/t=	gdlt (I)	n. f. pl. abs. gen.	head of cattle	
174875	l	l(I)	l (I)	prep.	to	
174876	bˤlm	bˤl(II)/~m	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
# KTU 1.119 7						
174877	gdlt	gdl(t(I)/t	gdlt (I)	n. f. sg. abs. gen.	head of cattle	
174877	gdlt	gdl(t(I)/t=	gdlt (I)	n. f. pl. abs. gen.	head of cattle	
174878	l	l(I)	l (I)	prep.	to	
174879	ġlm	ġlm/	ġlm	n. m. sg. abs. gen.	3) noble	
174880	dqtm	dqt(I)/m	dqt (I)	adj. f. pl. abs. nom.	small	
174881	w	w	w	conj.	and	
174882	gdlt	gdl(t(I)/t	gdlt (I)	n. f. sg. abs. nom.	head of cattle	
174882	gdlt	gdl(t(I)/t=	gdlt (I)	n. f. pl. abs. nom.	head of cattle	
# KTU 1.119 8						
174883	l	l(I)	l (I)	prep.	to	
174884	ġlmtm	ġlmt(I)/m	ġlmt (I)	n. f. pl. cstr. gen.	2) “the Damsel” b) of unc. attribution	
174885	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. gen.	daughter	
174886	ṯˤy	ṯˤy(I)/	ṯʕy (I)	n. m. sg. abs. gen.	minister	
174886	ṯˤy	ṯˤy[/	/ṯ-ʕ-y/	vb G act. ptcpl. m. sg. abs. gen.	to offer	
174887	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb G prefc. 3 m. sg.	to sacrifice	
# KTU 1.119 9						
174888	w	w	w	conj.	and	
174889	tnrr	?	?	?	?	DULAT: NOT FOUND
174890	bˤd	bˤd	bʕd	adv. or prep.	behind	
174891	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. gen.	daughter	
174892	bˤl	bˤl(II)/	bʕl (II)	DN pl. abs. gen.	Baʿlu/Baal	
174892	bˤl	bˤl(II)/	bʕl (II)	DN sg. abs. gen.	Baʿlu/Baal	
# KTU 1.119 10						
174893	lgrt	?	?	?	?	DULAT: NOT FOUND
174894	imr	imr(I)/	ỉmr (I)	n. m. sg. abs. nom.	lamb	
174895	w	w	w	conj.	and	
174896	ynt	yn(t/t	ynt	n. f. sg. cstr. nom.	dove	
174897	qrt	qr(t(I)/t	qrt (I)	n. f. sg. abs. gen.	city	
# KTU 1.119 11						
174898	l	l(I)	l (I)	prep.	to	
174899	ṯˤ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. gen.	2) title of the dead and deified kings of Ugarit	
174900	b	b	b	prep.	in	
174901	ṯmnt	ṯmn(I)&t/	ṯmn(y) (I)	num. f.	eight	
174902	ṯˤšrt	?	?	?	?	DULAT: NOT FOUND
174903	ibˤlt	ibˤlt/	ỉbʕlt	MN sg. cstr. nom.	where-is-the- Mistress?	
# KTU 1.119 12						
174904	alp	alp(I)/	ảlp (I)	n. m. sg. abs. gen.	1) (head of) cattle d) sacrificial material	
174905	l	l(I)	l (I)	prep.	to	
174906	mdgl	?	?	?	?	DULAT candidates (no reconstructable encoding): mgdl - 1) tower
174907	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. gen.	Baʿlu/Baal	
174907	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
174908	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
# KTU 1.119 13						
174909	u	u	ủ	conj.	1) or a) simple disj. use	
174910	urm	ur/+m(I)	ủr	n. m. cstr. nom.	2) type of sacrifice	
174911	u	u	ủ	conj.	1) or a) simple disj. use	
