id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.20 I:1						
146697	rpum	rpu/m	rpủ	n. m.	healer	
146698	tdbḥn	!t!dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
# KTU 1.20 I:2						
146699	bˤd	bˤd	bʕd	adv. or prep.	behind	
146700	ilnym	ilny/m	ỉlny	adj. m. or n. m.	divine one	
# KTU 1.20 I:3						
146701		?	?	?	?	
146702	km	k(III)	k (III)	functor	when	
146702	km	k(I)	k (I)	prep.	like	
146702	km	k(IV)	k (IV)	adv.	thus	
146702	km	km	km	prep./conj./adv.		
146702	km	+km, +km=	-km			
146703	tmtm	tm/+m(I)	tm	adj. m.	complete	
146703	tmtm	tm/+m(II)	tm	adj. m.	complete	
# KTU 1.20 I:4						
146704	b	b	b	prep.	in	
146705	k	+k	-k (I)			
146705	k	~k	-k (II)			
146705	k	k(III)	k (III)	Subordinating or completive functor	when	
146705	k	k(I)	k (I)	prep.	like	
146705	k	k(II)	k (II)	emph. functor	yes	
146706	qrb	qrb[	/q-r-b/	vb G	to approach	
146706	qrb	qrb/	qrb	n. m.	inside	
146707	sd	sd/	sd	n. m.	council	
# KTU 1.20 I:5						
146708	n	~n	-n (I)	encl. morph.		
146708	n	[n, [n=	-n (II)	suffixed pn. morph. used with vb	me/to me	
146708	n	+n, +n=	-n (III)	suff. pn. morph. 1.p.pl.	our/us	
146708	n		-n (IV)	contracted suff. pn. morph. used with a vb	him/her/it	
146709	bym	b+m(I)	b	prep.	in	
146709	bym	b+m(II)	b	prep.	in	
146710	qẓ	qẓ/	qẓ	n. m.	summer	
# KTU 1.20 I:6						
146711	rpim	rpu/	rpủ	n. m.	healer	
146712	tlḥmn	!t!lḥm(I)[	/l-ḥ-m/ (I)	vb G	to eat	
# KTU 1.20 I:7						
146713	rpim	rpu/	rpủ	n. m.	healer	
146714	tštyn	!t!šty[	/š-t-y/	vb G	to drink	
# KTU 1.20 I:8						
146715		?	?	?	?	
146716	il	il(I)/	ỉl (I)	n. m.	god	
146717	d	d	d	det. or rel. functor	the one(s) of	
