id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.15 I:1						
162804	rġb	!!rġb[/	/r-ġ-b/	vb G inf.	to be hungry	
162805	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	1) hand a) yrḥṣ ydh ảmth he washed his hands up to the elbow	DULAT direct ref
162806	mṯkt	mṯk[t	/m-ṯ-k/	vb ptcpl. m. sg. abs. gen.	to carry	
# KTU 1.15 I:2						
162807	mẓma	mẓm(u&a/	mẓmủ	n. m. sg. abs. nom.	thirsty	
162808	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
162808	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
162809	mṯkt	mṯk[t	/m-ṯ-k/	vb ptcpl. m. sg. abs. nom.	to carry	
162809	mṯkt	mṯk[t	/m-ṯ-k/	vb suffc. 1 c. sg.	to carry	
# KTU 1.15 I:3						
162810	tṯṯkrnn	!t!](š&ṯ]ṯkr[n+n	/ṯ-k-r/	vb Š prefc.	to deliver (in payment or tribute)	
162811	ˤbdn	ˤbd(I)/+n	ʕbd (I)	n. m. pl. cstr. nom.	2) servant (said of a special class of mercenaries or subordinate employees)	
# KTU 1.15 I:4						
162812	ˤm	ˤm(I)	ʕm (I)	prep.	3) commercial meaning	
162813	krt	krt/	krt	PN sg. cstr. gen.	krt	
162814	mswnh	mswn/+h	mswn	n. m. cstr. gen.	delegate	
# KTU 1.15 I:5						
162815	arḫ	arḫ/	ảrḫ	n. f. sg. abs. nom.	cow	
162816	tzġ	tzġ/	tzġ	n. m. sg. abs. nom.	kind of sacrificial meat	
162817	l	l(I)	l (I)	prep.	to	DULAT direct ref
162818	ˤglh	ˤgl(I)/+h	ʕgl (I)	n. m. cstr. gen.	calf	
# KTU 1.15 I:6						
162819	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	3) young of an animal	DULAT direct ref
162819	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	3) young of an animal	DULAT direct ref
162820	ḫpṯ	ḫpṯ/	ḫpṯ	n. m. sg. abs. nom.	3) extended to cattle on the loose from the herd	
162821	l	l(I)	l (I)	prep.	to	
162822	umhthm	umhth/m	ủm	n. f. pl. abs. gen.	1) mother b) of animals	
# KTU 1.15 I:7						
162823	k	k(I)	k (I)	prep.	like	DULAT direct ref
162824	tnḥn	!t!nḥ[n	/n-ḥ/	vb G prefc.	to moan, groan, lament	
162825	udmm	udm/m	ủdm	TN pl. abs. nom.	ủdm	
# KTU 1.15 I:8						
162826	w	w	w	conj.	and	
162827	yˤny	!y!ˤny(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	to answer	
162828	krt	krt/	krt	PN sg. cstr. nom.	krt	
