id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.51 1						
179572	x	?	?	?	?	
# KTU 2.51 2						
179573	l	l(I)	l (I)	prep.	to	
179574	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
179575	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
179576	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.51 3						
179577	w	w	w	conj.	and	
179578	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
179579	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. abs. nom. sg.	distance	
179580	qlt	ql[t	/q-l/	vb G suffc. 1 c. sg.	to fall (down)	
# KTU 2.51 4						
179581	ˤmk	ˤm(II)&k/	ʕm (II)	n. m. cstr. nom.	lineage	
179582		?	?	?	?	
179583		?	?	?	?	
179584	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. gen.	peace	
# KTU 2.51 5						
179585	nx	?	?	?	?	DULAT: NOT FOUND
