id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.11 1						
176122	l	l(I)	l (I)	prep.	to	
176123	umy	um/+y	ủm	n. f. cstr. gen.	1) mother a) of men and gods	
176124	adtny	ad(t/t+ny	ảdt	n. f. sg. cstr. nom.	lady	
# KTU 2.11 2						
176125	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say, tell, announce, communicate, inform	
# KTU 2.11 3						
176126	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
176127	tlmyn	tlmyn/	tlmyn	PN sg. abs. gen.	2.11	
# KTU 2.11 4						
176128	w	w	w	conj.	and	
176129	aḫtmlk	aḫtmlk/	ảḫtmlk	PN sg. cstr. nom.	ảḫtmlk	
176130	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. gen.	2) servant (said of a special class of mercenaries or subordinate employees)	
# KTU 2.11 5						
176131	l	l(I)	l (I)	prep.	to	
176132	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
176133	adtny	ad(t/t+ny	ảdt	n. f. sg. cstr. gen.	lady	
# KTU 2.11 6						
176134	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. sg. abs. nom.	distance	
# KTU 2.11 7						
176135	qlny	ql[ny	/q-l/	vb G suffc.	to fall (down)	
176136	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
# KTU 2.11 8						
176137	tġrk	!t!(nġr[+k	/n-ġ-r/	vb G prefc.	to protect	
# KTU 2.11 9						
176138	tšlmk	!t!šlm[:d+k	/š-l-m/	vb D prefc.	to restore / preserve health	
# KTU 2.11 10						
176139	hnny	hn+ny	hn	functor	behold!	
176140	ˤmny	ˤm(I)+ny	ʕm (I)	prep.	2) relationship of accompaniment	
# KTU 2.11 11						
176141	kll	kll/	kll	n. m. sg. abs. nom.	totality	
176142	mid	mid/	mỉ/ủd	n. m. sg. abs. nom.	2) abundantly	
# KTU 2.11 12						
176143	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
# KTU 2.11 13						
176144	w	w	w	conj.	and	
176145	ap	ap(I)	ảp (I)	adv./conj.	also	
176146	ank	ank	ảnk	pers. pn.	1) i b) emph. subj. in VC	
# KTU 2.11 14						
176147	nḫt	nḫ(t/t	nḫt	n. f. sg. abs. nom.	divan	
176147	nḫt	nḫt[	/n-ḫ/	vb G suffc. 3 m. sg.	to rest	
176148	ṯmny	ṯm+ny	ṯm	adv.	there	
# KTU 2.11 15						
176149	ˤm	ˤm(I)	ʕm (I)	prep.	to	
176150	adtny	ad(t/t+ny	ảdt	n. f. sg. cstr. gen.	lady	
# KTU 2.11 16						
176151	mnm	mnm	mnm	indef. pn.	any(thing)	
176152	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
176152	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
# KTU 2.11 17						
176153	rgm	rgm/	rgm	n. m. sg. abs. nom.	word	
176154	ṯṯb	](š&ṯ]ṯb[	/ṯ-b/	vb Š impv. 2	to send (word)	
176154	ṯṯb	!!](š&ṯ]ṯb[/	/ṯ-b/	vb Š inf.	to send (word)	
# KTU 2.11 18						
176155	l	l(I)	l (I)	prep.	to	
176156	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. gen.	servant	
