id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.108 1						
172540	hln	hln	hln	deictic adv. functor	look!	
172541	yšt	!y!št[	/š-t/	vb G prefc. 3 m. sg.	to place, set, set up, leave	
172541	yšt	!y!št[:pass	/š-t/	vb Gpass prefc. 3 m. sg.	to cause, leave (in a condition)	
172542	rpu	rpu/	rpủ	n. m. sg. cstr. nom.	2) rpủ	
172543	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	3) said particularly of “Dead Kings” (Xella UF 15 1983 299, WGE 357, Del Olmo AuOr 5 1987 60ff., cf. rpủ ) a) coll. pl. mlkm “Kings”	
172544	ˤlm	ˤlm(I)/	ʕlm (I)	n. m. sg. abs. nom.	eternity	
172545	w	w	w	conj.	and	
172546	yšt	!y!št[	/š-t/	vb G prefc. 3 m. sg.	to place, set, set up, leave	
172546	yšt	!y!št[:pass	/š-t/	vb Gpass prefc. 3 m. sg.	to cause, leave (in a condition)	
# KTU 1.108 2						
172547	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	1) god b) activities of the gods	DULAT quote in ỉl (I) (cue: god)
172548	gṯr	gṯr/	gṯr	DN sg. abs. gen.	Gaṯaru/Gašru/eponym of the dead and deified kings	
172549	w	w	w	conj.	and	
172550	yqr	!y!qr(y[:d	/q-r-y/	vb D prefc. 3 m. sg.	to present, offer	
172551	il	il(I)/	ỉl (I)	DN m. sg. cstr. nom.	ʾIlu/Ilu/El	
172551	il	il(I)/	ỉl (I)	DN m. sg. abs. nom.	ʾIlu/Ilu/El	
172551	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	1) god b) activities of the gods	
172551	il	il(I)/	ỉl (I)	n. m. sg. abs. nom.	1) god b) activities of the gods	
172552	yṯb	!y!(yṯb[	/y-ṯ-b/	vb G prefc. 3 m. sg.	to sit down, take a seat on the throne, install oneself, reside	
172552	yṯb	yṯb[	/y-ṯ-b/	vb G suffc. 3 m. sg.	to sit down, take a seat on the throne, install oneself, reside	
172552	yṯb	yṯb[/	/y-ṯ-b/	vb G act. ptcpl. m. sg. abs. nom.	to sit down, take a seat on the throne, install oneself, reside	
172553	b	b	b	prep.	in	
172554	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. cstr. gen.	ʿṯtrt (II)	
# KTU 1.108 3						
172555	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	DULAT quote in d (cue: god)
172556	ṯpẓ	ṯp(ṭ&ẓ(II)/	ṯpṭ (II)	n. m. sg. abs. gen.	judge	
172557	b	b	b	prep.	in	
172558	hdrˤy	hdrˤy/	hdrʕy	TN sg. abs. gen.	Haddou le berger	
172559	d	d	d	det. or rel. functor	2) which	
172560	yšr	!y!šr(I)[	/š-r/ (I)	vb G prefc. 3 m. sg.	1) to be sung	
172561	w	w	w	conj.	and	
172562	yḏmr	!y!ḏmr(II)[	/ḏ-m-r/ (II)	vb G prefc. 3 m. sg.	to sing	
172562	yḏmr	!y!ḏmr(II)[:d	/ḏ-m-r/ (II)	vb D prefc. 3 m. sg.	to sing	
# KTU 1.108 4						
172563	b	b	b	prep.	4) relation of accompaniment and instrumental b) instrumental	
172564	knr	knr/	knr	n. m. sg. abs. gen.	1) harp	
172565	w	w	w	conj.	and	
172566	ṯlb	ṯlb/	ṯlb	n. m. sg. abs. nom.	flute	
172567	b	b	b	prep.	4) relation of accompaniment and instrumental b) instrumental	
172568	tp	tp(I)/	tp (I)	n. m. sg. abs. gen.	drum	DULAT quote in tp (I) (cue: drum)
172569	w	w	w	conj.	and	
172570	mṣltm	mṣlt(I)/m	mṣlt (I)	n. f. pl. abs. nom.	cymbal	
172571	bm	b~m	b	prep.	4) relation of accompaniment and instrumental b) instrumental	
# KTU 1.108 5						
172572	rqdm	rqd/+m(I)	rqd	TN sg. cstr. nom.	rqd	
172573	d	d	d	det. or rel. functor	1) the one(s) of a) det. of quality	
172574	šn	šn(w[:w	/š-n-w/	vb G suffc. 3 m. pl.	to change: a) reflex.	
172575	b	b	b	prep.	in	
172576	ḥbr	ḥbr(I)/	ḥbr (I)	n. m. pl. cstr. gen.	companion	
172577	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. cstr. gen.	Koṯaru/Kothar	
172578	ẓbm	ẓb(y/m	ẓby	n. m. pl. abs. gen.	gazelle	
# KTU 1.108 6						
172579	w	w	w	conj.	and	
172580	tšt	!t!št(y[:w	/š-t-y/	vb G prefc. 3 m. pl.	to drink	
172581	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. nom.	ʿAnatu/Anat	
172581	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
172582	gṯr	gṯr/	gṯr	DN sg. cstr. nom.	Gaṯaru/Gašru/eponym of the dead and deified kings	
172583	bˤlt	bˤl(t/t	bʕlt	n. f. sg. cstr. gen.	1) lady b) in the tit- ulary of the goddess ʕnt	
172584	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	king	
172585	bˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.108 7						
172586	lt	lt	lt	?	?	
172587	drkt	drk(t/t	drkt	n. f. sg. cstr. nom.	rule	
172588	bˤlt	bˤl(t/t	bʕlt	n. f. sg. cstr. gen.	lady	
172589	šmm	šm(m(I)/m	šmm (I)	n. m. pl. abs. gen.	1) heavens	
172590	rmm	rm(I)/m	rm (I)	adj. m. pl. abs. nom.	high	
172590	rmm	rmm[:l	/r-m/	vb L impv. 2	to erect	
# KTU 1.108 8						
172591	bˤlt	bˤl(t/t	bʕlt	n. f. sg. cstr. nom.	lady	
172592	kpṯ	kpṯ/	kpṯ	n. m. sg. abs. gen.	1) floor (> “Firmament”)	
172593	w	w	w	conj.	and	
172594	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. nom.	ʿAnatu/Anat	
172594	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
172595	di	(nd(ʔ[&i	/n-d-ʔ/	vb G impv. 2	to frighten away	
172596	dit	?	?	?	?	DULAT candidates (no reconstructable encoding): /d-ʔ-y/ - to fly
172597	rḫpt	rḫp[/t	/r-ḫ-p/	vb G ptcpl. m. sg. abs. gen.	1) to hover	
# KTU 1.108 9						
172598	b	b	b	prep.	in	
172599	šmm	šm(m(I)/m	šmm (I)	n. m. pl. abs. gen.	heavens	
172600	rmm	rm(I)/m	rm (I)	adj. m. pl. abs. nom.	high	
172600	rmm	rmm[:l	/r-m/	vb L impv. 2	to erect	
172601	aklt	akl(t(I)/t	ảklt (I)	adj. f. sg. abs. nom.	devouring	DULAT quote in ảklt (I) (cue: devouring)
172602	ˤglxl	?	?	?	?	DULAT: NOT FOUND
172603	mšt	mšt(I)	mšt (I)	?	?	
# KTU 1.108 10						
172604	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. cstr. nom.	goddess	
