id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.37 1						
177537	kx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.37 2						
177538	argmn	!(ʔ&a!rgm[+n	/r-g-m/	vb G prefc. 1 c. sg.	to say	
# KTU 2.37 3						
177539	šixxxxx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.37 4						
177540	mxxx	?	?	?	?	DULAT: NOT FOUND
177541	td	!t!(nd[	/n-d(-y)/	vb G prefc.	to throw	
# KTU 2.37 5						
177542	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
177542	ˤl	ˤl(II)	ʕl (II)	adv.	above	
177542	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. abs. nom.	offspring	
177542	ˤl	ˤl(III)/	ʕl (III)	n. m. sg. cstr. nom.	offspring	
177543	xxx	?	?	?	?	
177544	štt	št[t	/š-t/	vb G suffc. 1 c. sg.	to place, set, set up, leave	
177544	štt	št[t:pass	/š-t/	vb Gpass suffc. 1 c. sg.	to cause, leave (in a condition)	
# KTU 2.37 6						
177545	mn	mn(III)/	mn (III)	n. m. sg. cstr. nom.	mina	
177546	ṭbt	ṭb(t/t	ṭbt	n. f. sg. abs. gen.	well-being	
177547	w	w	w	conj.	and	
177548		?	?	?	?	
# KTU 2.37 7						
177549	xk	?	?	?	?	DULAT: NOT FOUND
177550	pxnr	?	?	?	?	DULAT: NOT FOUND
177551		?	?	?	?	
# KTU 2.37 8						
177552		?	?	?	?	
177553	argmnm	argmn/m	ả/ỉrgmn	n. m. pl. abs. nom.	payment of tribute to the Hittite court	
177554	d	d	d	det. or rel. functor	the one(s) of	
177555	ar	ar/	ả/ỉr	n. m. sg. abs. nom.	light	
# KTU 2.37 9						
177556		?	?	?	?	
177557	ibˤrnn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.37 10						
177558		?	?	?	?	
177559	argmn	!(ʔ&a!rgm[+n	/r-g-m/	vb G prefc. 1 c. sg.	to say	
177560	d	d	d	det. or rel. functor	the one(s) of	
177561	riš	riš(I)/	rỉš (I)	n. m. sg. abs. nom.	head	
# KTU 2.37 11						
177562	dq	dq(I)/	dq (I)	adj. m. sg. abs. nom.	tiny	
177563	w	w	w	conj.	and	
177564	xxxxmx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.37 12						
177565	ˤm	ˤm(I)	ʕm (I)	prep.	to	
177566	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
# KTU 2.37 13						
177567	kš	kš/	kš	n. m. sg. abs. gen.	date	
177568		?	?	?	?	
