id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.17 I:1						
163032	dnil	dnil/	dnỉl	PN sg. abs. nom.	of an ancestral hero	
163033	mt	mt(II)/	mt (II)	DN m. sg. abs. nom.	Mot/Death	
163033	mt	mt(II)/	mt (II)	n. m. sg. abs. nom.	death	
163033	mt	mt[	/m-t/	vb G suffc. 3 m. sg.	to die	
163033	mt	mt[/	/m-t/	vb G ptcpl. m. sg. abs. nom.	to die	
163033	mt	mt(III)/	mt (III)	n. m. pl. cstr. nom.	man	
163033	mt	mt(III)/	mt (III)	n. m. sg. abs. nom.	man	
163033	mt	mt(I)/	mt (I)	n. m. sg. abs. nom.	dead person	
163033	mt	mt(IV)	mt (IV)	adv.	certainly	
163034	rpi	rp(u&i/	rpủ	n. m. sg. cstr. nom.	healer	
163034	rpi	rp(u&i/	rpủ	n. m. sg. abs. nom.	healer	
163035	apnk	ap(I)+nk	ảp (I)	adv./conj.	also	
163035	apnk	apnk	ảpnk	adv. functor of illation	then	
163036	uzr	uzr/	ủzr	adj. m. sg. abs. nom.	clothed	
# KTU 1.17 I:2						
163037	ilm	il(I)/m	ỉl (I)	n. m. pl. cstr. nom.	1) god c) object or purpose of an action	
163038	dnil	dnil/	dnỉl	PN sg. abs. gen.	of an ancestral hero	
163039	uzr	uzr/	ủzr	adj. m. sg. abs. nom.	clothed	
163040	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	1) god c) object or purpose of an action	
163041	ylḥm	!y!lḥm(I)[:d	/l-ḥ-m/ (I)	vb D prefc. 3 m. sg.	1) to feed	
# KTU 1.17 I:3						
163042	uzr	uzr/	ủzr	adj. m. sg. abs. nom.	clothed	
163043	yšqy	!y!šqy[	/š-q-y/	vb G prefc. 3 m. sg.	to offer (something to) drink	
163044	bn	b+n	b	prep.	in	
163044	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
163044	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	son	
163044	bn	bn(II)	bn (II)	prep.	between	
163044	bn	bn[	/b-n/	vb G suffc. 3 m. sg.	to understand	
163044	bn	bn[	/b-n/	vb G impv. 2	to understand	
163045	qdš	qdš(II)/	qdš (II)	n. m. sg. abs. nom.	sanctuary	
163045	qdš	qdš(I)/	qdš (I)	adj. m. sg. abs. nom.	holy	
163046	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
163046	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
# KTU 1.17 I:4						
163047	ṣth	ṣ(t/t+h	ṣt	n. f. sg. cstr. gen.	a garment	
163048	yˤl	!y!ˤl(y[	/ʕ-l-y/	vb G prefc. 3 m. sg.	to go up	
163049	w	w	w	conj.	and	
163050	yškb	!y!škb[	/š-k-b/	vb G prefc. 3 m. sg.	to lie down	
163051	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
163051	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
# KTU 1.17 I:5						
163052	mizrth	mizr(t/t+h	mỉzrt	n. f. sg. cstr. gen.	garment	
163053	p	p(I)	p (I)	conj. functor	and	DULAT direct ref
163054	ynlln	!y!(ln[lln	/l-n/	vb	to sleep	KTU corrected: yln
163055	hn	hn	hn	functor	behold!	
163056	ym	ym(I)/	ym (I)	n. m. sg. cstr. nom.	1) day b) as a period in time	DULAT direct ref
163056	ym	ym(I)/	ym (I)	n. m. sg. abs. nom.	1) day b) as a period in time	DULAT direct ref
# KTU 1.17 I:6						
163057	w	w	w	conj.	and	
163058	ṯn	ṯn(II)/	ṯn (II)	num./adj. sg.	second	
163058	ṯn	ṯn(III)/	ṯn (III)	n. m. sg. abs. nom.	crimson (cloth, wool, purple)	
163058	ṯn	ṯn(I)/	ṯn (I)	num.	two	
163059	uzr	uzr/	ủzr	adj. m. sg. abs. nom.	clothed	
163060	ilm	il(I)/m	ỉl (I)	n. m. pl. cstr. nom.	god	
163061	dnil	dnil/	dnỉl	PN sg. abs. gen.	of an ancestral hero	
# KTU 1.17 I:7						
163062	uzr	uzr/	ủzr	adj. m. sg. abs. nom.	clothed	
163063	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
163064	ylḥm	!y!lḥm(I)[:d	/l-ḥ-m/ (I)	vb D prefc. 3 m. sg.	to feed	
163065	uzr	uzr/	ủzr	adj. m. sg. abs. nom.	clothed	
# KTU 1.17 I:8						
163066	yšqy	!y!šqy[	/š-q-y/	vb G prefc. 3 m. sg.	to offer (something to) drink	
163067	bn	b+n	b	prep.	in	
