id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.161 1						
174586	spr	spr(II)/	spr (II)	n. m. sg. abs. nom.	1) tablet b) of accounting	
174586	spr	spr[	/s-p-r/	vb G suffc. 3 m. sg.	to count	
174586	spr	!!spr[/	/s-p-r/	vb G inf.	to count	
174586	spr	spr[:d	/s-p-r/	vb D suffc. 3 m. sg.	to count	
174586	spr	spr[:d:w	/s-p-r/	vb D suffc. 3 m. pl.	to count	
174586	spr	!!spr[/	/s-p-r/	vb D inf.	to count	
174586	spr	spr(I)/	spr (I)	n. m. sg. abs. nom.	scribe	
174587	dbḥ	dbḥ/	dbḥ	n. m. sg. cstr. nom.	1) sacrifice	
174587	dbḥ	dbḥ/	dbḥ	n. m. sg. abs. nom.	1) sacrifice	
174587	dbḥ	dbḥ[	/d-b-ḥ/	vb G suffc. 3 m. sg.	to sacrifice	
174587	dbḥ	dbḥ[	/d-b-ḥ/	vb G impv. 2	to sacrifice	
174587	dbḥ	dbḥ[/	/d-b-ḥ/	vb G act. ptcpl. m. sg. abs. nom.	to sacrifice	
174588	ẓlm	ẓl(I)/m	ẓl (I)	n. m. pl. abs. nom.	3) spirit (of ancestors)	
# KTU 1.161 2						
174589	qritm	?	?	?	?	DULAT candidates (no reconstructable encoding): /q-r-ʔ/ - to call, shout, invite
174590	rpim	rp(u&i/m	rpủ	n. m. pl. cstr. nom.	1) healer	
174591	arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	earth	
# KTU 1.161 3						
174592	qbitm	?	?	?	?	DULAT candidates (no reconstructable encoding): /q-b-ʔ/ - to send (someone) to say
174593	qbṣ	qbṣ/	qbṣ	n. m. sg. abs. nom.	clan	
174594	ddn	dd(II)/+n	dd (II)	n. m. cstr. nom.	cauldronful	
174594	ddn	dd(I)/+n	dd (I)	adj. m. cstr. nom.	love	
# KTU 1.161 4						
174595	qra	qr(ʔ&a[	/q-r-ʔ/	vb G impv. 2	to call, shout, invite	
174595	qra	!!qr(ʔ&a[/	/q-r-ʔ/	vb G inf.	to call, shout, invite	
174596	ulkn	ulkn/	ủlkn	PN sg. cstr. nom.	ủlkn	
174597	rpu	rpu/	rpủ	n. m. sg. abs. gen.	healer	
# KTU 1.161 5						
174598	qra	qr(ʔ&a[	/q-r-ʔ/	vb G impv. 2	to call	
174598	qra	!!qr(ʔ&a[/	/q-r-ʔ/	vb G inf.	to call	
174599	trmn	trmn/	trmn	PN sg. cstr. nom.	trmn	
174600	rpu	rpu/	rpủ	n. m. sg. abs. gen.	healer	
# KTU 1.161 6						
174601	qra	qr(ʔ&a[	/q-r-ʔ/	vb G impv. 2	to call	
174601	qra	!!qr(ʔ&a[/	/q-r-ʔ/	vb G inf.	to call	
174602	sdn	sdn/	sdn	n. f. abs. nom.	?	
174603	w	w	w	conj.	and	
174604	rdn	rdn/	rdn	PN sg. abs. nom.	to rule	
# KTU 1.161 7						
174605	qra	qr(ʔ&a[	/q-r-ʔ/	vb G impv. 2	to call	
174605	qra	!!qr(ʔ&a[/	/q-r-ʔ/	vb G inf.	to call	
174606	ṯr	ṯr(I)/	ṯr (I)	n. m. pl. abs. nom.	bull	
174606	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. abs. nom.	bull	
174607	ˤllmn	ˤllm(y/n	ʕllmy/n	adj. m. sg. abs. nom.	1) eternal a) adjective	
# KTU 1.161 8						
174608	qru	qr(ʔ&u[	/q-r-ʔ/	vb G impv. 2	to call	
174609	rpim	rp(u&i/m	rpủ	n. m. pl. abs. nom.	1) healer	
174609	rpim	rp(u&i/m	rpủ	n. m. pl. cstr. nom.	1) healer	
174610	qdmym	qdmy/m	qdmy	adj. m. pl. abs. nom.	ancient	
# KTU 1.161 9						
174611	qritm	?	?	?	?	DULAT candidates (no reconstructable encoding): /q-r-ʔ/ - to call
174612	rpi	rp(u&i/	rpủ	n. m. sg. cstr. nom.	healer	
174613	arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	earth	
# KTU 1.161 10						
174614	qbitm	?	?	?	?	DULAT candidates (no reconstructable encoding): /q-b-ʔ/ - to send (someone) to say
174615	qbṣ	qbṣ/	qbṣ	n. m. sg. abs. nom.	clan	
174616	ddn	dd(II)/+n	dd (II)	n. m. cstr. nom.	cauldronful	
174616	ddn	dd(I)/+n	dd (I)	adj. m. cstr. nom.	love	
# KTU 1.161 11						
174617	qra	qr(ʔ&a[	/q-r-ʔ/	vb G impv. 2	to call	
174617	qra	!!qr(ʔ&a[/	/q-r-ʔ/	vb G inf.	to call	
174618	ṯˤmṯtmr	&ṯˤmṯtmr/	ʕmṯtmr	PN sg. cstr. nom.	ʿmṯtmr	KTU corrected: ʿmṯtmr
174619	mlk	mlk(I)/	mlk (I)	n. m. sg. abs. gen.	3) said particularly of “Dead Kings” (Xella UF 15 1983 299, WGE 357, Del Olmo AuOr 5 1987 60ff., cf. rpủ ) a) coll. pl. mlkm “Kings”	
# KTU 1.161 12						
174620	qra	qr(ʔ&a[	/q-r-ʔ/	vb G impv. 2	to call	
174620	qra	!!qr(ʔ&a[/	/q-r-ʔ/	vb G inf.	to call	
174621	u	u	ủ	conj.	2) and / also	
174622	nqmd	nqmd/	nqmd	PN sg. cstr. nom.	Niqmaddu	
174623	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
# KTU 1.161 13						
174624	ksi	ksi/	ks/śủ	n. f. cstr. gen.	seat	
174625	nqmd	nqmd/	nqmd	PN sg. abs. gen.	Niqmaddu	
174626	tbky	!t!bky[	/b-k-y/	vb G prefc. 3 f. sg.	to weep	
174626	tbky	!t=!bky[	/b-k-y/	vb G prefc. 2 m. sg.	to weep	
174626	tbky	!t==!bky[	/b-k-y/	vb G prefc. 2 f. sg.	to weep	
