id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.21 1						
176439	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
176440	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
176441	amr	amr(I)/	ảmr (I)	n. m. sg. abs. gen.	order	
# KTU 2.21 2						
176442	lmlkt	?	?	?	?	DULAT: NOT FOUND
176443	ugrt	ugrt/	ủgrt	TN sg. cstr. nom.	Ugarit	
# KTU 2.21 3						
176444	aḫty	aḫ(t(I)/t+y	ảḫt (I)	n. f. sg. cstr. gen.	3) sister > friend (formal usage in correspondence between equals)	
176445	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.21 4						
176446	yšlm	!y!šlm[	/š-l-m/	vb G prefc. 3 m. sg.	to be well	
176446	yšlm	!y!šlm[:d	/š-l-m/	vb D prefc. 3 m. sg.	to re-establish > to pay	
176447	lk	l(I)+k	l (I)	prep.	to	
# KTU 2.21 5						
176448	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
176449	tšlmk	!t!šlm[:d+k	/š-l-m/	vb D prefc.	to restore / preserve health	
# KTU 2.21 6						
176450	tġrk	!t!(nġr[+k	/n-ġ-r/	vb G prefc.	to protect	
# KTU 2.21 7						
176451	hlny	hlny	hlny	deictic adv. functor	behold	
176452	ibrkḏ	ibrkḏ/	ỉbrkḏ	PN sg. cstr. nom.	ỉbrkḏ	
# KTU 2.21 8						
176453	mkry	mkr/+y	mkr	n. m. cstr. gen.	merchant	
176454	rgm	rgm/	rgm	n. m. sg. abs. nom.	word	
176455	l	l(I)	l (I)	prep.	to	
176456	skn	skn(I)/	s:śkn (I)	n. m. sg. cstr. gen.	1) prefect	
176457	gt	g(t/t	gt	n. f. sg. cstr. gen.	gittu	
# KTU 2.21 9						
176458	mlkt	mlk(t/t	mlkt	n. f. sg. cstr. gen.	queen	
176459	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
# KTU 2.21 10						
176460	hnkt	hnk&t	hnk(t)	dem./pers. pn.	that	
176461	rgmt	rgm[t	/r-g-m/	vb G suffc. 1 c. sg.	to say, tell, announce, communicate, inform	
# KTU 2.21 11						
176462	iky	iky	ỉky	interr. functor	what of?	
176463	l	l(II)	l (II)	adv.	no	DULAT quote in l (II) (cue: not)
176464	ilak	!(ʔ&i!l(ʔ&ak[	/l-ʔ-k/	vb G prefc. 1 c. sg.	to send (a message)	
# KTU 2.21 12						
176465	ˤtn	ˤtn(II)	ʕnt (II)	adv.	now	
176466	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
# KTU 2.21 13						
176467	kl	kl/	kl	n. m. sg. abs. nom.	totality (of)	
176468	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
176468	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
176469	w	w	w	conj.	and	
176470	lm	l(I)~m	l (I)	prep.	to	
# KTU 2.21 14						
176471	xxxk	?	?	?	?	DULAT: NOT FOUND
176472	ˤmk	ˤm(I)+k	ʕm (I)	prep.	to	
176472	ˤmk	ˤm(II)&k/	ʕm (II)	n. m. abs. nom.	lineage	
# KTU 2.21 15						
176473	xxšlm	?	?	?	?	DULAT: NOT FOUND
176474	kspy	ksp/+y	ksp	n. m. cstr. nom.	silver	
# KTU 2.21 16						
176475	ṯṯ	ṯṯ/	ṯṯ	num.	six	
176476	mat	m(i&at/	mỉt	n. f. pl. abs. nom.	1) a hundred	
176477	ˤmnkm	ˤm(I)&n+km	ʕm (I)	prep.	to	
# KTU 2.21 17						
176478	w	w	w	conj.	and	
176479	l	l(I)	l (I)	prep.	to	
176480	atnnk	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 18						
176481	w	w	w	conj.	and	
176482	l	l(I)	l (I)	prep.	to	
176483	mlkm	mlk(I)/m	mlk (I)	n. m. pl. abs. gen.	3) said particularly of “Dead Kings” (Xella UF 15 1983 299, WGE 357, Del Olmo AuOr 5 1987 60ff., cf. rpủ ) a) coll. pl. mlkm “Kings”	
# KTU 2.21 19						
176484	lxxxldk	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 20						
176485	hxxxxm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 21						
176486	txxxxx	?	?	?	?	DULAT: NOT FOUND
176487	titṯm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 22						
176488	hxxxxxb	?	?	?	?	DULAT: NOT FOUND
176489	ḫt	ḫt[	/ḫ-t(-t)/	vb G suffc. 3 m. sg.	to break	
# KTU 2.21 23						
176490	bxxxxxtlk	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 24						
176491	xxxxxxtitṯm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 25						
176492	xxxxxxm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 26						
176493	xxxxxx	?	?	?	?	
# KTU 2.21 27						
176494	xxxxxx	?	?	?	?	
# KTU 2.21 28						
176495	xxxxxxy	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 29						
176496	xxxxxxxt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.21 30						
176497	xxxxxxxx	?	?	?	?	
# KTU 2.21 31						
176498	w	w	w	conj.	and	
176499	hxx	?	?	?	?	DULAT: NOT FOUND
