id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.78 1						
169058	bṯṯ	bṯ[ṯ	/b-ṯ/	vb	to be ashamed	
169059	ym	ym(I)/	ym (I)	n. m. sg. cstr. nom.	1) day a) as a date	
169059	ym	ym(I)/	ym (I)	n. m. sg. abs. nom.	1) day a) as a date	
169059	ym	ym(II)/	ym (II)	DN m. sg. abs. nom.	Yammu/the god “Sea”	
169059	ym	ym(II)/	ym (II)	n. m. sg. abs. nom.	sea	
169060	ḥdṯ	ḥdṯ(II)/	ḥdṯ (II)	n. m. sg. abs. nom.	new moon	
# KTU 1.78 2						
169061	ḫyr	ḫyr/	ḫyr	MN sg. abs. nom.		
169062	ˤrbt	ˤrb(I)[t	/ʕ-r-b/ (I)	vb G suffc. 1 c. sg.	3) to enter	
# KTU 1.78 3						
169063	špš	špš/	špš	n. f. sg. cstr. nom.	1) sun	
169064	ṯġrh	ṯġr(II)/+h	ṯġr (II)	n. m. cstr. gen.	2) gate-keeper	
169064	ṯġrh	ṯġr(I)/+h	ṯġr (I)	n. m. cstr. gen.	gate	
# KTU 1.78 4						
169065	ršp	ršp/	ršp	DN sg. abs. nom.	Rašap	
# KTU 1.78 5						
169066	kbdm	kbd(I)&m	kbd (I)		1) liver b) in extispicy	
169067	tbqrn	!t!bqr[n	/b-q-r/	vb G prefc.	to examine, scrutinise	
169067	tbqrn	!t!bqr[n:d	/b-q-r/	vb D prefc.	to examine, scrutinise	
# KTU 1.78 6						
169068	skn	skn(III)/	skn (III)	n. m. sg. abs. nom.	danger	
