id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.51 1						
178228	x	?	?	?	?	
# KTU 2.51 2						
178229	l	l(I)	l (I)	prep.	to	
178230	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
178231	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
178232	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.51 3						
178233	w	w	w	conj.	and	
178234	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
178235	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. abs. nom. sg.	distance	
178236	qlt	ql[t	/q-l/	vb G suffc. 1 c. sg.	to fall (down)	
# KTU 2.51 4						
178237	ˤmk	ˤm(II)&k/	ʕm (II)	n. m. cstr. nom.	lineage	
178238		?	?	?	?	
178239		?	?	?	?	
178240	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. gen.	peace	
# KTU 2.51 5						
178241	nx	?	?	?	?	DULAT: NOT FOUND
