id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.35 1						
181994	xxx	?	?	?	?	
181995	ṯlṯm	ṯlṯ(I)&m/	ṯlṯ (I)	num. f.	three	
181995	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
181996	d	d	d	det. or rel. functor	the one(s) of	
181997	nlqḥt	]n]lqḥ[t	/l-q-ḥ/	vb N suffc. 1 c. sg.	to be collected	
# KTU 3.35 2						
181998	xx	?	?	?	?	
181999	ḫtyn	ḫty(I)/+n	ḫty (I)	GN sg. cstr. nom.	Hittite	
182000	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
182000	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
182000	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
182001	bth	bt(II)/+h	bt (II)	n. m. sg. cstr. nom.	house	
182001	bth	b(t(I)/t+h	bt (I)	n. f. sg. cstr. nom.	daughter	
# KTU 3.35 3						
182002	aġltn	aġltn/	ảġltn	PN sg. abs. nom.	ảġltn	
# KTU 3.35 4						
182003	tdn	!t!dn[	/d-n/	vb G prefc.	to judge	
182004	bn	b+n	b	prep.	in	
182004	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
182004	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	son	
182004	bn	bn(II)	bn (II)	prep.	between	
182004	bn	bn[	/b-n/	vb G suffc. 3 m. sg.	to understand	
182004	bn	bn[	/b-n/	vb G impv. 2	to understand	
182005	ddy	dd(II)/+y	dd (II)	n. m. cstr. nom.	cauldronful	
182005	ddy	dd(I)/+y	dd (I)	adj. m. cstr. nom.	love	
# KTU 3.35 5						
182006	ˤbdil	?	?	?	?	DULAT: NOT FOUND
182007	bn	b+n	b	prep.	in	
182007	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
182007	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	son	
182007	bn	bn(II)	bn (II)	prep.	between	
182007	bn	bn[	/b-n/	vb G suffc. 3 m. sg.	to understand	
182007	bn	bn[	/b-n/	vb G impv. 2	to understand	
182008	ṣdqn	ṣdqn/	ṣdqn	PN sg. cstr. nom.	ṣdqn	
# KTU 3.35 6						
182009	bnšm	bnš/~m	bnš	n. m. pl. abs. gen.	man	
182010	hnmt	hnmt/	hn(h)mt	dem./adj. pl.	these	
182011	ypḥm	ypḥ/+m(I)	ypḥ	n. m. cstr. nom.	witness	
# KTU 3.35 7						
182012	kbby	kbby/	kbby	PN sg. abs. nom.	kbby	
182013	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
182013	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
182013	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
182014	bt	b(t(I)/t	bt (I)	n. f. sg. abs. nom.	daughter	
182015	amt	!(ʔ&a!mt[	/m-t/	vb G prefc. 1 c. sg.	to die	
182015	amt	am(t(I)/t	ảmt (I)	n. f. sg. abs. nom.	(female) slave	
182015	amt	am(t(II)/t	ảmt (II)	n. f. sg. abs. nom.	elbow	
# KTU 3.35 8						
182016	ilmlk	ilmlk/	ỉlmlk	PN sg. abs. nom.	ʾIlimalku/Ilimilku/Elimelek	
