id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.15 1						
176269	gnryn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.15 2						
176270	l	l(I)	l (I)	prep.	to	
176271	mlkytn	mlkytn/	mlkytn	PN sg. abs. gen.	mlkytn	
# KTU 2.15 3						
176272	ḥnny	ḥnn[+y	/ḥ-n-n/	vb G prefc.	to be / appear kind	
176272	ḥnny	ḥnn[:d+y	/ḥ-n-n/	vb D prefc.	1) to be / appear kind	
176273	l	l(I)	l (I)	prep.	to	
176274	pn	pn(m/	pnm	n. m. pl. tant. cstr. gen.	in front	
176275	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	1) king a) human sovereign in gen	
# KTU 2.15 4						
176276	šink	šin/+k	šỉn	n. m. cstr. gen.	2) rim (?)	
176277	itn	!(ʔ&i!(ytn[	/y-t-n/	vb	1) to give	
# KTU 2.15 5						
176278	rˤy	rˤy(I)/	rʕy (I)	n. m. du. cstr. nom.	shepherd	
176278	rˤy	rˤy(I)/	rʕy (I)	n. m. sg. abs. nom.	shepherd	
176278	rˤy	rˤ/+y	rʕ	n. m. sg. cstr. nom.	companion	
176279	šṣa	?	?	?	?	DULAT candidates (no reconstructable encoding): /y-ṣ-ʔ/ - to make (someone) leave, take out
176280	idn	idn/	ỉdn	n. m. sg. abs. nom.	authorisation	
176281	ly	l(I)+y	l (I)	prep.	4) introducing a complement of the addressee	
# KTU 2.15 6						
176282	l	l(I)	l (I)	prep.	to	
176283	šmin	?	?	?	?	DULAT: NOT FOUND
176284	iṯr	(ʔ&iṯr[	/ʔ-ṯ-r/	vb G impv. 2	to go, follow	
176285	hw	hw	hw	pers. pn.	he	
# KTU 2.15 7						
176286	p	p(I)	p (I)	conj. functor	and	
176286	p	p(III)/	p (III)	n. m. sg. abs. nom.	mouth	
176286	p	p(II)	p (II)	adv.	here	
176287	iḫdn	(ʔ&iḫd[+n	/ʔ-ḫ-d(/ḏ)/	vb G prefc.	to collect, to take (back), grasp, seize, hold	
176288	gnryn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.15 8						
176289	im	im	ỉm	conj.	1) cond. conj. if	
176290	mlkytn	mlkytn/	mlkytn	PN sg. abs. nom.	mlkytn	
176291	yrgm	!y!rgm[	/r-g-m/	vb G prefc. 3 m. sg.	to say, tell, announce, communicate, inform	
176291	yrgm	!y!rgm[:pass	/r-g-m/	vb Gpass prefc. 3 m. sg.	to answer	
# KTU 2.15 9						
176292	aḫnnn	!(ʔ&a!ḫnn[:d+n	/ḫ-n-n/	vb D prefc. 1 c. sg.	to denature, make rancid, unsuitable for use	
# KTU 2.15 10						
176293	w	w	w	conj.	and	
176294	iḫd	(ʔ&iḫd[	/ʔ-ḫ-d(/ḏ)/	vb G prefc.	to collect	
