id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.38 1						
177569	l	l(I)	l (I)	prep.	to	
177570	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
177571	ugrt	ugrt/	ủgrt	TN sg. cstr. gen.	Ugarit	
# KTU 2.38 2						
177572	aḫy	aḫ(I)/+y	ảḫ (I)	n. m. cstr. gen.	3) brother > friend (formal usage in correspondence between equals)	
177573	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say	
# KTU 2.38 3						
177574	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
177575	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
177576	ṣr	ṣr/	ṣr	TN sg. cstr. gen.	Tyre	
177577	aḫk	aḫ(I)/+k	ảḫ (I)	n. m. cstr. gen.	brother (by blood)	
# KTU 2.38 4						
177578	yšlm	!y!šlm[	/š-l-m/	vb G prefc. 3 m. sg.	to be well	
177578	yšlm	!y!šlm[:d	/š-l-m/	vb D prefc. 3 m. sg.	to re-establish > to pay	
177579	lk	l(I)+k	l (I)	prep.	to	
177580	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
# KTU 2.38 5						
177581	tġrk	!t!(nġr[+k	/n-ġ-r/	vb G prefc.	to protect	
177582	tšlmk	!t!šlm[:d+k	/š-l-m/	vb D prefc.	to restore / preserve health	
# KTU 2.38 6						
177583	hnny	hn+ny	hn	functor	behold!	
177584	ˤmn	ˤm(I)+n	ʕm (I)	prep.	to	
# KTU 2.38 7						
177585	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
177585	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
177586	ṯmny	ṯm+ny	ṯm	adv.	there	
# KTU 2.38 8						
177587	ˤmk	ˤm(I)+k	ʕm (I)	prep.	to	
177587	ˤmk	ˤm(II)&k/	ʕm (II)	n. m. abs. nom.	lineage	
177588	mnm	mnm	mnm	indef. pn.	any(thing)	
177589	šlm	šlm(I)/	šlm (I)	n. m. sg. cstr. nom.	peace	
# KTU 2.38 9						
177590	rgm	rgm/	rgm	n. m. sg. abs. gen.	word	
177591	ṯṯb	](š&ṯ]ṯb[	/ṯ-b/	vb Š impv. 2	to send (word)	
177591	ṯṯb	!!](š&ṯ]ṯb[/	/ṯ-b/	vb Š inf.	to send (word)	
# KTU 2.38 10						
177592	anykn	any/+kn	ảny(t)	n. f. cstr. nom.	1) ship a) ảnyt TN ship(s) of TN	
177593	dt	d+t	d	det. or rel. functor	2) which	
# KTU 2.38 11						
177594	likt	l(ʔ&ik[t	/l-ʔ-k/	vb G suffc. 1 c. sg.	to send (a message)	
177595	mṣrm	mṣrm/	mṣrm	TN sg. abs. nom.	Egypt	DULAT quote in mṣrm (cue: egypt)
# KTU 2.38 12						
177596	hndt	hnd&t	hnd	dem.	2) pn. this	
177597	b	b	b	prep.	in	
177598	ṣr	ṣr/	ṣr	TN sg. cstr. gen.	Tyre	
# KTU 2.38 13						
177599	tmtt	tmt(t/t	tmtt	n. f. sg. abs. gen.	group of men	
177600	bygš	?	?	?	?	DULAT: NOT FOUND
# KTU 2.38 14						
177601	gšm	gšm/	gšm	n. m. sg. abs. nom.	rain	
177602	adr	adr(I)/	ảdr (I)	adj. m. sg. abs. nom.	1) wonderful	
# KTU 2.38 15						
177603	nškḥ	?	?	?	?	DULAT: NOT FOUND
177604	w	w	w	conj.	and	
# KTU 2.38 16						
177605	rb	rb(II)/	rb (II)	n. m. sg. cstr. nom.	chief	
177605	rb	rb/	rb(b)	n. m. sg. cstr. nom.	drizzle	
177606	tmtt	tmt(t/t	tmtt	n. f. sg. abs. gen.	group of men	
# KTU 2.38 17						
177607	lqḥ	lqḥ[	/l-q-ḥ/	vb G suffc. 3 m. sg.	to get hold of, take, grasp	
177607	lqḥ	!!lqḥ[/	/l-q-ḥ/	vb G inf.	to get hold of, take, grasp	
177608	kl	kl/	kl	n. m. sg. cstr. nom.	1) totality (of) c) with suff. pn	
177609	ḏrˤ	ḏrˤ/	d/ḏrʕ	n. m. sg. abs. gen.	1) seed	
# KTU 2.38 18						
177610	b	b	b	prep.	1) spatial location d) origin of a quality or process	
177611	dnhm	dn(II)/+hm	dn (II)	n. m. pl. cstr. gen.	vessel	
177612	w	w	w	conj.	and	
177613	ank	ank	ảnk	pers. pn.	I	
# KTU 2.38 19						
177614	kl	kl/	kl	n. m. sg. cstr. nom.	totality (of)	
177615	ḏrˤhm	ḏrˤ/+hm	d/ḏrʕ	n. m. cstr. gen.	seed	
# KTU 2.38 20						
177616	kl	kl/	kl	n. m. sg. abs. nom.	totality (of)	
177617	npš	npš(I)/	npš (I)	n. f. sg. abs. nom.	5) people (coll.)	
# KTU 2.38 21						
177618	klklhm	klkl/+hm	klkl	n. m. cstr. nom.	anybody	
177619	bd	b&d	b	prep.	in	
# KTU 2.38 22						
177620	rb	rb(II)/	rb (II)	n. m. sg. cstr. gen.	chief	
177620	rb	rb/	rb(b)	n. m. sg. cstr. gen.	drizzle	
