id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.81 1						
169134	l	l(I)	l (I)	prep.	to	
169135	x	?	?	?	?	
# KTU 1.81 2						
169136	l	l(I)	l (I)	prep.	to	
169137	p	p(I)	p (I)	conj. functor	and	
169137	p	p(III)/	p (III)	n. m. sg. abs. nom.	mouth	
169137	p	p(II)	p (II)	adv.	here	
# KTU 1.81 3						
169138	l	l(I)	l (I)	prep.	to	
169139	ˤṯ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.81 4						
169140	l	l(I)	l (I)	prep.	to	
169141	mš	?	?	?	?	DULAT: NOT FOUND
# KTU 1.81 5						
169142	l	l(I)	l (I)	prep.	to	
169143	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. abs. gen.	1) goddess c) qualifying a deity or place	
# KTU 1.81 6						
169144	l	l(I)	l (I)	prep.	to	
169145	bˤlt	bˤl(t/t	bʕlt	n. f. sg. abs. gen.	1) lady b) in the tit- ulary of the goddess ʕnt	
# KTU 1.81 7						
169146	l	l(I)	l (I)	prep.	to	
169147	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
169147	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	
169148	bt	b(t(I)/t	bt (I)	n. f. sg. abs. gen.	daughter	
# KTU 1.81 8						
169149	l	l(I)	l (I)	prep.	to	
169150	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. cstr. gen.	goddess	
169151	bt	b(t(I)/t	bt (I)	n. f. sg. abs. gen.	daughter	
# KTU 1.81 9						
169152	l	l(I)	l (I)	prep.	to	
169153	ḥtk	ḥtk(II)/	ḥtk (II)	n. m. sg. cstr. gen.	lineage	
169154	dgn	dgn(I)/	dgn (I)	n. m. sg. abs. gen.	grain	
# KTU 1.81 10						
169155	l	l(I)	l (I)	prep.	to	
169156	ršp	ršp/	ršp	DN sg. abs. gen.	Rašap	
169157	xng	?	?	?	?	DULAT: NOT FOUND
169158	kbb	kbb	kbb	?	?	
# KTU 1.81 11						
169159	l	l(I)	l (I)	prep.	to	
169160	ršp	ršp/	ršp	DN sg. abs. gen.	Rašap	
169161	n	~n	-n (I)	encl. morph.		DULAT: NOT FOUND
169161	n		-n (IV)	vb	him/her/it	DULAT: NOT FOUND
# KTU 1.81 12						
169162	l	l(I)	l (I)	prep.	to	
169163	ilt	il(t(I)/t	ỉlt (I)	n. f. sg. abs. gen.	goddess	
169164	qbl	qbl	qbl		battle	
# KTU 1.81 13						
169165	l	l(I)	l (I)	prep.	to	
169166	arṣy	arṣ/+y	ảrṣ	n. f. cstr. gen.	earth	
169166	arṣy	arṣy/	ảrṣy	DN sg. abs. gen.	Arṣay/Arsay	
169167		?	?	?	?	
# KTU 1.81 14						
169168	l	l(I)	l (I)	prep.	to	
169169	xxrḫx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.81 15						
169170	xxxxḥl	?	?	?	?	DULAT: NOT FOUND
# KTU 1.81 16						
169171	xxxxmgmr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.81 17						
169172	xxxxqdšt	?	?	?	?	DULAT: NOT FOUND
