id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.70 1						
178565	l	l(I)	l (I)	prep.	to	
178566	ydrm	ydrm/	ydrm	PN sg. cstr. gen.	ydrm	
178567	bˤlny	bˤl(II)/+ny	bʕl (II)	n. m. cstr. gen.	lord	
# KTU 2.70 2						
178568	rgm	rgm[	/r-g-m/	vb G suffc. 3 m. sg.	to say	
178568	rgm	rgm[	/r-g-m/	vb G impv. 2	to say	
178568	rgm	!!rgm[/	/r-g-m/	vb G inf.	to say	
178568	rgm	rgm[/	/r-g-m/	vb G pass. ptcpl. m. sg. abs. nom.	to say	
178568	rgm	rgm/	rgm	n. m. sg. abs. nom.	word	
# KTU 2.70 3						
178569	atḥm	&atḥm/	tḥm	n. m. cstr. nom.	message	KTU corrected: tḥm
178570	pnḥṯ	pnḥṯ/	pnḥṯ	PN sg. abs. gen.	pnḥṯ	
# KTU 2.70 4						
178571	w	w	w	conj.	and	
178572	yrmhd	yrmhd/	yrmhd	PN sg. cstr. nom.	yrmhd	
# KTU 2.70 5						
178573	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. gen.	servant	
178574	p	p(I)	p (I)	conj. functor	and	
178574	p	p(III)/	p (III)	n. m. sg. abs. nom.	mouth	
178574	p	p(II)	p (II)	adv.	here	
178575	šlm	šlm[	/š-l-m/	vb G suffc. 3 m. sg.	to be well, do well, be in peace	
178575	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. nom.	peace	
# KTU 2.70 6						
178576	l	l(I)	l (I)	prep.	to	
178577	bˤlny	bˤl(II)/+ny	bʕl (II)	n. m. cstr. gen.	lord	
178578	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
# KTU 2.70 7						
178579	tġrk	!t!(nġr[+k	/n-ġ-r/	vb G prefc.	to protect	
178580	tšlmk	!t!šlm[:d+k	/š-l-m/	vb D prefc.	to restore / preserve health	
# KTU 2.70 8						
178581	l	l(I)	l (I)	prep.	to	
178582	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
178583	bˤlny	bˤl(II)/+ny	bʕl (II)	n. m. cstr. gen.	lord	
# KTU 2.70 9						
178584	ṯnid	ṯnid	ṯnỉd	adv.	twice	
178585	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.70 10						
178586	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. sg. abs. nom.	distance	
178587	qlny	ql[ny	/q-l/	vb G suffc.	to fall (down)	
# KTU 2.70 11						
178588	hlny	hlny	hlny	deictic adv. functor	behold	
178589	bn	b+n	b	prep.	in	
178589	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
178589	bn	bn(I)/	bn (I)	n. m. sg. abs. nom.	son	
178589	bn	bn(II)	bn (II)	prep.	between	
178589	bn	bn[	/b-n/	vb G suffc. 3 m. sg.	to understand	
178589	bn	bn[	/b-n/	vb G impv. 2	to understand	
178590	ˤyn	ˤyn/	ʕyn	PN sg. abs. nom.	ʿyn	
# KTU 2.70 12						
178591	yštal	?	?	?	?	DULAT candidates (no reconstructable encoding): /š-ʔ-l/ - to require a cultic reply
