id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.73 1						
168952	pblnk	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 2						
168953	l	l(I)	l (I)	prep.	to	
168954	lmt	?	?	?	?	DULAT: NOT FOUND
168955	ṯt	ṯt(I)/	ṯn (I)	num. f.	two	
# KTU 1.73 3						
168956	imt	im(t/t	ỉmt	n. f. sg. abs. nom.	truth	
168957	nqt	?	?	?	?	DULAT: NOT FOUND
168958	p	p(I)	p (I)	conj. functor	and	
168958	p	p(III)/	p (III)	n. m. sg. abs. nom.	mouth	
168958	p	p(II)	p (II)	adv.	here	
# KTU 1.73 4						
168959	l	l(I)	l (I)	prep.	to	
168960	plḫtṯ	?	?	?	?	DULAT: NOT FOUND
168961	pl	pl[	/p-l(-l)/	vb G suffc. 3 m. sg.	to be cracked	
# KTU 1.73 5						
168962	mr	mr(I)/	mr (I)	n. m. sg. abs. nom.	myrrh	
168962	mr	mr(IV)/	mr (IV)	adj. m. sg. abs. nom.	valiant	
168962	mr	mr(II)/	mr (II)	adj. m. sg. abs. nom.	bitter	
168962	mr	mr(V)/	mr (V)	n. m. sg. cstr. nom.	son	
168963	lbṯ	?	?	?	?	DULAT: NOT FOUND
168964	tx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 6						
168965	t	/t, /t=				DULAT: NOT FOUND
168965	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
168966	ṯm	ṯm	ṯm	adv.	there	
168967	qby	?	?	?	?	DULAT: NOT FOUND
168968	ax	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 7						
168969	ṯpt	?	?	?	?	DULAT: NOT FOUND
168970	lṯlm	?	?	?	?	DULAT: NOT FOUND
168971	r	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 8						
168972	pḫr	pḫr(I)/	pḫr (I)	n. m. sg. cstr. nom.	assembly	
168972	pḫr	pḫr(II)/	pḫr (II)	n. m. sg. cstr. nom.	potter	
168973	qrd	qrd(I)/	qrd (I)	n. m. sg. abs. gen.	hero	
# KTU 1.73 9						
168974	tskn	!t!skn[	/s-k-n/	vb G prefc. 3 f. sg.	to place	
168974	tskn	!t=!skn[	/s-k-n/	vb G prefc. 2 m. sg.	to place	
168974	tskn	!t==!skn[	/s-k-n/	vb G prefc. 2 f. sg.	to place	
168974	tskn	!t!skn[	/s-k-n/	vb G prefc. 3 m. du.	to place	
168974	tskn	!t!skn[:w	/s-k-n/	vb G prefc. 3 m. pl.	to place	
168974	tskn	!t===!skn[	/s-k-n/	vb G prefc. 2 m. pl.	to place	
168975	ydm	yd(I)/m	yd (I)	n. f. pl. abs. nom.	5) used as a preposition	
168976	l	l(I)	l (I)	prep.	to	
# KTU 1.73 10						
168977	šbˤ	šbˤ(I)/	šbʕ (I)	num.	seven	
168978	w	w	w	conj.	and	
168979	mˤnt	mˤn(t(I)/t	mʕnt (I)	n. f. sg. cstr. nom.	?	
168980	š	š/	š	n. m. sg. abs. gen.	ram	
# KTU 1.73 11						
168981	anẓ	anẓ	ảnẓ	→	?	
168982	w	w	w	conj.	and	
168983	ġzr	ġzr/	ġzr	n. m. sg. abs. nom.	3) champion	
168984	t	/t, /t=				DULAT: NOT FOUND
168984	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
# KTU 1.73 12						
168985		?	?	?	?	
168986	w	w	w	conj.	and	
168987	kbdt	kbd(I)&t	kbd (I)		liver	
168988	t	/t, /t=				DULAT: NOT FOUND
168988	t	[t, [t=, [t==, [t===				DULAT: NOT FOUND
# KTU 1.73 13						
168989		?	?	?	?	
168990	w	w	w	conj.	and	
168991	ta	?	?	?	?	DULAT: NOT FOUND
168992	nˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 14						
168993	pr	pr(I)/	pr (I)	n. m. sg. abs. nom.	fruit	
168993	pr	pr(II)/	pr (II)	n. m. sg. abs. nom.	young bull	
168994	ˤẓ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 15						
168995	x	?	?	?	?	
168996	w	w	w	conj.	and	
168997	prš	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 16						
168998	špḥx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 17						
168999	xznl	?	?	?	?	DULAT: NOT FOUND
# KTU 1.73 18						
169000	h	~h	-h(II)	adv. functor	to, towards	DULAT: NOT FOUND
