id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.170 1						
175211		?	?	?	?	
175212	dbḥ	dbḥ/	dbḥ	n. m. sg. cstr. nom.	sacrifice	
175212	dbḥ	dbḥ/	dbḥ	n. m. sg. abs. nom.	sacrifice	
175212	dbḥ	dbḥ[	/d-b-ḥ/	vb G suffc. 3 m. sg.	to sacrifice	
175212	dbḥ	dbḥ[	/d-b-ḥ/	vb G impv. 2	to sacrifice	
175212	dbḥ	dbḥ[/	/d-b-ḥ/	vb G act. ptcpl. m. sg. abs. nom.	to sacrifice	
175213	mlkt	mlk(t/t	mlkt	n. f. sg. abs. nom.	1) queen a) in gen	
# KTU 1.170 2						
175214	ddn	dd(II)/+n	dd (II)	n. m. cstr. nom.	cauldronful	
175214	ddn	dd(I)/+n	dd (I)	adj. m. cstr. nom.	love	
175215	š	š/	š	n. m. sg. cstr. nom.	ram	
175216	šrp	šrp/	šrp	n. m. sg. abs. gen.	burnt sacrifice	
# KTU 1.170 3						
175217	alp	alp(I)/	ảlp (I)	n. m. sg. cstr. nom.	(head of) cattle	
175217	alp	alp(I)/	ảlp (I)	n. m. sg. abs. nom.	(head of) cattle	
175217	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
175218	w	w	w	conj.	and	
175219	š	š/	š	n. m. sg. abs. nom.	ram	
175220	w	w	w	conj.	and	
175221	npš	npš(I)/	npš (I)	n. f. sg. cstr. nom.	6) (piece of) offal	
# KTU 1.170 4						
175222	dmlt	dmlt/	dmlt	DN sg. cstr. gen.	dmlt	
175223	šlmm	šlm(II)/~m	šlm (II)	n. m. sg. abs. gen.	communion victim / sacrifice	
175223	šlmm	šlm(II)/~m	šlm (II)	n. m. pl. abs. gen.	communion victim / sacrifice	
175223	šlmm	šlm(II)/m	šlm (II)	n. m. pl. abs. gen.	communion victim / sacrifice	
# KTU 1.170 5						
175224	xx	?	?	?	?	
# KTU 1.170 6						
175225	x	?	?	?	?	
# KTU 1.170 7						
175226		?	?	?	?	
175227	ṣmdm	ṣmd/m	ṣmd	n. m. pl. abs. nom.	4) mace or double axe (De Moor SP 135)	
175227	ṣmdm	ṣmd[/m	/ṣ-m-d/	vb G act. ptcpl. m. sg. abs. nom.	to harness	
# KTU 1.170 8						
175228	št	št[	/š-t/	vb G suffc. 3 m. sg.	to place, set, set up, leave	
175228	št	št[	/š-t/	vb G impv. 2	to place, set, set up, leave	
175228	št	št[:pass	/š-t/	vb Gpass suffc.	to cause, leave (in a condition)	
175228	št	š(t(II)/t	št (II)	n. f. sg. cstr. nom.	raíz	
175229	b	b	b	prep.	in	
175230	ṣˤ	ṣˤ(I)/	ṣʕ (I)	n. m. sg. abs. gen.	plate / wide bowl / platter	
# KTU 1.170 9						
175231		?	?	?	?	
175232	alp	alp(I)/	ảlp (I)	n. m. sg. cstr. nom.	(head of) cattle	
175232	alp	alp(I)/	ảlp (I)	n. m. sg. abs. nom.	(head of) cattle	
175232	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
175233	w	w	w	conj.	and	
175234	š	š/	š	n. m. sg. abs. nom.	ram	
175235	l	l(I)	l (I)	prep.	to	
175236	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. gen.	Baʿlu/Baal	
175237	šlmm	šlm(II)/~m	šlm (II)	n. m. sg. abs. gen.	communion victim / sacrifice	
175237	šlmm	šlm(II)/~m	šlm (II)	n. m. pl. abs. gen.	communion victim / sacrifice	
175237	šlmm	šlm(II)/m	šlm (II)	n. m. pl. abs. gen.	communion victim / sacrifice	
# KTU 1.170 10						
175238	xˤt	?	?	?	?	DULAT: NOT FOUND
175239	l	l(I)	l (I)	prep.	to	
175240	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
