id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.118 1						
173502	ilidb	?	?	?	?	DULAT: NOT FOUND
# KTU 1.118 2						
173503	il	il(I)/	ỉl (I)	DN m. sg. cstr. nom.	ʾIlu/Ilu/El	
173503	il	il(I)/	ỉl (I)	n. m. sg. cstr. nom.	2) DN	
# KTU 1.118 3						
173504	dgn	dgn(I)/	dgn (I)	n. m. sg. cstr. gen.	grain	
# KTU 1.118 4						
173505	bˤl	bˤl(II)/	bʕl (II)	DN pl. cstr. gen.	Baʿlu/Baal	
173505	bˤl	bˤl(II)/	bʕl (II)	DN sg. cstr. gen.	Baʿlu/Baal	
173506	ṣpn	ṣpn/	ṣpn	TN/DN sg. cstr. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 1.118 5						
173507	bˤlm	bˤl(II)/~m	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
# KTU 1.118 6						
173508	bˤlm	bˤl(II)/~m	bʕl (II)	n. m. sg. abs. gen.	Baʿlu/Baal	
# KTU 1.118 7						
173509	bˤlmx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.118 8						
173510	bˤlm	bˤl(II)/~m	bʕl (II)	n. m. sg. cstr. nom.	Baʿlu/Baal	
# KTU 1.118 9						
173511	bˤlm	bˤl(II)/~m	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
# KTU 1.118 10						
173512	bˤlm	bˤl(II)/~m	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
# KTU 1.118 11						
173513	arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	5) DN	
173514	w	w	w	conj.	and	
173515	šmm	šm(m(I)/m	šmm (I)	n. m. pl. cstr. nom.	2) DN “Heavens”	
# KTU 1.118 12						
173516	kṯrt	kṯrt/	kṯrt	DN pl. cstr. gen.	ḥbl kṯrt the band / flock of the DNN	
# KTU 1.118 13						
173517	yrḫ	yrḫ/	yrḫ	DN m. sg. cstr. gen.	Yariḫu/Yarikh	
173517	yrḫ	yrḫ/	yrḫ	n. m. sg. cstr. gen.	moon	
# KTU 1.118 14						
173518	ṣpn	ṣpn/	ṣpn	TN/DN sg. cstr. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 1.118 15						
173519	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. cstr. gen.	Koṯaru/Kothar	
# KTU 1.118 16						
173520	pdry	pdry/	pdry	DN sg. cstr. gen.	Pidray	
173520	pdry	pdr(I)/+y	pdr (I)	n. m. cstr. gen.	town	
# KTU 1.118 17						
173521	ˤṯtr	ˤṯtr/	ʕṯtr	DN sg. cstr. gen.	ʿAṯtar	
# KTU 1.118 18						
173522	ġrm	ġr(I)/m	ġr (I)	n. m. pl. abs. gen.	2) DN “Mountain(s)”	
173523	w	w	w	conj.	and	
173524	ˤmqt	ˤmq(I)/t	ʕmq (I)	n. f. sg. cstr. nom.	valley	
# KTU 1.118 19						
173525	aṯrt	aṯr(t(I)/t	ảṯrt (I)	n. f. sg. cstr. gen.	back part (of the head)	
# KTU 1.118 20						
173526	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. cstr. gen.	ʿAnatu/Anat	
# KTU 1.118 21						
173527	špš	špš/	špš	DN f. sg. cstr. gen.	Šapšu/Shapsh/Shapshu	
173527	špš	špš/	špš	n. f. sg. cstr. gen.	2) sun	
# KTU 1.118 22						
173528	arṣy	arṣ/+y	ảrṣ	n. f. cstr. gen.	earth	
173528	arṣy	arṣy/	ảrṣy	DN sg. cstr. gen.	Arṣay/Arsay	
# KTU 1.118 23						
173529	ušḫry	ušḫry/	ỉ/ủšḫry	DN sg. cstr. gen.	ỉ/ủšḫry	
# KTU 1.118 24						
173530	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. cstr. gen.	ʿṯtrt (II)	
# KTU 1.118 25						
173531	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
173531	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	
173532	tˤḏr	tˤḏr/	tʕḏr	n. m. sg. cstr. gen.	help	
173533	bˤl	bˤl(II)/	bʕl (II)	DN pl. cstr. gen.	Baʿlu/Baal	
173533	bˤl	bˤl(II)/	bʕl (II)	DN sg. cstr. gen.	Baʿlu/Baal	
# KTU 1.118 26						
173534	ršp	ršp/	ršp	DN sg. cstr. gen.	Rašap	
# KTU 1.118 27						
173535	ddmš	ddmš/	ddmš	DN sg. cstr. gen.	ddmš	
# KTU 1.118 28						
173536	pḫr	pḫr(I)/	pḫr (I)	n. m. sg. cstr. gen.	assembly	
173537	ilm	il(I)/m	ỉl (I)	n. m. pl. cstr. gen.	god	
# KTU 1.118 29						
173538	ym	ym(I)/	ym (I)	n. m. sg. cstr. gen.	day	
173538	ym	ym(II)/	ym (II)	n. m. sg. cstr. gen.	sea	
# KTU 1.118 30						
173539	uṯḫt	uṯḫ(t/t	ủṯḫt	DN/n. f. sg. cstr. gen.	incense burner	
# KTU 1.118 31						
173540	knr	knr/	knr	n. m. sg. cstr. gen.	harp	
# KTU 1.118 32						
173541	mlkm	mlk(I)/m	mlk (I)	n. m. pl. abs. gen.	king	
# KTU 1.118 33						
173542	šlm	šlm[:d:w	/š-l-m/	vb D suffc. 3 m. pl.	to re-establish > to pay	
