id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.46 1						
168041		?	?	?	?	
168042	b	b	b	prep.	in	
168043	ym	ym(I)/	ym (I)	n. m. sg. abs. gen.	day	
168043	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	Yammu/the god “Sea”	
168043	ym	ym(II)/	ym (II)	n. m. sg. abs. gen.	sea	
168044	ḥdṯ	ḥdṯ(I)/	ḥdṯ (I)	adj. m. sg. abs. nom.	new	
168044	ḥdṯ	ḥdṯ(II)/	ḥdṯ (II)	n. m. sg. abs. nom.	new moon	
168045	slḫ	slḫ(I)/	slḫ (I)	n. m. sg. cstr. nom.	material for sacrifice	
168046	npš	npš(I)/	npš (I)	n. f. sg. cstr. gen.	6) (piece of) offal	
168047	ṯˤ	ṯˤ(II)/	ṯʕ (II)	n. m. sg. abs. gen.	2) title of the dead and deified kings of Ugarit	
168047	ṯˤ	ṯˤ(I)/	ṯʕ (I)	n. m. sg. abs. gen.	offering	
168048	w	w	w	conj.	and	
168049	ṯn	ṯn(II)/	ṯn (II)	num./adj. sg.	second	
168049	ṯn	ṯn(III)/	ṯn (III)	n. m. sg. abs. nom.	crimson (cloth, wool, purple)	
168049	ṯn	ṯn(I)/	ṯn (I)	num.	two	
168050	kbdm	kbd(I)&m	kbd (I)		1) liver a) as material for sacrifice	
# KTU 1.46 2						
168051		?	?	?	?	
168052	šlmm	šlm(II)/~m	šlm (II)	n. m. sg. abs. nom.	communion victim / sacrifice	
168052	šlmm	šlm(II)/~m	šlm (II)	n. m. pl. abs. nom.	communion victim / sacrifice	
168053	ṯn	ṯn(II)/	ṯn (II)	num./adj. sg.	second	
168053	ṯn	ṯn(III)/	ṯn (III)	n. m. sg. abs. nom.	crimson (cloth, wool, purple)	
168053	ṯn	ṯn(I)/	ṯn (I)	num.	two	
168054	šm	š/m	š	n. m. pl. abs. nom.	1) ram b) as a sacrificial victim	
168054	šm	šm(I)/	šm (I)	n. m. sg. abs. nom.	name	
168055	w	w	w	conj.	and	
168056	alp	alp(I)/	ảlp (I)	n. m. sg. cstr. nom.	(head of) cattle	
168056	alp	alp(I)/	ảlp (I)	n. m. sg. abs. nom.	(head of) cattle	
168056	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
168057	l	l(I)	l (I)	prep.	to	
168058	dgn	dgn(I)/	dgn (I)	n. m. sg. cstr. gen.	grain	
# KTU 1.46 3						
168059	š	š/	š	n. m. sg. cstr. gen.	ram	
168060	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
168060	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	
168061	š	š/	š	n. m. sg. cstr. gen.	ram	
168062	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. gen.	Baʿlu/Baal	
168062	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
168063	š	š/	š	n. m. sg. cstr. gen.	ram	
168064	dgn	dgn(I)/	dgn (I)	n. m. sg. cstr. gen.	grain	
168065	š	š/	š	n. m. sg. cstr. gen.	ram	
# KTU 1.46 4						
168066		?	?	?	?	
168067	ˤṯtr	ˤṯtr/	ʕṯtr	DN sg. abs. gen.	ʿAṯtar	
168068	w	w	w	conj.	and	
168069	ˤṯtpl	?	?	?	?	DULAT: NOT FOUND
168070	gdlt	gdlt(I)/	gdlt (I)	n. f. pl. cstr. nom.	head of cattle	
168070	gdlt	gdlt(I)/	gdlt (I)	n. f. sg. cstr. nom.	head of cattle	
168070	gdlt	gdl(t(II)/t	gdlt (II)	n. f. sg. cstr. nom.	power	
168071	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
168072	dqt	dqt(I)/	dqt (I)	adj. f. pl. abs. nom.	small	
168072	dqt	dqt(I)/	dqt (I)	adj. f. sg. abs. nom.	small	
168072	dqt	dq(t(II)/t	dqt (II)	n. f. sg. abs. nom.	manufacture	
# KTU 1.46 5						
168073		?	?	?	?	
168074	alp	alp(I)/	ảlp (I)	n. m. sg. cstr. nom.	(head of) cattle	
168074	alp	alp(I)/	ảlp (I)	n. m. sg. abs. nom.	(head of) cattle	
168074	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
168075	ˤnt	ˤn(I)/t=	ʕn (I)	n. f. pl. abs. nom.	eye	
168075	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. nom.	ʿAnatu/Anat	
168075	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
168076	gdlt	gdlt(I)/	gdlt (I)	n. f. pl. abs. nom.	head of cattle	
168076	gdlt	gdlt(I)/	gdlt (I)	n. f. sg. abs. nom.	head of cattle	
168076	gdlt	gdl(t(II)/t	gdlt (II)	n. f. sg. abs. nom.	power	
168077	b	b	b	prep.	in	
168078	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	num.	1) the numeral three a) elliptical syntagms	
168079	tmrm	tmrm/	tmrm	TN sg. cstr. nom.	tmrm	
# KTU 1.46 6						
168080		?	?	?	?	
168081	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
168081	il	il(I)/	ỉl (I)	n. m. sg. cstr. gen.	god	
168082	š	š/	š	n. m. sg. cstr. gen.	ram	
168083	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. gen.	Baʿlu/Baal	
168083	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
168084	š	š/	š	n. m. sg. cstr. gen.	ram	
168085	aṯrt	aṯr(t(I)/t	ảṯrt (I)	n. f. sg. cstr. gen.	back part (of the head)	
168086	š	š/	š	n. m. sg. cstr. gen.	ram	
168087	ym	ym(I)/	ym (I)	n. m. sg. cstr. gen.	day	
168087	ym	ym(II)/	ym (II)	DN m. sg. cstr. gen.	Yammu/the god “Sea”	
168087	ym	ym(II)/	ym (II)	n. m. sg. cstr. gen.	2) DN	
168088	š	š/	š	n. m. sg. cstr. gen.	ram	
168089	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. gen.	Baʿlu/Baal	
168089	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. cstr. gen.	Baʿlu/Baal	
168090	knp	knp/	knp	n. f. sg. cstr. gen.	wing	
168091	g	g/	g	n. m. abs. gen.	(loud) voice	
# KTU 1.46 7						
168092	dlt	dl(t(II)/t	dlt (II)	adj. f. sg. abs. nom.	poor (woman)	
168092	dlt	dl(t(III)/t	dlt (III)	n. f. sg. abs. nom.	weakness	
168093	gdlt	gdlt(I)/	gdlt (I)	n. f. pl. cstr. nom.	head of cattle	
168093	gdlt	gdlt(I)/	gdlt (I)	n. f. sg. cstr. nom.	head of cattle	
168093	gdlt	gdl(t(II)/t	gdlt (II)	n. f. sg. cstr. nom.	power	
168094	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
168095	dqt	dqt(I)/	dqt (I)	adj. f. pl. abs. nom.	small	
168095	dqt	dqt(I)/	dqt (I)	adj. f. sg. abs. nom.	small	
168095	dqt	dq(t(II)/t	dqt (II)	n. f. sg. abs. nom.	manufacture	
168096	šrp	šrp/	šrp	n. m. sg. abs. nom.	burnt sacrifice	
168097	w	w	w	conj.	and	
168098	šlmm	šlm(II)/~m	šlm (II)	n. m. sg. abs. nom.	communion victim / sacrifice	
168098	šlmm	šlm(II)/~m	šlm (II)	n. m. pl. abs. nom.	communion victim / sacrifice	
# KTU 1.46 8						
168099		?	?	?	?	
168100	alp	alp(I)/	ảlp (I)	n. m. sg. cstr. nom.	(head of) cattle	
168100	alp	alp(I)/	ảlp (I)	n. m. sg. abs. nom.	(head of) cattle	
168100	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
168101	l	l(I)	l (I)	prep.	to	
168102	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. abs. gen.	Baʿlu/Baal	
168103	w	w	w	conj.	and	
168104	aṯrt	aṯr(t(I)/t	ảṯrt (I)	n. f. sg. cstr. nom.	back part (of the head)	
168105	ˤṣrm	ˤṣr(I)/~m	ʕṣr (I)	n. f. abs. gen.	bird	
168106	l	l(I)	l (I)	prep.	to	
168107	inš	inš/	ỉnš	n. m. sg. cstr. gen.	people	
# KTU 1.46 9						
168108	ilm	il(I)/m	ỉl (I)	n. m. pl. cstr. gen.	god	
168109	gdlt	gdlt(I)/	gdlt (I)	n. f. pl. abs. gen.	head of cattle	
168109	gdlt	gdlt(I)/	gdlt (I)	n. f. sg. abs. gen.	head of cattle	
168109	gdlt	gdl(t(II)/t	gdlt (II)	n. f. sg. abs. gen.	power	
