id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.32 1						
177101	l	l(I)	l (I)	prep.	to	
# KTU 2.32 2						
177102	xxxxd	?	?	?	?	DULAT: NOT FOUND
177103	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
# KTU 2.32 3						
177104	spr	spr(II)/	spr (II)	n. m. sg. abs. nom.	4) archival note of “reference	
177104	spr	spr[	/s-p-r/	vb G suffc. 3 m. sg.	to count	
177104	spr	!!spr[/	/s-p-r/	vb G inf.	to count	
177104	spr	spr[:d	/s-p-r/	vb D suffc. 3 m. sg.	to count	
177104	spr	spr[:d:w	/s-p-r/	vb D suffc. 3 m. pl.	to count	
177104	spr	!!spr[/	/s-p-r/	vb D inf.	to count	
177104	spr	spr(I)/	spr (I)	n. m. sg. abs. nom.	scribe	
177105	lm	l(I)+m(I)	l (I)	prep.	to	
177106	likt	l(ʔ&ik[t	/l-ʔ-k/	vb G suffc. 1 c. sg.	to send (a message)	
# KTU 2.32 4						
177107	ny	n(I)&y	-n (I)	morph.	with c. n	
177108	k	+k	-k (I)			
177108	k	~k	-k (II)			
177108	k	k(III)	k (III)	Subordinating or completive functor	when	
177108	k	k(I)	k (I)	prep.	like	
177108	k	k(II)	k (II)	emph. functor	yes	
177109	išalhm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.32 5						
177110		?	?	?	?	
177111	ˤšrm	ˤšrm/	ʕšrm	num.	twenty	
177112	kkr	kkr/	kkr	n. m. sg. cstr. nom.	1) talent	
177113	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n. m. sg. abs. gen.	copper	
# KTU 2.32 6						
177114	ṯlṯm	ṯlṯm/	ṯlṯm	num.	1) the numeral thirty b) ge. syntagms	
177115	kkr	kkr/	kkr	n. m. sg. cstr. nom.	talent	
177116	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n. m. sg. abs. gen.	copper	
# KTU 2.32 7						
177117	d	d	d	det. or rel. functor	the one(s) of	
177118	aštn	!(ʔ&a!št[+n	/š-t/	vb G prefc. 1 c. sg.	to place, set, set up, leave	
177119	lk	l(I)+k	l (I)	prep.	1) prep. of direction b) ventive	
# KTU 2.32 8						
177120	xy	?	?	?	?	DULAT: NOT FOUND
177121	kl	kl/	kl	n. m. sg. cstr. nom.	totality (of)	
177122	dbrm	dbr(I)/m	dbr (I)	n. m. pl. abs. gen.	matter	
177123	hmt	hmt	hmt	pers. pn.		
# KTU 2.32 9						
177124	al	al(I)	ảl (I)	neg. functor	no	
177124	al	al(II)	ảl (II)	pos. functor	surely	
177125	w	w	w	conj.	and	
177126	kl	kl/	kl	n. m. sg. cstr. nom.	1) totality (of) b) cstr. with n	
177127	mḫrk	mḫr(I)/+k	mḫr (I)	n. m. sg. cstr. gen.	price	
177127	mḫrk	mḫr(II)/+k	mḫr (II)	n. m. cstr. gen.	tax collector	
# KTU 2.32 10						
177128		?	?	?	?	
177129	ištir	?	?	?	?	DULAT candidates (no reconstructable encoding): /š-ʔ-r/ - to remain, stay
177130	aštn	!(ʔ&a!št[+n	/š-t/	vb G prefc. 1 c. sg.	to place	
177131	lk	l(I)+k	l (I)	prep.	to	
# KTU 2.32 11						
177132	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
177133	kkr	kkr/	kkr	n. m. sg. abs. nom.	talent	
177134	ṯlt	?	?	?	?	DULAT: NOT FOUND
