id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.2 I:1						
154753	x	?	?	?	?	
# KTU 1.2 I:2						
154754	k	+k	-k (I)			
154754	k	~k	-k (II)			
154754	k	k(III)	k (III)	Subordinating or completive functor	when	
154754	k	k(I)	k (I)	prep.	like	
154754	k	k(II)	k (II)	emph. functor	yes	
154755	ṯb	ṯb[	/ṯ-b/	vb G suffc. 3 m. sg.	to return, turn round, go back, make one’s way, go through	
154755	ṯb	ṯb[	/ṯ-b/	vb G impv. 2	to return, turn round, go back, make one’s way, go through	
154756	x	?	?	?	?	
# KTU 1.2 I:3						
154757	at	at(I)	ảt (I)	pers. pn.	1) you b) emph. subj. in VC	
154758	ypˤt	ypˤ[t=	/y-p-ʕ/	vb G suffc. 2 m. sg.	to go up, rise	
154758	ypˤt	ypˤ[t==	/y-p-ʕ/	vb G suffc. 2 f. sg.	to go up, rise	
154759	b	b	b	prep.	in	
154760	a	?	?	?	?	Incomplete aliyn rewritten in full at the start of the next line (scribal anticipation).
# KTU 1.2 I:4						
154761	aliyn	aliyn/	ảlỉyn	adj. m. sg. abs. nom.	The Very / Most Powerful	
154762	bˤl	bˤl(II)/	bʕl (II)	DN m. sg. cstr. nom.	Baʿlu/Baal	
154763		?	?	?	?	
# KTU 1.2 I:5						
154764	drktk	drk(t/t+k	drkt	n. f. sg. cstr. gen.	rule	
154765	ṯmšl	?	?	?	?	DULAT: NOT FOUND
# KTU 1.2 I:6						
154766	b	b	b	prep.	in	
154767	rišk	riš(I)/+k	rỉš (I)	n. m. cstr. gen.	1) head	
154768	aymr	aymr/	ảymr	DN sg. abs. nom.	name of a magic mace	
# KTU 1.2 I:7						
154769	ṯpṭ	ṯpṭ[/	/ṯ-p-ṭ/	vb G act. ptcpl. m. sg. abs. nom.	to judge	
154769	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. abs. nom.	judge	
154769	ṯpṭ	ṯpṭ(I)/	ṯpṭ (I)	n. m. abs. nom.	case	
154770	nhr	nhr/	nhr	DN m. sg. abs. nom.	Naharu/“River”/alternative DN of the god ym	
154770	nhr	nhr/	nhr	n. m. sg. abs. nom.	river	
154771	yṯbr	!y!ṯbr[	/ṯ-b-r/	vb G prefc. 3 m. sg.	to break	
154771	yṯbr	&yṯbr[	/ṯ-b-r/	vb G suffc. 3 m. sg.	to break	
154771	yṯbr	!y!(]n]ṯbr[	/ṯ-b-r/	vb N prefc. 3 m. sg.	to break	
# KTU 1.2 I:8						
154772	rišk	riš(I)/+k	rỉš (I)	n. m. cstr. nom.	1) head	
154773	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN sg. abs. nom.	ʿṯtrt (II)	
154774	šm	š/m	š	n. m. pl. abs. nom.	ram	
154774	šm	šm(I)/	šm (I)	n. m. sg. abs. nom.	name	
154775	bˤl	bˤl(II)/	bʕl (II)	n. m. pl. cstr. nom.	Baʿlu/Baal	
154775	bˤl	bˤl(II)/	bʕl (II)	n. m. sg. abs. nom.	Baʿlu/Baal	
154776	qdqd	qdqd/	qdqd	n. m. sg. abs. nom.	skull	
# KTU 1.2 I:9						
154777	rˤt	rˤ(t/t	rʕt	n. f. sg. abs. nom.	thunder	
