id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.155 1						
155085	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
155086	ḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
# KTU 1.155 2						
155087	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
155088	ymm	y(I)/m; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
155089	x	?	?	?	?	
# KTU 1.155 3						
155090	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
155091	šḥl	?	?	?	?	DULAT: NOT FOUND
