id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.12 1						
156631	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156632	mlkt	mlk(t/t	mlkt	n. f.	queen	
# KTU 2.12 2						
156633	adty	adt/+y	ảdt	n. f.	lady	
# KTU 2.12 3						
156634	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.12 4						
156635	tḥm	tḥm/	tḥm	n. m.	message	
156636	tlmyn	tlmyn/	tlmyn	PN	tlmyn	
# KTU 2.12 5						
156637	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m.	servant	
# KTU 2.12 6						
156638	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156639	pˤn	pˤn/	pʕn	n. f.	foot	
# KTU 2.12 7						
156640	adty	adt/+y	ảdt	n. f.	lady	
# KTU 2.12 8						
156641	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.12 9						
156642	w	w	w	conj.	and	
156643	šbˤid	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.12 10						
156644	mrḥqtm	mrḥq(t/tm	mrḥqt	n. f.	distance	
# KTU 2.12 11						
156645	qlt	ql[	/q-l/	vb	to fall (down)	
# KTU 2.12 12						
156646	ˤm	ˤm(I)	ʕm (I)	prep.	to	
156647	adty	adt/+y	ảdt	n. f.	lady	
# KTU 2.12 13						
156648	mnm	mnm/	mnm	indef. pn.	any(thing)	
156649	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
# KTU 2.12 14						
156650	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
156651	tṯṯb	!t!]š]ṯb[	/ṯ-b/	vb	to return	
# KTU 2.12 15						
156652	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156653	ˤbdh	ˤbd(I)/+h	ʕbd (I)	n. m.	servant	
