id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.64 1						
158719	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158720	ybnn	ybnn/	ybnn	PN	ybnn	
# KTU 2.64 2						
158721	adny	adn(I)/	ảdn (I)	n. m.	lord	
# KTU 2.64 3						
158722	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.64 4						
158723	tḥm	tḥm/	tḥm	n. m.	message	
158724	tlmyn	tlmyn/	tlmyn	PN	tlmyn	
# KTU 2.64 5						
158725	bnk	bn(I)/+k	bn (I)	n. m.	son	
# KTU 2.64 6						
158726	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158727	pˤn	pˤn/	pʕn	n. f.	foot	
158728	adny	adn(I)/	ảdn (I)	n. m.	lord	
# KTU 2.64 7						
158729	qlt	ql[	/q-l/	vb	to fall (down)	
# KTU 2.64 8						
158730	a	?	?	?	?	
# KTU 2.64 9						
158731	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158732	ybnn	ybnn/	ybnn	PN	ybnn	
# KTU 2.64 10						
158733	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
158734	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.64 11						
158735	tḥm	tḥm/	tḥm	n. m.	message	
158736	ˤbdilt	ˤbdilt/	ʕbdỉlt	PN	ʿbdỉlt	
# KTU 2.64 12						
158737	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m.	servant	
# KTU 2.64 13						
158738	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158739	pˤn	pˤn/	pʕn	n. f.	foot	
158740	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
# KTU 2.64 14						
158741	ṯnid	ṯnid	ṯnỉd	adv.	twice	
158742	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.64 15						
158743	mrḥqtm	mrḥq(t/tm	mrḥqt	n. f.	distance	
# KTU 2.64 16						
158744	qlt	ql[	/q-l/	vb	to fall (down)	
158745	ˤm	ˤm(I)	ʕm (I)	prep.	to	
# KTU 2.64 17						
158746	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
158747	mnm	mnm/	mnm	indef. pn.	any(thing)	
# KTU 2.64 18						
158748	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
# KTU 2.64 19						
158749	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
158750	ṯṯb	]š]ṯb[	/ṯ-b/	vb	to return	
# KTU 2.64 20						
158751	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158752	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m.	servant	
