id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.10 1						
161233	spxrn	?	?	?	?	DULAT: NOT FOUND
161234	mnḥ	mnḥ[; mnḥ/; mnḫ/	/m-n-ḥ/; mnḥ; mnḫ	vb; n. m.; n. m.	to deliver; delivery; calm	
161235	dbd	db/+d	db, -d	n. m., →	threshold,	
161236	mnny	mnny/	mnny	PN	mnny	
# KTU 3.10 2						
161237	mit	mi(t/t	mỉt	n. f.	a hundred	
161238	ksp	ksp/	ksp	n. m.	silver	
161239	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161240	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161241	rqdn	rqdn/	rqdn	PN	rqdn	
# KTU 3.10 3						
161242	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f.	group of ten	
161243	ksp	ksp/	ksp	n. m.	silver	
161244	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161245	śzn	z/+n(I); z/+n(II); z/+n(III)	śz, -n (I); śz, -n (II); śz, -n (III)	PN, morph.; PN, pers. pn./morph./vb; PN, pers. pn./morph.	śz, Sun; śz, me; śz, our	
161246	ḫbty	ḫbty/	ḫbty	GN	ḫbty	
# KTU 3.10 4						
161247	ˤšrm	ˤšrm/	ʕšrm	n. num.	twenty	
161248	ksp	ksp/	ksp	n. m.	silver	
161249	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161250	špšn	špš/	špš	n.	sun	
# KTU 3.10 5						
161251	uškny	uškny(I)/	ủškny (I)	GN	ủškny (I)	
# KTU 3.10 6						
161252	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f.	group of ten	
161253	ksp	ksp/	ksp	n. m.	silver	
161254	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161255	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
# KTU 3.10 7						
161256	drt	dr(t(I)/t;drt(II)/	drt (I); drt (II)	n. f.; PN	bran; drt (II)	
161257	uškny	uškny(I)/	ủškny (I)	GN	ủškny (I)	
# KTU 3.10 8						
161258	ḫmšt	ḫmš(I)/	ḫmš (I)	n. num.	five	
161259	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f.	group of ten	
161260	ksp	ksp/	ksp	n. m.	silver	
# KTU 3.10 9						
161261	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161262	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
161263	biry	biry/	bỉry	GN	bỉry	
# KTU 3.10 10						
161264	ḫmšt	ḫmš(I)/	ḫmš (I)	n. num.	five	
161265	ksp	ksp/	ksp	n. m.	silver	
161266	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161267	ṯngb	?	?	?	?	DULAT: NOT FOUND
# KTU 3.10 11						
161268	biry	biry/	bỉry	GN	bỉry	
# KTU 3.10 12						
161269	ṯṯm	ṯṯm/	ṯṯm	n. num.	sixty	
161270	ksp	ksp/	ksp	n. m.	silver	
161271	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161272	bˤlyn	bˤl(II)/+n(I); bˤl(II)/+n(II); bˤl(II)/+n(III)	bʕl (II), -n (I); bʕl (II), -n (II); bʕl (II), -n (III)	n. m./DN, morph.; n. m./DN, pers. pn./morph./vb; n. m./DN, pers. pn./morph.	Baʿlu/Baal, Sun; Baʿlu/Baal, me; Baʿlu/Baal, our	
161273	ḥṭb	ḥṭb(I)/	ḥṭb (I)	n. m.	wood-cutter	
# KTU 3.10 13						
161274	šbˤm	šbˤ(I)/m; šbˤm/	šbʕ (I); šbʕm	n. num.; n. num.	seven; seventy	
161275	ṯqlm	ṯql/+m(I); ṯql/+m(II)	ṯql, -m (I); ṯql, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	shekel, ; shekel, und das (ist) so!	
161276	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
161277	ksp	ksp/	ksp	n. m.	silver	
161278	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 3.10 14						
161279	anntn	anntn/	ảnntn	PN	ảnntn	
161280	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161281	yrm	yrm/	yrm	PN	yrm	
# KTU 3.10 15						
161282	arbˤm	arbˤm/	ảrbʕm	n. num.	forty	
161283	ksp	ksp/	ksp	n. m.	silver	
161284	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161285	tmrtn	tmrtn/	tmrtn	PN	tmrtn	
# KTU 3.10 16						
161286	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161287	urmy	urmy/	ủrmy	PN	ủrmy	
# KTU 3.10 17						
161288	arbˤm	arbˤm/	ảrbʕm	n. num.	forty	
161289	ksp	ksp/	ksp	n. m.	silver	
161290	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161291	bnil	bnil/	bnỉl	PN	bnỉl	
# KTU 3.10 18						
