id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.35 1						
162204	xxx	?	?	?	?	
162205	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
162206	d	d	d	det. or rel. functor	the one(s) of	
162207	nlqḥt	!n!lqḥ[	/l-q-ḥ/	vb	to get hold of	
# KTU 3.35 2						
162208	xx	?	?	?	?	
162209	ḫtyn	ḫtyn/	ḫtyn	PN	ḫtyn	
162210	yd	yd(I)/; bd(IV); yd(II)/	yd (I); bd (IV); yd (II)	n. f.; prep.; n. m.	hand; into the hands of; love	
162211	bth	bt(II)/+h	bt (II)	n. m.	house	
# KTU 3.35 3						
162212	aġltn	aġltn/	ảġltn	PN	ảġltn	
# KTU 3.35 4						
162213	tdn	!t!dn[	/d-n/	vb	to judge	
162214	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
162215	ddy	ddy/	ddy	PN	ddy	
# KTU 3.35 5						
162216	ˤbdil	?	?	?	?	DULAT: NOT FOUND
162217	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
162218	ṣdqn	ṣdqn/	ṣdqn	PN	ṣdqn	
# KTU 3.35 6						
162219	bnšm	bnš/m	bnš	n. m.	man	
162220	hnmt	hnmt/	hn(h)mt	dem./adj.	these	
162221	ypḥm	ypḥ/+m(I); ypḥ/+m(II)	ypḥ, -m (I); ypḥ, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	witness, ; witness, und das (ist) so!	
# KTU 3.35 7						
162222	kbby	kbby/	kbby	PN	kbby	
162223	yd	yd(I)/; bd(IV); yd(II)/	yd (I); bd (IV); yd (II)	n. f.; prep.; n. m.	hand; into the hands of; love	
162224	bt	bt(II)/;b(t(I)/t;bt(III)/	bt (II); bt (I); bt (III)	n. m.; n. f.; n. m.	house; daughter; length	
162225	amt	!a!mt[;am(t(I)/t;am(t(II)/t	/m-t/; ảmt (I); ảmt (II)	vb; n. f.; n. f.	to die; (female) slave; elbow	
# KTU 3.35 8						
162226	ilmlk	ilmlk/	ỉlmlk	PN	ʾIlimalku/Ilimilku/Elimelek	
