id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.164 1						
155393	id	id	ỉd	conj.	when	
155394	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
155395	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
155396	bḫmn	?	?	?	?	DULAT: NOT FOUND
# KTU 1.164 2						
155397	xxśx	?	?	?	?	DULAT: NOT FOUND
155398	w	w	w	conj.	and	
155399	šinm	šin/	šỉn	n. m.	shoe	
155400	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155401	yšt	!y!št[; šty[	/š-t/; /š-t-y/	vb; vb	to place; to drink	
# KTU 1.164 3						
155402	id	id	ỉd	conj.	when	
155403	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
155404	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
155405	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155406	ilib	ilib(I)/	ỉlỉb (I)	DN	father god	
# KTU 1.164 4						
155407	b	b	b	prep.	in	
155408	db	db/	db	n. m.	threshold	
155409	ap	ap(I); ap(II)/	ảp (I); ảp (II)	adv./conj.; n. m.	also; nose	
155410	w	w	w	conj.	and	
155411	npš	npš(I)/	npš (I)	n. f.	throat	
155412	ksp	ksp/	ksp	n. m.	silver	
# KTU 1.164 5						
155413	w	w	w	conj.	and	
155414	ḫrṣ	ḫrṣ/	ḫrṣ	n. m.	gold	
155415	kmm	kmm	kmm	adv.	ditto	
155416	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
155417	w	w	w	conj.	and	
155418	š	š/	š	n. m.	ram	
# KTU 1.164 6						
155419	šrp	šrp/	šrp	n. m.	burnt sacrifice	
155420	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155421	ilib	ilib(I)/	ỉlỉb (I)	DN	father god	
155422	w	w	w	conj.	and	
155423	šlmm	šlm(II)/~m; šlm(II)/m	šlm (II); šlm (II)	n. m.; n. m.	communion victim / sacrifice; communion victim / sacrifice	
# KTU 1.164 7						
155424	kmm	kmm	kmm	adv.	ditto	
155425	š	š/	š	n. m.	ram	
155426	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155427	il	il(I)/	ỉl (I)	n. m.	god	
155428	šrp	šrp/	šrp	n. m.	burnt sacrifice	
# KTU 1.164 8						
155429	w	w	w	conj.	and	
155430	šlmm	šlm(II)/~m; šlm(II)/m	šlm (II); šlm (II)	n. m.; n. m.	communion victim / sacrifice; communion victim / sacrifice	
155431	kmm	kmm	kmm	adv.	ditto	
155432	ˤṣrm	ˤṣr(I)/+m(I); ˤṣr(I)/+m(II)	ʕṣr (I), -m (I); ʕṣr (I), -m (II)	n. f., morph.; n. f., emph. or det. encl. morph.	bird, ; bird, und das (ist) so!	
# KTU 1.164 9						
155433	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155434	šmn	šmn(I)/	šmn (I)	n. m.	oil	
# KTU 1.164 10						
155435	w	w	w	conj.	and	
155436	ˤlm	ˤl(I)	ʕl (I)	prep.	upon	
155437	b	b	b	prep.	in	
155438	qr	qr(I)/; qr(II)/; qr(III)/	qr (I); qr (II); qr (III)	n. m.; n. m.; n. m.	source; noise; wall	
# KTU 1.164 11						
155439	yph	phy[	/p-h-y/	vb	to see	
155440	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.164 12						
155441	xxt	?	?	?	?	DULAT: NOT FOUND
155442	w	w	w	conj.	and	
# KTU 1.164 13						
155443	xxtql	?	?	?	?	DULAT: NOT FOUND
155444	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
# KTU 1.164 14						
155445	ˤšrh	ˤšr(I)/+h(I); ˤšr(I)/+h(II); ˤšr[+h(I)	ʕšr (I), -h (I); ʕšr (I), -h (II); /ʕ-š-r/, -h (I)	n. num., pers. pn./morph.; n. num., adv. functor; vb, pers. pn./morph.	ten, his /her (hers) / its; ten, to; ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods, his /her (hers) / its	
155446	npš	npš(I)/	npš (I)	n. f.	throat	
155447	w	w	w	conj.	and	
155448	str	?	?	?	?	DULAT: NOT FOUND
# KTU 1.164 15						
155449	xnxxxšbˤ	?	?	?	?	DULAT: NOT FOUND
155450	kbkbm	kbkb/m	kbkb	n. m.	heavenly body	
# KTU 1.164 16						
155451	w	w	w	conj.	and	
155452	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
155453	ḫrṣ	ḫrṣ/	ḫrṣ	n. m.	gold	
# KTU 1.164 17						
155454	riš	riš(I)/	rỉš (I)	n. m.	head	
155455	axxm	?	?	?	?	DULAT: NOT FOUND
155456	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
# KTU 1.164 18						
155457	ˤšrh	ˤšr(I)/+h(I); ˤšr(I)/+h(II); ˤšr[+h(I)	ʕšr (I), -h (I); ʕšr (I), -h (II); /ʕ-š-r/, -h (I)	n. num., pers. pn./morph.; n. num., adv. functor; vb, pers. pn./morph.	ten, his /her (hers) / its; ten, to; ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods, his /her (hers) / its	
155458	sxx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.164 19						
155459	w	w	w	conj.	and	
155460	al	al(I); al(II)	ảl (I); ảl (II)	neg. functor; pos. functor	no; surely	
155461	tṣu	yṣʔ[	/y-ṣ-ʔ/	vb	to go out	
155462	yṣu	!y!(yṣʔ[; yṣu(I)/	/y-ṣ-ʔ/; yṣủ (I)	vb; n. m.	to go out; exit	
# KTU 1.164 20						
155463	w	w	w	conj.	and	
155464	ḥlt	ḥl(II)/;ḥl(t(II)/t;ḥlt(I)/	ḥl (II); ḥlt (II); ḥlt (I)	adj.; n. f.; MN	desacralised; desacralisation; phoenix	
