id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.119 1						
154143	b	b	b	prep.	in	
154144	yrḫ	yrḫ/	yrḫ	n. m.	moon	
154145	ibˤlt	ibˤlt/	ỉbʕlt	MN	where-is-the- Mistress?	
154146	b	b	b	prep.	in	
154147	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
154148	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
# KTU 1.119 2						
154149	š	š/	š	n. m.	ram	
154150	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154151	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154152	rˤkt	rˤkt	rʕkt		élément de théonyme composé (?)	
154153	bxx	?	?	?	?	DULAT: NOT FOUND
154154	xxx	?	?	?	?	
154155	xx	?	?	?	?	
# KTU 1.119 3						
154156	w	w	w	conj.	and	
154157	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154158	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
154159	ugrt	ugrt/	ủgrt	TN	ʾugarītu	
154160	xx	?	?	?	?	
154161	šxxy	?	?	?	?	DULAT: NOT FOUND
# KTU 1.119 4						
154162	ˤrb	ˤrb(I)[; ˤrb(I)/	/ʕ-r-b/ (I); ʕrb (I)	vb; n. m.	to enter; entry	
154163	špš	špš/	špš	n.	sun	
154164	w	w	w	conj.	and	
154165	ḥl	ḥl(I)/; ḥl(II)/	ḥl (I); ḥl (II)	n. m.; adj.	strength; desacralised	
154166	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
154167	b	b	b	prep.	in	
154168	šbˤt	šbˤ(I)/	šbʕ (I)	n. num.	seven	
# KTU 1.119 5						
154169	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f.	group of ten	
154170	yrtḥṣ	r]t]ḥṣ[	/r-ḥ-ṣ/	vb	to wash	
154171	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
154172	brr	br/; brr/	br(r); brr	n. m.; adj. m.	tin; pure	
# KTU 1.119 6						
154173	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle	
154174	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
154175	il	il(I)/	ỉl (I)	n. m.	god	
154176	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle	
154177	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154178	bˤlm	bˤl(II)/m	bʕl (II)	n. m.	lord	
# KTU 1.119 7						
154179	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle	
154180	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154181	ġlm	ġlm/	ġlm	n. m.	boy	
154182	dqtm	dq(t(I)/tm	dqt (I)	adj. f. or n. f.	small	
154183	w	w	w	conj.	and	
154184	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle	
# KTU 1.119 8						
154185	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154186	ġlmtm	ġlm(t(I)/tm	ġlmt (I)	n. f.	damsel	
154187	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154188	ṯˤy	ṯˤy(I)/; ṯˤy[	ṯʕy (I); /ṯ-ʕ-y/	n. m.; vb	minister; to offer	
154189	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
# KTU 1.119 9						
154190	w	w	w	conj.	and	
154191	tnrr	?	?	?	?	DULAT: NOT FOUND
154192	bˤd	bˤd	bʕd	adv. or prep.	behind	
154193	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154194	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.119 10						
154195	lgrt	?	?	?	?	DULAT: NOT FOUND
154196	imr	imr(I)/	ỉmr (I)	n. m.	lamb	
154197	w	w	w	conj.	and	
154198	ynt	yn(t/t	ynt	n. f.	dove	
154199	qrt	qr(t(I)/t	qrt (I)	n. f.	city	
# KTU 1.119 11						
154200	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154201	ṯˤ	ṯˤ(II)/; ṯˤ(I)/	ṯʕ (II); ṯʕ (I)	n. m.; n. m.	Hero; offering	
154202	b	b	b	prep.	in	
154203	ṯmnt	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
154204	ṯˤšrt	?	?	?	?	DULAT: NOT FOUND
154205	ibˤlt	ibˤlt/	ỉbʕlt	MN	where-is-the- Mistress?	
# KTU 1.119 12						
154206	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
154207	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154208	mdgl	mgdl/	mgdl	n. m.	tower	
154209	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154210	ugrt	ugrt/	ủgrt	TN	ʾugarītu	
# KTU 1.119 13						
154211	u	u	ủ	conj.	or	
154212	urm	ur/+m(I); ur/+m(II)	ủr, -m (I); ủr, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	warmth, ; warmth, und das (ist) so!	
154213	u	u	ủ	conj.	or	
154214	šnpt	šnp(t/t	šnpt	n. f.	wave- offering	
154215	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154216	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
# KTU 1.119 14						
154217	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
154218	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154219	il	il(I)/	ỉl (I)	n. m.	god	
154220	npš	npš(I)/	npš (I)	n. f.	throat	
154221	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154222	išḫry	išḫry/	ỉ/ủšḫry	DN	ỉ/ủšḫry	
# KTU 1.119 15						
154223	npš	npš(I)/	npš (I)	n. f.	throat	
154224	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154225	bˤlxx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.119 16						
154226	w	w	w	conj.	and	
154227	ˤr	ˤr(I)/; ˤr(II)/	ʕr (I); ʕr (II)	n. f.; n. m.	city; donkey	
154228	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154229	x	?	?	?	?	
# KTU 1.119 17						
154230	lxx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.119 18						
154231	xl	?	?	?	?	DULAT: NOT FOUND
154232	ṯn	ṯn(I)/	ṯn (I)	num.	two	
154233	xxx	?	?	?	?	
154234	xxx	?	?	?	?	
154235	xxxx	?	?	?	?	
# KTU 1.119 19						
154236	itml	?	?	?	?	DULAT: NOT FOUND
154237	ykbd	?	?	?	?	DULAT: NOT FOUND
154238	xxx	?	?	?	?	
154239	xxx	?	?	?	?	
# KTU 1.119 20						
154240	b	b	b	prep.	in	
154241	rbˤ	rbˤ/	rbʕ	num.	fourth	
154242	ˤṣrmm	?	?	?	?	DULAT: NOT FOUND
154243	b	b	b	prep.	in	
154244	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
154245	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n. f.	bird	
# KTU 1.119 21						
154246	mm	mm(I)/	mm (I)	n. m.	winter	
154247	w	w	w	conj.	and	
154248	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
154249	w	w	w	conj.	and	
154250	ššrt	ššr(t/t	ššrt	n. f.	chain	
154251	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154252	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.119 22						
154253	ugrt	ugrt/	ủgrt	TN	ʾugarītu	
154254	b	b	b	prep.	in	
154255	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154256	b	b	b	prep.	in	
154257	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
154258	tdn	!t!dn[	/d-n/	vb	to judge	
# KTU 1.119 23						
154259	mḥllm	mḥll/m	mḥll	n. m.	desacraliser	
154260	ˤrb	ˤrb(I)[; ˤrb(I)/	/ʕ-r-b/ (I); ʕrb (I)	vb; n. m.	to enter; entry	
154261	špš	špš/	špš	n.	sun	
154262	x	?	?	?	?	
# KTU 1.119 24						
154263	w	w	w	conj.	and	
154264	ḥl	ḥl(I)/; ḥl(II)/	ḥl (I); ḥl (II)	n. m.; adj.	strength; desacralised	
154265	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
154266	hn	hn	hn	deictic functor/adv.	behold!	
154267	šmn	šmn(I)/	šmn (I)	n. m.	oil	
154268	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
# KTU 1.119 25						
154269	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154270	mtk	mt(II)/+k	mt (II)	n. m.	death	
154271	mlkm	mlk(I)	mlk (I)		king	
154272	rišyt	rišy(t/t	rỉšyt	n. f.	beginning	
# KTU 1.119 26						
154273	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
154274	gr	gr(I)/; gr[	gr (I); /g-r(-y)/	n. m.; vb	protected; to attack	
154275	ˤz	ˤz[; ˤz(II)/; ˤz(III)/	/ʕ-z(-z)/; ʕz (II); ʕz (III)	vb; n. m.; adj. m. or n. m.	to be strong; caprine animal; strong	
154276	ṯġrkm	ṯġr(I)/	ṯġr (I)	n. m.	gate	
154277	qrd	qrd(I)/	qrd (I)	n. m.	hero	
# KTU 1.119 27						
154278	ḥmytkm	ḥmt(I)/+km	ḥmt (I), -km	n. f., pers. pn./morph.	wall, your	
154279	ˤnkm	ˤn(I)/	ʕn (I)	n. f.	eye	
154280	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154281	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154282	tšun	!t!nšʔ[	/n-š-ʔ/	vb	to raise	
# KTU 1.119 28						
154283	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
154284	bˤlm	bˤl(II)/m	bʕl (II)	n. m.	lord	
154285	al	al(I); al(II)	ảl (I); ảl (II)	neg. functor; pos. functor	no; surely	
154286	tdy	ydy(I)[	/y-d-y/ (I)	vb	to throw	
154287	ˤz	ˤz[; ˤz(II)/; ˤz(III)/	/ʕ-z(-z)/; ʕz (II); ʕz (III)	vb; n. m.; adj. m. or n. m.	to be strong; caprine animal; strong	
154288	lṯġrn	?	?	?	?	DULAT: NOT FOUND
# KTU 1.119 29						
154289	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
154290	qrdlḥmytny	?	?	?	?	DULAT: NOT FOUND
154291	ibr	ibr(I)/; ibr(II)/	ỉbr (I); ỉbr (II)	n. m.; n. m.	bull; wing	
154292	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
# KTU 1.119 30						
154293	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154294	nšqdš	!n!]š]qdš[	/q-d-š/	vb	to consecrate	
154295	mḏr	mḏr/	mḏr	n. m.	vow	
154296	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.119 31						
154297	nmlu	!n!mlʔ[	/m-l-ʔ/	vb	to be full	
154298	dkr	dkr/	dkr	n. m.	male animal	
154299	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154300	nšqdš	!n!]š]qdš[	/q-d-š/	vb	to consecrate	
# KTU 1.119 32						
154301	ḥtp	ḥtp/	ḥtp	n. m.	Speisen	
154302	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154303	nmlu	!n!mlʔ[	/m-l-ʔ/	vb	to be full	
154304	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f.	group of ten	
154305	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154306	nˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.119 33						
154307	šr	šr(II)/; šr(III)/; šr(IV)/	šr (II); šr (III); šr (IV)	n. m.; n. m.; n. m.	musician; Prince; navel	
154308	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
154309	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154310	nˤl	ˤly[; nˤl/	/ʕ-l-y/; nʕl	vb; n. m.	to go up; portable platform	
154311	ntbt	ntbt/	ntbt	n. m.	path	
154312	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154313	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.119 34						
154314	ntlk	?	?	?	?	DULAT: NOT FOUND
154315	w	w	w	conj.	and	
154316	šmˤ	šmˤ[; šmˤ/	/š-m-ʕ/; šmʕ	vb; n. m.	to hear; auditor	
154317	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
154318	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154319	ṣltkm	ṣlt/+km	ṣlt	n. f.	prayer	
# KTU 1.119 35						
154320	ydy	yd(I)/+y; !y!(ydy(I)[; !y!(ydy(II)[	yd (I); /y-d-y/ (I); /y-d-y/ (II)	n. f.; vb; vb	hand; to throw; to rip	
154321	ˤz	ˤz[; ˤz(II)/; ˤz(III)/	/ʕ-z(-z)/; ʕz (II); ʕz (III)	vb; n. m.; adj. m. or n. m.	to be strong; caprine animal; strong	
154322	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154323	ṯġrkm	ṯġr(I)/	ṯġr (I)	n. m.	gate	
