id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.18 1						
156857	x	?	?	?	?	
156858	bt	bt(II)/;b(t(I)/t;bt(III)/	bt (II); bt (I); bt (III)	n. m.; n. f.; n. m.	house; daughter; length	
# KTU 2.18 2						
156859	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
156860	šḥr	šḥr/	šḥr	n. m.	dawn	
156861		?	?	?	?	
# KTU 2.18 3						
156862	x	?	?	?	?	
156863	al	al(I); al(II)	ảl (I); ảl (II)	neg. functor; pos. functor	no; surely	
156864	ytbˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 2.18 4						
156865	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156866	adn	adn(I)/	ảdn (I)	n. m.	lord	
156867	ḥwt	ḥw(t/t	ḥwt	n. f.	country	
# KTU 2.18 5						
156868	h	+h, +h=; ~h	-h (I); -h(II)	suff. pn. morph.; adv. functor	his /her (hers) / its; to, towards	
156869	w	w	w	conj.	and	
156870	yššil	?	?	?	?	DULAT: NOT FOUND
# KTU 2.18 6						
156871	ġlp	ġlp/	ġlp	n. m.	husk	
