id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.115 1						
153946	id	id	ỉd	conj.	when	
153947	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
153948	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.115 2						
153949	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
153950	ušḫr	ušḫr/	ủšḫr	DN	Snake	
153951	ḫlmẓ	ḫlmẓ/	ḫlmẓ	n. m.	Snake	
# KTU 1.115 3						
153952	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
153953	bbt	bbt(II)/; bbt(I)/	bbt (II); bbt (I)	DN; TN	superintendent; bbt (I)	
153954	il	il(I)/	ỉl (I)	n. m.	god	
153955	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
# KTU 1.115 4						
153956	š	š/	š	n. m.	ram	
153957	lḫlmẓ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.115 5						
153958	w	w	w	conj.	and	
153959	tr	!t!r[; tr(II)/	/t-r/; tr (II)	vb; n. m.	to scour; turtledove	
153960	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
153961	qlḥ	qlḥ/	qlḥ	DN	Sprout	
# KTU 1.115 6						
153962	w	w	w	conj.	and	
153963	šḥll	?	?	?	?	DULAT: NOT FOUND
153964	ydm	yd(I)/	yd (I)	n. f.	hand	
# KTU 1.115 7						
153965	b	b	b	prep.	in	
153966	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
153967	il	il(I)/	ỉl (I)	n. m.	god	
153968	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
# KTU 1.115 8						
153969	w	w	w	conj.	and	
153970	tlḥm	!t!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
153971	aṯt	aṯ/t=	ảṯt	n. f.	woman	
# KTU 1.115 9						
153972	š	š/	š	n. m.	ram	
153973	lil	?	?	?	?	DULAT: NOT FOUND
153974	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
153975	šlmm	šlm(II)/~m; šlm(II)/m	šlm (II); šlm (II)	n. m.; n. m.	communion victim / sacrifice; communion victim / sacrifice	
# KTU 1.115 10						
153976	kll	kll/	kll	n. m.	totality	
153977	ylḥm	!y!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
153978	bh	b	b	prep.	in	
# KTU 1.115 11						
153979	w	w	w	conj.	and	
153980	lbbt	?	?	?	?	DULAT: NOT FOUND
153981	šqym	šqy/m; šq/	šqy; šq	n. m.; n. m.	cupbearer; thigh	
# KTU 1.115 12						
153982	š	š/	š	n. m.	ram	
153983	lušḫr	?	?	?	?	DULAT: NOT FOUND
153984	ḫlmẓ	ḫlmẓ/	ḫlmẓ	n. m.	Snake	
# KTU 1.115 13						
153985	w	w	w	conj.	and	
153986	tr	!t!r[; tr(II)/	/t-r/; tr (II)	vb; n. m.	to scour; turtledove	
153987	lqlḥ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.115 14						
153988	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
153989	aḥd	aḥd/; ḥdy[; aḥd(II)/	ảḥd; /ḥ-d-y/; ảḥd (II)	adj. num./adv. num.; vb; subst./adj.	one; to see; only one	
