id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.14 I:1						
141678	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
141679	krt	krt/	krt	PN	krt	
# KTU 1.14 I:2						
141680	xxxx	?	?	?	?	
141681	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.14 I:3						
141682	xxxxxm	?	?	?	?	DULAT: NOT FOUND
141683	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
# KTU 1.14 I:4						
141684	xxxxxxˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.14 I:5						
141685	xxxxm	?	?	?	?	DULAT: NOT FOUND
141686	il	il(I)/	ỉl (I)	n. m.	god	
141687	xxxxx	?	?	?	?	
# KTU 1.14 I:6						
141688	xxxd	?	?	?	?	DULAT: NOT FOUND
141689	nhr	nhr/	nhr	n. m.	river	
141690	umt	um(t/t	umt	n. f.	family	
# KTU 1.14 I:7						
141691	krt	krt/	krt	PN	krt	
141692	ˤrwt	ˤrw[t	/ʕ-r-w/	vb	to be consumed	
141693	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
# KTU 1.14 I:8						
141694	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
141695	itdb	ʔ]t]bd[	/ʔ-b-d/	vb	be missing	
141696	d	d	d	det. or rel. functor	the one(s) of	
141697	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
# KTU 1.14 I:9						
141698	aḫm	aḫ(I)/m	ảḫ (I)	n. m.	brother (by blood)	
141699	lh	l(I)+h	l (I)	prep.	to	
141700	ṯmnt	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
141701	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
141702	um	um/	ủm	n. f.	mother	
# KTU 1.14 I:10						
141703	krt	krt/	krt	PN	krt	
141704	ḥtkn	ḥtk(II)/	ḥtk (II)	n. m.	lineage	
141705	rš	rš[	/r-š(-š)/	vb	to be ruined	
# KTU 1.14 I:11						
141706	krt	krt/	krt	PN	krt	
141707	grdš	grdš[	/g-r-d-š/	vb	to be undermined	
141708	mknt	mkn(t/t	mknt	n. f.	family seat	
# KTU 1.14 I:12						
141709	aṯt	aṯ/t=	ảṯt	n. f.	woman	
141710	ṣdqh	ṣdq(I)/	ṣdq (I)	n. m. or adj. m. (?)	justice	
141711	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
141712	ypq	!y!pq[; !y!(ypq[	/p-q/; /y-p-q/	vb; vb	to obtain; to get	
# KTU 1.14 I:13						
141713	mtrḫt	mtrḫ(t/t	mtrḫt	n. f.	consort	
141714	yšrh	yšr(I)/+h	yšr (I)	n. m.	uprightness	
# KTU 1.14 I:14						
141715	aṯt	aṯ/t=	ảṯt	n. f.	woman	
141716	trḫ	!t!rḫ[	/t-r-ḫ/	vb	to marry	
141717	w	w	w	conj.	and	
141718	tbˤt	!t!tbˤ[	/t-b-ʕ/	vb	to go	
# KTU 1.14 I:15						
141719	ṯt	ṯn(I)/	ṯn (I)	num.	two	
141720	rum	rum/	rủm	n. m.	wild bull	
141721	tkn	!t!kn[	/k-n/	vb	to be (stable)	
141722	lh	l(I)+h	l (I)	prep.	to	
# KTU 1.14 I:16						
141723	ṯmṯlṯt	?	?	?	?	DULAT: NOT FOUND
141724	kṯrm	kṯr(III)/; kṯr(II)/; kṯr(I)/m	kṯr (III); kṯr (II); kṯr (I)	DN/element of DN; n. m.; adj. m.	Koṯaru/Kothar; vigour; skilful	
141725	tmt	tm/t=	tm	adj. m.	complete	
# KTU 1.14 I:17						
141726	mrbˤt	mrbˤ(t/t	mrbʕt	n. f.	the fourth	
141727	zblnm	zbln/	zbln	n. m.	sickness	
# KTU 1.14 I:18						
141728	mḫmšt	mḫmš(t/t	mḫmšt	n. f.	the fifth one	
141729	yitsp	ʔ]t]sp[	/ʔ-s-p/	vb	to gather	
# KTU 1.14 I:19						
141730	ršp	ršp/	ršp	DN	Rašap	
141731	mṯdṯt	mṯdṯ(t/t	mṯdṯt	n. f.	the sixth	
141732	ġlm	ġlm/	ġlm	n. m.	boy	
# KTU 1.14 I:20						
141733	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
141734	mšbˤthn	mšbˤt/+hn	mšbʕt	n. f.	the seventh	
141735	b	b	b	prep.	in	
141736	šlḥḥ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.14 I:21						
141737	ttpl	n]t]pl[	/n-p-l/	vb	to fall	
141738	yˤn	ˤny(I)[; !y!ˤn[; ˤnw[	/ʕ-n-y/ (I); /ʕ-n/; /ʕ-n-w/	vb; vb; vb	to answer; to see; to be / remain depressed	
141739	ḥtkh	ḥtk(II)/; ḥtk(III)/+h	ḥtk (II); ḥtk (III)	n. m.; n. m.	lineage; sovereignty	
# KTU 1.14 I:22						
141740	krt	krt/	krt	PN	krt	
141741	yˤn	ˤny(I)[; !y!ˤn[; ˤnw[	/ʕ-n-y/ (I); /ʕ-n/; /ʕ-n-w/	vb; vb; vb	to answer; to see; to be / remain depressed	
141742	ḥtkh	ḥtk(II)/; ḥtk(III)/+h	ḥtk (II); ḥtk (III)	n. m.; n. m.	lineage; sovereignty	
141743	rš	rš[	/r-š(-š)/	vb	to be ruined	
# KTU 1.14 I:23						
141744	mid	mi/	mỉ	n.	abundance	
141745	grdš	grdš[	/g-r-d-š/	vb	to be undermined	
141746	ṯbth	ṯb(t/t	ṯbt	n. f.	seat	
# KTU 1.14 I:24						
141747	w	w	w	conj.	and	
141748	bklhn	?	?	?	?	DULAT: NOT FOUND
141749	špḥ	špḥ/	špḥ	n.	family	
141750	yitbd	ʔ]t]bd[	/ʔ-b-d/	vb	be missing	
# KTU 1.14 I:25						
141751	w	w	w	conj.	and	
141752	b	b	b	prep.	in	
141753	pḫyrh	pḫyr/+h	pḫyr	n. m.	whole	
141754	yrṯ	!y!(yrṯ[; yrṯ(I)/	/y-r-ṯ/; yrṯ (I)	vb; n. m.	to inherit; heir	
# KTU 1.14 I:26						
141755	yˤrb	!y!ˤrb(I)[	/ʕ-r-b/ (I)	vb	to enter	
141756	b	b	b	prep.	in	
141757	ḥdrh	ḥdr/	ḥdr	n. m.	room	
141758	ybky	!y!bky[	/b-k-y/	vb	to weep	
# KTU 1.14 I:27						
141759	b	b	b	prep.	in	
141760	ṯn	ṯn(I)/; ṯn(II)/; ṯn(III)/	ṯn (I); ṯn (II); ṯn (III)	num.; num./adj.; n. m.	two; second; crimson (cloth	
141761	pˤgmm	?	?	?	?	DULAT: NOT FOUND
141762	w	w	w	conj.	and	
141763	ydmˤ	!y!dmˤ[	/d-m-ʕ/	vb	to shed tears	
# KTU 1.14 I:28						
141764	tntkn	!t!ntk[	/n-t-k/	vb	to spill	
141765	udmˤth	dmˤ/t=	dmʕt	n. f.	tear	
# KTU 1.14 I:29						
141766	km	k(III); k(I); k(IV); km; +km, +km=	k (III); k (I); k (IV); km; -km	functor; prep.; adv.; prep./conj./adv.;	when; like; thus;	
141767	ṯqlm	ṯql/+m(I); ṯql/+m(II)	ṯql, -m (I); ṯql, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	shekel, ; shekel, und das (ist) so!	
141768	arṣh	arṣ/	ảrṣ	n. f.	earth	
# KTU 1.14 I:30						
141769	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
141770	mḫmšt	mḫmš(t/t	mḫmšt	n. f.	the fifth one	
141771	mṭth	mṭt/+h	mṭt	n. f.	bed	
# KTU 1.14 I:31						
141772	bm	b	b	prep.	in	
141773	bkyh	bky[	/b-k-y/	vb	to weep	
141774	w	w	w	conj.	and	
141775	yšn	!y!(yšn[	/y-š-n/	vb	to sleep	
# KTU 1.14 I:32						
141776	b	b	b	prep.	in	
141777	dmˤh	dmˤ[	/d-m-ʕ/	vb	to shed tears	
141778	nhmmt	nhmm(t/t	nhmmt	n. f.	drowsiness	
# KTU 1.14 I:33						
141779	šnt	šn(t(I)/t;šnw[t;šn(t(II)/t	šnt (I); /š-n-w/; šnt (II)	n. f.; vb; n. f.	year; to change: a) reflex.; sleep	
141780	tluan	!t!lʔy(I)[	/l-ʔ-y/w/ (I)	vb	to conquer	
# KTU 1.14 I:34						
141781	w	w	w	conj.	and	
141782	yškb	!y!škb[	/š-k-b/	vb	to lie down	
141783	nhmmt	nhmm(t/t	nhmmt	n. f.	drowsiness	
# KTU 1.14 I:35						
141784	w	w	w	conj.	and	
141785	yqmṣ	!y!qmṣ[	/q-m-ṣ/	vb	to curl up	
141786	w	w	w	conj.	and	
141787	bḥlmh	?	?	?	?	DULAT: NOT FOUND
# KTU 1.14 I:36						
