id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.91 1						
160034	klhmm	kl/+m(I); kl/+m(II)	kl, -m (I); kl, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	totality (of), ; totality (of), und das (ist) so!	
160035	b	b	b	prep.	in	
160036	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
# KTU 2.91 2						
160037	w	w	w	conj.	and	
160038	gˤt	gˤ(t/t	gʕt	n. f.	bellowing	
160039	b	b	b	prep.	in	
160040	ntb	ntb/	ntb	n. m.	path	
# KTU 2.91 3						
160041	w	w	w	conj.	and	
160042	alpm	alp(I)/m; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
160043	nzq	nzq[	/n-z-q/	vb	to be injured	
# KTU 2.91 4						
160044	ˤšrm	ˤšrm/	ʕšrm	n. num.	twenty	
160045	lmd	lmd/; lmd[	lmd; /l-m-d/	adj. m. or n. m.; vb	trained; to teach	
# KTU 2.91 5						
160046	d	d	d	det. or rel. functor	the one(s) of	
160047	bdy	bd(IV)+y	bd (IV)	prep.	into the hands of	
160048	w	w	w	conj.	and	
160049	klhm	kl/+hm	kl	n. m.	totality (of)	
160050	nzq	nzq[	/n-z-q/	vb	to be injured	
# KTU 2.91 6						
160051	nzq	nzq[	/n-z-q/	vb	to be injured	
# KTU 2.91 7						
160052	w	w	w	conj.	and	
160053	nˤm	nˤm(I)/; nˤm(II)/	nʕm (I); nʕm (II)	adj. m.; n. m.	handsome; grace	
160054	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
160055	ydˤ	!y!(ydˤ(I)[	/y-d-ʕ/ (I)	vb	to know	
# KTU 2.91 8						
160056	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
160057	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.91 9						
160058	hwt	hw(t(I)/t;hw(t(I)/t	hwt (I); hwt (I)	n. f.; n. f.	word/matter; word/matter	
# KTU 2.91 10						
160059	w	w	w	conj.	and	
160060	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
160061	ys	?	?	?	?	DULAT: NOT FOUND
# KTU 2.91 11						
160062	xṯdt	?	?	?	?	DULAT: NOT FOUND
160063	x	?	?	?	?	
