id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.99 1						
160275	tḥm	tḥm/	tḥm	n. m.	message	
160276	mlkt	mlk(t/t	mlkt	n. f.	queen	
# KTU 2.99 2						
160277	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
160278	urtn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 3						
160279	r	?	?	?	?	
160280	gm	g/; gm(II)	g; gm (II)	n. m.; adv.	(loud) voice; also	
# KTU 2.99 4						
160281	hlny	hlny	hlny	deictic adv. functor	behold	
160282	klby	klby/	klby	PN	klby	
# KTU 2.99 5						
160283	w	w	w	conj.	and	
160284	gtn	gtn/	gtn	PN	gtn	
160285	yit	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 6						
160286	ˤmk	ˤm(II)/+k	ʕm (II)	n. m.	lineage	
# KTU 2.99 7						
160287	xxxxtddhm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 8						
160288	xx	?	?	?	?	
160289	mitm	mi(t/tm	mỉt	n. f.	a hundred	
160290	ḫrṣ	ḫrṣ/	ḫrṣ	n. m.	gold	
# KTU 2.99 9						
160291	xxxxxt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 10						
160292	xxm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 11						
160293	x	?	?	?	?	
160294	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
160295	pḥm	pḥm/	pḥm	n. m.	ember	
# KTU 2.99 12						
160296	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
160297	iqni	iqnu/	ỉqnủ	n. m.	gem of lapis lazuli	
160298	w	w	w	conj.	and	
160299	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
160300	ybl	!y!(ybl[	/y-b-l/	vb	to carry	
# KTU 2.99 13						
160301	d	d	d	det. or rel. functor	the one(s) of	
160302	štnt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 14						
160303		?	?	?	?	
# KTU 2.99 15						
160304	mit	mi(t/t	mỉt	n. f.	a hundred	
# KTU 2.99 16						
160305		?	?	?	?	
# KTU 2.99 17						
160306	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
# KTU 2.99 18						
160307	tqḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
# KTU 2.99 19						
160308	pln	pln/	pln	PN	pln	
# KTU 2.99 20						
160309	šmn	šmn(I)/	šmn (I)	n. m.	oil	
160310	mr	mr(I)/; mr(IV)/; mr(II)/	mr (I); mr (IV); mr (II)	n. m.; adj. m.; adj. m.	myrrh; valiant; bitter	
# KTU 2.99 21						
160311	xxspln	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 22						
160312	šmn	šmn(I)/	šmn (I)	n. m.	oil	
160313	nr	nr/; nr[	nr; /n-r/	n. m.; vb	sheen; to shine	
# KTU 2.99 23						
160314	kt	k(t(I)/t;k(t(II)/t	kt (I); kt (II)	n. f.; n. f.	pitcher; stage	
160315	gpt	gp(I)/t=	gp (I)	n. m.	shore	
# KTU 2.99 24						
160316	kt	k(t(I)/t;k(t(II)/t	kt (I); kt (II)	n. f.; n. f.	pitcher; stage	
160317	ḥmṣ	ḥmṣ/; ḥmṣ[	ḥmṣ; /ḥ-m-ṣ/	n. m.; vb	vinegar; to be(come) sour	
160318	w	w	w	conj.	and	
160319	nbt	nb(t/t	nbt	n. f.	honey	
# KTU 2.99 25						
160320	w	w	w	conj.	and	
160321	lgtn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 26						
160322	w	w	w	conj.	and	
160323	lklby	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 27						
160324	xxlḥm	?	?	?	?	DULAT: NOT FOUND
160325	tn	(ytn[; (ytn[/	/y-t-n/; /y-t-n/	vb; vb	give; give	
160326	lhm	l(I)+hm	l (I)	prep.	to	
# KTU 2.99 28						
160327	xxx	?	?	?	?	
160328	ksp	ksp/	ksp	n. m.	silver	
160329	xxrx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 29						
160330	xxxrxqt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 30						
160331	x	?	?	?	?	
160332	igrn	!i!gr[	/g-r/	vb	to lodge	
# KTU 2.99 31						
160333	qthm	qt/+hm	qt, -hm	n. m., pers. pn./morph.	handle, their	
# KTU 2.99 32						
160334	xh	?	?	?	?	DULAT: NOT FOUND
160335	tbxnn	?	?	?	?	DULAT: NOT FOUND
# KTU 2.99 33						
160336	x	?	?	?	?	
160337	ḥmr	ḥmr(I)/; ḥmr(II)/	ḥmr (I); ḥmr (II)	n. m.; adj.	donkey; red	
# KTU 2.99 34						
160338	xxrt	?	?	?	?	DULAT: NOT FOUND
160339	ipd	ipd/	ỉpd	n. m.	tunic	
# KTU 2.99 35						
160340	x	?	?	?	?	
160341	w	w	w	conj.	and	
160342	rq	rq(II)/	rq (II)	adj. m.	fine	
