id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.102 1						
160439	tḥm	tḥm/	tḥm	n. m.	message	
160440	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 2.102 2						
160441	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
160442	skn	skn(I)/	s:śkn (I)	n. m.	prefect	
160443	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.102 3						
160444	ky	k(III); k(II); k(IV)	k (III); k (II); k (IV)	Subordinating or completive functor; emph. functor; adv.	when; yes; thus	
160445	lik	lʔk[	/l-ʔ-k/	vb	to send (a message)	
# KTU 2.102 4						
160446	w	w	w	conj.	and	
160447	rg	?	?	?	?	DULAT: NOT FOUND
# KTU 2.102 5						
160448	ˤbd	ˤbd(I)/	ʕbd (I)	n. m.	servant	
