id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.9 1						
156534	x	?	?	?	?	
156535	km	k(III); k(I); k(IV); km; +km, +km=	k (III); k (I); k (IV); km; -km	functor; prep.; adv.; prep./conj./adv.;	when; like; thus;	
156536	tr	tr[; tr(II)/	/t-r/; tr (II)	vb; n. m.	to scour; turtledove	
# KTU 2.9 2						
156537	špš	špš/	špš	n.	sun	
156538	ttn	ytn[	/y-t-n/	vb	to give	
156539		?	?	?	?	
# KTU 2.9 3						
156540	x	?	?	?	?	
156541	ydˤt	!y!(ydˤ(I)[	/y-d-ʕ/ (I)	vb	to know	
156542	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
156543	i	i(I)	ỉ (I)	interj.	woe	
# KTU 2.9 4						
156544	x	?	?	?	?	
156545	w	w	w	conj.	and	
156546	hm	hm(II)	hm (II)	conj./interr. functor	if	
# KTU 2.9 5						
156547	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
156548	ṯby	ṯb[	/ṯ-b/	vb	to return	
156549	w	w	w	conj.	and	
# KTU 2.9 6						
156550		?	?	?	?	
156551	bnš	bnš/	bnš	n. m.	man	
156552	x	?	?	?	?	
